projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,last1_goals,last2_goals,last3_goals,last1_assists,last2_assists,last3_assists,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_plus/minus,last2_plus/minus,last3_plus/minus,hit_rate_over_L5,sample_L5,hit_rate_over_L10,sample_L10,hit_rate_over_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,edge,recommended_side,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10384343,222986,Steven Lorentz,TOR,F,Points,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,points,SKATER,,0,8478904,,,,,,,,,,0.4,0.3,0.25,0.267,30,4.4,3.6,3.425,3.283,11.329,10.581,,,,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.15,20,0.1667,30,0.0392,0.4608,UNDER,C,F,DEPTH,NO_PP,0.255,0.073,0.0,11.7
10384344,281305,Troy Stecher,TOR,D,Assists,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,assists,SKATER,,0,8479442,,,,,,,,,,0.2,0.1,0.15,0.133,30,2.2,3.7,3.325,3.1,19.644,20.116,,,,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,0.2,5,0.1,10,0.15,20,0.1333,30,0.1508,0.3492,UNDER,D,D,DEPTH,NO_PP,0.279,0.07,0.0,20.18
10384345,281305,Troy Stecher,TOR,D,Points,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,points,SKATER,,0,8479442,,,,,,,,,,0.2,0.2,0.2,0.2,30,2.2,3.7,3.325,3.1,19.644,20.116,,,,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.2,20,0.2,30,0.2,0.3,UNDER,D,D,DEPTH,NO_PP,0.279,0.07,0.0,20.18
10384346,236104,Yanni Gourde,TB,F,Assists,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,assists,SKATER,,0,8476826,,,,,,,,,,0.6,0.5,0.6,0.533,30,6.6,6.3,5.875,5.667,17.065,16.561,,,,4.5,13.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,,,,,,,0.0,5,0.2,10,0.3,20,0.3,30,0.145,0.355,UNDER,C,F,DEPTH,NO_PP,0.367,0.117,0.0,16.57
10384347,236104,Yanni Gourde,TB,F,Points,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,points,SKATER,,0,8476826,,,,,,,,,,0.6,0.6,0.65,0.633,30,6.6,6.3,5.875,5.667,17.065,16.561,,,,4.5,13.0,9.5,,,,,,,,,,,,,,,,,,,0,2,1,,,,,,,,,,,,,,,,0.0,5,0.2,10,0.35,20,0.3333,30,0.1558,0.3442,UNDER,C,F,DEPTH,NO_PP,0.367,0.117,0.0,16.57
10384348,223040,Zemgus Girgensons,TB,F,Assists,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,assists,SKATER,,0,8476878,,,,,,,,,,0.0,0.0,0.0,0.067,30,0.9,0.75,1.525,2.217,12.502,12.479,,,,1.5,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.0,5,0.1,10,0.2,20,0.1667,30,0.0817,0.4183,UNDER,C,F,DEPTH,NO_PP,0.264,0.132,0.0,15.17
10384349,223040,Zemgus Girgensons,TB,F,Points,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,points,SKATER,,0,8476878,,,,,,,,,,0.0,0.0,0.05,0.133,30,0.9,0.75,1.525,2.217,12.502,12.479,,,,1.5,3.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,5,0.2,10,0.3,20,0.2333,30,0.1383,0.3617,UNDER,C,F,DEPTH,NO_PP,0.264,0.132,0.0,15.17
10384513,222723,Conor Geekie,TB,F,Assists,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,assists,SKATER,,0,8483447,,,,,,,,,,0.0,0.0,0.05,0.1,30,5.9,3.55,3.025,3.483,12.648,12.138,,,,1.5,9.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.2,5,0.125,8,0.125,8,0.125,8,0.155,0.345,UNDER,C,F,SHUTDOWN,NO_PP,0.125,0.0,0.0,10.17
10384806,173844,Max Domi,TOR,F,Shots On Goal,0.5,goblin,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477503,,,,,,,,,,0.6,0.6,0.85,1.0,30,2.9,3.2,4.125,4.333,13.815,13.389,,,,0.0,0.0,11.5,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,0.6,5,0.8,10,0.9,20,0.8333,30,0.7383,0.2383,OVER,C,F,DEPTH,PP_OCC,0.508,0.148,0.115,15.02
10385737,219206,Oliver Ekman-Larsson,TOR,D,Points,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,points,SKATER,,0,8484627,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,C,F,UNKNOWN,N/A,0.0,0.0,0.0,
10385805,219290,J.J. Moser,TB,D,Goals,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,goals,SKATER,,0,8482655,,,,,,,,,,0.0,0.0,0.0,0.0,30,1.9,1.25,1.9,1.983,16.994,17.876,,,,1.5,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0.0,5,0.0,10,0.05,20,0.1333,30,0.0208,0.4792,UNDER,D,D,DEPTH,NO_PP,0.345,0.086,0.017,21.77
10385806,236104,Yanni Gourde,TB,F,Shots On Goal,0.5,goblin,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476826,,,,,,,,,,2.4,2.0,1.65,1.467,30,6.6,6.3,5.875,5.667,17.065,16.561,,,,4.5,13.0,9.5,,,,,,,,,,,,,3,2,3,,,,,,,,,,,,,,,,,,,,,,1.0,5,0.8,10,0.75,20,0.7667,30,0.8692,0.3692,OVER,C,F,DEPTH,NO_PP,0.367,0.117,0.0,16.57
10386076,273511,Charle-Edouard D'Astous,TB,D,Goals,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,goals,SKATER,,0,8480426,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0333,30,0.0033,0.4967,UNDER,D,D,DEPTH,NO_PP,0.396,0.062,0.042,18.92
10386460,57433,Corey Perry,TB,F,Plus/Minus,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,plus/minus,SKATER,,0,8470621,,,,,,,,,,,,,,30,2.1,3.55,6.1,5.1,15.43,14.545,,,,6.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,R,F,SECONDARY,PP_REGULAR,0.56,0.22,0.22,14.32
10386461,57433,Corey Perry,TB,F,Power Play Points,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,power_play_points,SKATER,,0,8470621,,,,,,,,,,,,,,30,2.1,3.55,6.1,5.1,15.43,14.545,,,,6.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,R,F,SECONDARY,PP_REGULAR,0.56,0.22,0.22,14.32
10386462,219206,Oliver Ekman-Larsson,TOR,D,Goals,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,goals,SKATER,,0,8484627,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,C,F,UNKNOWN,N/A,0.0,0.0,0.0,
10386669,219206,Oliver Ekman-Larsson,TOR,D,Assists,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,assists,SKATER,,0,8484627,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,C,F,UNKNOWN,N/A,0.0,0.0,0.0,
10386670,219206,Oliver Ekman-Larsson,TOR,D,Power Play Points,0.5,demon,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,power_play_points,SKATER,,0,8484627,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,C,F,UNKNOWN,N/A,0.0,0.0,0.0,
10386784,218277,Morgan Rielly,TOR,D,Blocked Shots,0.5,goblin,False,TB,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,blocked_shots,SKATER,,0,8476853,,,,,,,,,,0.0,0.0,0.0,0.0,30,6.1,5.45,4.2,5.25,20.656,21.269,,,,0.0,3.0,15.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,DEPTH,PP_OCC,0.533,0.133,0.1,21.53
10387004,57433,Corey Perry,TB,F,Assists,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,assists,SKATER,,0,8470621,,,,,,,,,,0.0,0.2,0.45,0.367,30,2.1,3.55,6.1,5.1,15.43,14.545,,,,6.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.0,5,0.1,10,0.3,20,0.2667,30,0.1067,0.3933,UNDER,R,F,SECONDARY,PP_REGULAR,0.56,0.22,0.22,14.32
10387005,57433,Corey Perry,TB,F,Points,0.5,demon,False,TOR,,,2026-03-07T19:00:00.000-05:00,133697,2026-03-07T16:59:45Z,points,SKATER,,0,8470621,,,,,,,,,,0.0,0.2,0.65,0.5,30,2.1,3.55,6.1,5.1,15.43,14.545,,,,6.0,1.5,3.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,5,0.1,10,0.5,20,0.4,30,0.15,0.35,UNDER,R,F,SECONDARY,PP_REGULAR,0.56,0.22,0.22,14.32
10374885,268326,Matthew Schaefer,NYI,D,Time On Ice,25.25,standard,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8485366,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,SECONDARY,PP_REGULAR,0.714,0.317,0.238,24.18
10374886,218257,Macklin Celebrini,SJ,F,Time On Ice,21.25,standard,False,NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8484801,,,,,,,,,,,,,,30,12.6,10.55,10.9,10.667,19.589,20.125,,,,3.0,12.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,ELITE,PP1_STAR,1.467,0.517,0.417,21.23
10374884,218279,Mathew Barzal,NYI,F,Time On Ice,20.5,standard,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8478445,,,,,,,,,,,,,,30,5.9,9.15,8.475,7.833,20.286,20.349,,,,8.0,6.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,ELITE,PP_REGULAR,0.903,0.274,0.242,20.73
10386254,218307,Bo Horvat,NYI,F,Faceoffs Won,9.5,standard,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,faceoffs_won,SKATER,,0,8477500,,,,,,,,,,,,,,30,9.9,9.7,9.275,8.6,19.475,20.395,,,,1.5,3.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,SECONDARY,PP_REGULAR,0.878,0.531,0.265,20.67
10386260,271186,Alexander Wennberg,SJ,F,Faceoffs Won,9,standard,False,NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,faceoffs_won,SKATER,,0,8477505,,,,,,,,,,,,,,30,3.4,3.3,3.55,3.833,21.627,19.78,,,,3.0,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,SECONDARY,PP_OCC,0.65,0.2,0.167,20.75
10386257,57997,Jean-Gabriel Pageau,NYI,F,Faceoffs Won,8.5,standard,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,faceoffs_won,SKATER,,0,8476419,,,,,,,,,,,,,,30,2.5,4.75,4.125,4.767,16.875,16.936,,,,1.5,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,DEPTH,NO_PP,0.527,0.255,0.0,15.47
10386652,305352,Matthew Schaefer + Macklin Celebrini,NYI/SJ,D,Shots On Goal (Combo),6.5,standard,False,SJ/NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,shots_on_goal_(combo),SKATER,,0,8484801|8485366,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,D,D,UNKNOWN,N/A,0.0,0.0,0.0,
10386501,88684,Adam Pelech,NYI,D,Hits,0.5,standard,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,hits,SKATER,,0,8476917,,,,,,,,,,0.0,0.0,0.0,0.0,30,5.0,3.6,3.5,3.583,21.073,21.469,,,,12.5,3.0,5.0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,SHUTDOWN,NO_PP,0.19,0.063,0.0,20.9
10386502,218658,Tyler Toffoli,SJ,F,Hits,0.5,standard,False,NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,hits,SKATER,,0,8475726,,,,,,,,,,0.0,0.0,0.0,0.0,30,9.7,8.25,10.05,10.2,18.004,17.45,,,,4.5,8.0,23.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,SECONDARY,PP_OCC,0.65,0.267,0.183,15.62
10374883,218224,Sebastian Aho,CAR,F,Time On Ice,19.25,standard,False,CGY,,,2026-03-07T22:00:00.000-05:00,134089,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8478427,,,,,,,,,,,,,,30,10.0,10.2,8.95,10.633,19.281,19.554,,,,17.5,6.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,ELITE,PP_REGULAR,1.0,0.371,0.323,19.75
10386261,218298,Jordan Staal,CAR,F,Faceoffs Won,10.5,standard,False,CGY,,,2026-03-07T22:00:00.000-05:00,134089,2026-03-07T16:59:45Z,faceoffs_won,SKATER,,0,8473533,,,,,,,,,,,,,,30,6.0,4.05,5.025,4.767,15.319,15.58,,,,1.5,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,DEPTH,PP_OCC,0.475,0.271,0.051,16.07
10386638,305351,Sebastian Aho + Seth Jarvis,CAR,F,Shots On Goal (Combo),5.5,standard,False,CGY/CGY,,,2026-03-07T22:00:00.000-05:00,134089,2026-03-07T16:59:45Z,shots_on_goal_(combo),SKATER,,0,8478427|8482093,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,F,F,UNKNOWN,N/A,0.0,0.0,0.0,
10386466,235429,Adam Klapka,CGY,F,Hits,4.5,standard,False,CAR,,,2026-03-07T22:00:00.000-05:00,134089,2026-03-07T16:59:45Z,hits,SKATER,,0,8483609,,,,,,,,,,0.0,0.0,0.0,0.0,30,7.6,8.35,5.175,4.417,12.716,9.68,,,,5.0,14.0,14.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,R,F,SHUTDOWN,NO_PP,0.217,0.083,0.017,10.67
10386499,226405,Taylor Hall,CAR,F,Hits,0.5,standard,False,CGY,,,2026-03-07T22:00:00.000-05:00,134089,2026-03-07T16:59:45Z,hits,SKATER,,0,8447463,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10386500,229541,Joel Hanley,CGY,D,Hits,0.5,standard,False,CAR,,,2026-03-07T22:00:00.000-05:00,134089,2026-03-07T16:59:45Z,hits,SKATER,,0,8477810,,,,,,,,,,0.0,0.0,0.0,0.0,30,2.9,3.0,2.5,2.4,21.336,20.288,,,,1.5,0.0,3.0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,SHUTDOWN,NO_PP,0.121,0.0,0.0,14.43
10374888,218269,Thomas Chabot,OTT,D,Time On Ice,22.25,standard,False,SEA,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8478469,,,,,,,,,,,,,,30,15.3,9.4,7.2,7.667,23.099,22.794,,,,14.0,21.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,DEPTH,PP_OCC,0.543,0.13,0.13,21.92
10374890,58835,Vince Dunn,SEA,D,Time On Ice,21,standard,False,OTT,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8478407,,,,,,,,,,,,,,30,4.1,4.6,5.75,5.983,21.481,22.493,,,,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,SECONDARY,PP_REGULAR,0.617,0.167,0.317,22.12
10374887,218660,Tim Stutzle,OTT,F,Time On Ice,19.5,standard,False,SEA,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8482116,,,,,,,,,,,,,,30,13.6,8.5,6.575,8.05,19.039,19.954,,,,24.0,12.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,ELITE,PP_REGULAR,1.082,0.475,0.361,20.47
10374889,218284,Matty Beniers,SEA,F,Time On Ice,19,standard,False,OTT,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,time_on_ice,SKATER,,0,8482665,,,,,,,,,,,,,,30,5.9,5.1,6.175,6.083,18.752,19.369,,,,14.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,C,F,SECONDARY,PP_OCC,0.623,0.246,0.18,19.48
10386666,305353,Tim Stutzle + Dylan Cozens,OTT,F,Shots On Goal (Combo),4.5,standard,False,SEA/SEA,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,shots_on_goal_(combo),SKATER,,0,8481528|8482116,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,UNDER,F,F,UNKNOWN,N/A,0.0,0.0,0.0,
10386505,57897,Jordan Eberle,SEA,F,Hits,0.5,standard,False,OTT,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,hits,SKATER,,0,8474586,,,,,,,,,,0.0,0.0,0.0,0.0,30,7.3,4.7,6.175,5.433,16.696,16.114,,,,9.5,8.0,9.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,R,F,SECONDARY,PP_REGULAR,0.712,0.373,0.254,18.62
10386506,218243,Jared McCann,SEA,F,Hits,0.5,standard,False,OTT,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,hits,SKATER,,0,8477955,,,,,,,,,,0.0,0.0,0.0,0.0,30,7.2,12.15,9.5,8.817,16.883,16.576,,,,9.5,1.5,9.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,L,F,SECONDARY,PP_REGULAR,0.892,0.432,0.324,16.73
10386507,269029,Ryan Lindgren,SEA,D,Hits,0.5,standard,False,OTT,,,2026-03-07T22:00:00.000-05:00,134091,2026-03-07T16:59:45Z,hits,SKATER,,0,8479324,,,,,,,,,,0.0,0.0,0.0,0.0,30,0.0,0.5,1.425,2.05,15.763,17.953,,,,0.0,0.0,0.0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,SHUTDOWN,NO_PP,0.155,0.034,0.0,18.42
10383558,218257,Macklin Celebrini,SJ,F,Shots On Goal,6.5,demon,False,NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8484801,,,,,,,,,,2.8,2.9,3.4,3.333,30,12.6,10.55,10.9,10.667,19.589,20.125,,,,3.0,12.5,3.0,,,,,,,,,,,,,2,3,2,,,,,,,,,,,,,,,,,,,,,,0.4,5,0.2,10,0.2,20,0.2333,30,0.2833,0.2167,UNDER,C,F,ELITE,PP1_STAR,1.467,0.517,0.417,21.23
10383538,218307,Bo Horvat,NYI,F,Shots On Goal,5.5,demon,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477500,,,,,,,,,,3.8,3.0,3.05,3.067,30,9.9,9.7,9.275,8.6,19.475,20.395,,,,1.5,3.0,17.0,,,,,,,,,,,,,1,2,6,,,,,,,,,,,,,,,,,,,,,,0.2,5,0.1,10,0.05,20,0.1,30,0.1325,0.3675,UNDER,C,F,SECONDARY,PP_REGULAR,0.878,0.531,0.265,20.67
10383557,218257,Macklin Celebrini,SJ,F,Shots On Goal,5.5,demon,False,NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8484801,,,,,,,,,,2.8,2.9,3.4,3.333,30,12.6,10.55,10.9,10.667,19.589,20.125,,,,3.0,12.5,3.0,,,,,,,,,,,,,2,3,2,,,,,,,,,,,,,,,,,,,,,,0.4,5,0.2,10,0.25,20,0.3333,30,0.3008,0.1992,UNDER,C,F,ELITE,PP1_STAR,1.467,0.517,0.417,21.23
10383537,218307,Bo Horvat,NYI,F,Shots On Goal,4.5,demon,False,SJ,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477500,,,,,,,,,,3.8,3.0,3.05,3.067,30,9.9,9.7,9.275,8.6,19.475,20.395,,,,1.5,3.0,17.0,,,,,,,,,,,,,1,2,6,,,,,,,,,,,,,,,,,,,,,,0.4,5,0.2,10,0.15,20,0.2,30,0.2725,0.2275,UNDER,C,F,SECONDARY,PP_REGULAR,0.878,0.531,0.265,20.67
10383547,295018,Kiefer Sherwood,SJ,F,Shots On Goal,4.5,demon,False,NYI,,,2026-03-07T22:00:00.000-05:00,134090,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8480748,,,,,,,,,,1.8,2.3,1.7,1.8,30,6.9,8.05,7.05,6.3,16.042,15.323,,,,3.0,1.5,3.0,,,,,,,,,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,0.4,5,0.3,10,0.3,20,0.2333,30,0.3333,0.1667,UNDER,L,F,DEPTH,PP_OCC,0.5,0.333,0.167,17.12
