player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
Wendell Carter,C-F,ORL,WAS,26.5,Pts+Rebs+Asts,pra,Demon,1628976,10519759,10519759,37711,135136,2026-03-12T19:00:00.000-04:00,,,21.5,2,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.99,0.75,0.06,,,,1,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Desmond Bane,G,ORL,WAS,24.5,Points,pts,Demon,1630217,10518114,10518114,271602,135136,2026-03-12T19:00:00.000-04:00,,,22.5,1,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066320.0,35.0,18.0,30.0,14.0,25.0,17.0,30.0,22.0,36.0,34.0,24.4,26.1,26.1,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,34.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,34.0,24.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,25.25,0.75,0.75,1,OVER,1,,0.7830726825351271,0.6,1,1.03,0.75,0.06,26.765,2.265000000000001,2.003585939973515,1,0.566,24.4,26.1,26.1,0.03061224489795918,-0.594922711278788,-0.1551331592971143,1.081280968501847,1.692466138435786,-0.8704943900074505,-0.3551656199671306,1.826981359784006,B,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jalen Suggs,G,ORL,WAS,24.5,Pts+Rebs+Asts,pra,Standard,1630591,10518132,10518132,53830,135136,2026-03-12T19:00:00.000-04:00,,,24.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4432165.0,18.0,25.0,22.0,26.0,22.0,21.0,4.0,15.0,27.0,,22.6,20.0,20.0,2.0,3.0,0.0,0.4,0.4,0.6,0.333,0.667,OK,28.4,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.4,22.6,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,22.791,-1.709,1.709,0,UNDER,1,,-1.576996586638501,0.6335,0.9,0.99,1,0.06,24.15846,-0.3415399999999984,0.4012595095343798,-1,0.54,22.6,20,20,0.1306122448979592,-0.108689738907581,-0.3691952034881923,-0.2840372239656758,-1.528787710774192,-0.4354187525164699,0.1844161125886028,-1.486129414338919,D,UNDER,UNDER,
Paolo Banchero,F,ORL,WAS,24.5,Points,pts,Standard,1631094,10518140,10518140,188001,135136,2026-03-12T19:00:00.000-04:00,,,24.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4432573.0,25.0,33.0,25.0,16.0,37.0,24.0,19.0,36.0,16.0,26.0,27.2,25.7,25.7,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,33.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,33.8,27.2,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,26.45,1.949999999999999,1.949999999999999,0,OVER,1,,1.764125264508111,0.7,1,1.03,1,0.06,28.037,3.536999999999999,2.544210651641051,1,0.566,27.2,25.7,25.7,0.07959183673469385,-0.2832810202706407,0.4098077098704871,1.081280968501847,1.692466138435786,-0.6999669260105831,-0.3551656199671306,3.535630278337416,A,OVER,OVER,
Desmond Bane,G,ORL,WAS,24.5,Pts+Asts,pa,Goblin,1630217,10518370,10518370,271602,135136,2026-03-12T19:00:00.000-04:00,,,27.5,1,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066320.0,41.0,27.0,34.0,17.0,29.0,24.0,34.0,28.0,37.0,37.0,29.6,30.8,30.8,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,34.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,34.0,29.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,32.012,7.512,7.512,1,OVER,1,,2.544210651641051,0.8,1,1.01,1.06,0.06,33.93272,9.432720000000003,2.544210651641051,1,0.557,29.6,30.8,30.8,0.2326530612244898,1.161178217552123,0.9747485790380892,1.081280968501847,1.692466138435786,-0.1670686010203719,-0.5317497580178825,4.522462960321046,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Desmond Bane,G,ORL,WAS,24.5,Pts+Rebs,pr,Goblin,1630217,10518373,10518373,271602,135136,2026-03-12T19:00:00.000-04:00,,,27.5,1,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066320.0,41.0,23.0,33.0,22.0,27.0,21.0,36.0,23.0,41.0,38.0,29.2,30.5,30.5,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,34.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,34.0,29.2,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,31.3425,6.842500000000001,6.842500000000001,1,OVER,1,,2.544210651641051,0.6,1,1.01,1.06,0.06,33.22305,8.72305,2.544210651641051,1,0.568,29.2,30.5,30.5,0.2183673469387755,0.9873081241104945,-0.1551331592971143,1.081280968501847,1.692466138435786,-0.2168057780194585,-0.3159247004002964,3.569853966689904,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Desmond Bane,G,ORL,WAS,24.5,Pts+Rebs+Asts,pra,Goblin,1630217,10518376,10518376,271602,135136,2026-03-12T19:00:00.000-04:00,,,31.5,2,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066320.0,47.0,32.0,37.0,25.0,31.0,28.0,40.0,29.0,42.0,41.0,34.4,35.2,35.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,34.0,OK,5.0,5.0,0.0,0.0,1.0,0.0,34.0,34.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,37.236,12.736,12.736,1,OVER,1,,2.544210651641051,1,1,0.99,1.06,0.06,39.47016,14.97016,2.544210651641051,1,0.545,34.4,35.2,35.2,0.4204081632653062,2.517858379074258,2.104630317373292,1.081280968501847,1.692466138435786,0.4866200109676201,-0.767195275418888,5.831699809196948,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Paolo Banchero,F,ORL,WAS,24.5,Pts+Asts,pa,Goblin,1631094,10518410,10518410,188001,135136,2026-03-12T19:00:00.000-04:00,,,29.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4432573.0,32.0,36.0,28.0,22.0,43.0,26.0,28.0,42.0,24.0,34.0,32.2,31.5,31.5,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,33.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,33.8,32.2,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,33.761,9.261000000000003,9.261000000000003,1,OVER,1,,2.544210651641051,0.8,1,1.01,1.06,0.06,35.78666,11.28666,2.544210651641051,1,0.557,32.2,31.5,31.5,0.3,1.615395982196499,0.9747485790380892,1.081280968501847,1.692466138435786,0.0674066619753209,-0.5317497580178825,4.710734872743437,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Wendell Carter,C-F,ORL,WAS,24.5,Pts+Rebs,pr,Demon,1628976,10518452,10518452,37711,135136,2026-03-12T19:00:00.000-04:00,,,19.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,1.01,0.75,0.06,,,,1,0.568,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Alex Sarr,C,WAS,ORL,24.5,Pts+Rebs+Asts,pra,Demon,1642259,10519075,10519075,217304,135136,2026-03-12T19:00:00.000-04:00,,,18.5,3,https://static.prizepicks.com/images/players/NBA/Alex_Sarr_NBA_player_iVX5K46A4U7vdUFPdEae3RXs.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.1,29.9,59.8,14.0,2.0,1.0,7.0,14.0,25.0,25.0,25.0,25.0,10.0,14.677419354838708,15.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5160992.0,35.0,12.0,,,,,,,,,23.5,23.5,23.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,19.0,OK,2.0,1.0,1.0,0.0,0.5,0.5,19.0,23.5,LOW,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,25.145,0.6450000000000031,0.6450000000000031,1,OVER,1,,0.6888517363403153,0.5,0.75,0.99,0.75,0,25.145,0.6450000000000031,0.6888517363403153,-0.03448275862068961,0.545,23.5,23.5,23.5,-0.04081632653061224,-0.6221913592420001,-0.7200740284647157,-2.332014512666961,-0.08632482702038265,-1.119180275002882,-0.767195275418888,-1.411927071922416,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Trae Young,G,WAS,ORL,24.5,Pts+Rebs+Asts,pra,Demon,1629027,10519089,10519089,304617,135136,2026-03-12T19:00:00.000-04:00,,,21.5,2,https://static.prizepicks.com/images/manual/Trae_YoungWAS.png,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.1,29.9,59.8,14.0,2.0,1.0,7.0,14.0,25.0,25.0,25.0,25.0,10.0,14.677419354838708,15.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4277905.0,29.0,20.0,,,,,,,,,24.5,24.5,24.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,18.5,OK,2.0,1.0,1.0,0.0,0.5,0.5,18.5,24.5,LOW,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,26.215,1.715,1.715,1,OVER,1,,1.581701424381456,0.5,0.75,0.99,0.75,0,26.215,1.715,1.581701424381456,-0.03448275862068961,0.545,24.5,24.5,24.5,0,-0.3443108514264028,-0.7200740284647157,-2.332014512666961,-0.08632482702038265,-0.9770740550054926,-0.767195275418888,-0.769291911296405,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Tristan Silva,F,ORL,WAS,24.5,Pts+Rebs+Asts,pra,Demon,,10519735,10519735,218628,135136,2026-03-12T19:00:00.000-04:00,,,18.5,3,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.99,0.75,0.06,,,,1,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Wendell Carter,C-F,ORL,WAS,24.5,Pts+Rebs+Asts,pra,Demon,1628976,10519760,10519760,37711,135136,2026-03-12T19:00:00.000-04:00,,,21.5,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.99,0.75,0.06,,,,1,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Tristan Silva,F,ORL,WAS,24.5,Pts+Rebs,pr,Demon,,10521757,10521757,218628,135136,2026-03-12T19:00:00.000-04:00,,,15.5,3,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,1.01,0.75,0.06,,,,1,0.568,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Trae Young,G,WAS,ORL,24.5,Fantasy Score,fantasy,Standard,1629027,10528575,10528575,304617,135136,2026-03-12T19:00:00.000-04:00,,,24.5,0,https://static.prizepicks.com/images/manual/Trae_YoungWAS.png,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.1,29.9,59.8,14.0,2.0,1.0,7.0,14.0,25.0,25.0,25.0,25.0,10.0,14.677419354838708,15.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4277905.0,38.0,31.0,,,,,,,,,34.5,34.5,34.5,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,18.5,OK,2.0,2.0,0.0,0.0,1.0,0.0,18.5,34.5,LOW,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,39.675,15.175,15.175,0,OVER,1,,2.544210651641051,1,0.75,1,1,0,39.675,15.175,2.544210651641051,-0.03448275862068961,0.674,34.5,34.5,34.5,0.4081632653061225,3.151270116048318,2.104630317373292,-2.332014512666961,-0.08632482702038265,0.4439881449684031,1.763844036641919,4.514364460926406,A,OVER,OVER,
Tristan Silva,F,ORL,WAS,23.5,Fantasy Score,fantasy,Standard,,10528566,10528566,218628,135136,2026-03-12T19:00:00.000-04:00,,,23.5,0,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,0,UNDER,0,NO_PROJECTION_OR_LINE,,,0.8,1,1,0.06,,,,-1,0.371,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,UNDER,
Bilal Coulibaly,G,WAS,ORL,23.5,Fantasy Score,fantasy,Standard,1641731,10528573,10528573,175142,135136,2026-03-12T19:00:00.000-04:00,,,23.5,0,https://static.prizepicks.com/images/players/NBA/Bilal_Coulibaly_NBA_player_f5LWHMnZBsHakrCtOOdjKlYr.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.1,29.9,59.8,14.0,2.0,1.0,7.0,14.0,25.0,25.0,25.0,25.0,10.0,14.677419354838708,15.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5104155.0,34.0,12.0,33.75,17.5,36.75,32.75,24.25,33.0,34.5,30.75,26.8,28.925,28.925,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,28.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,28.8,26.8,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,32.041875,8.541874999999997,8.541874999999997,0,OVER,1,,2.544210651641051,0.7,0.9,1,1,0,32.041875,8.541874999999997,2.544210651641051,-0.03448275862068961,0.674,26.8,28.925,28.925,0.1856382978723405,1.428638206324636,0.4098077098704871,-0.2840372239656758,-0.08632482702038265,-0.3307553134694928,1.763844036641919,3.004701972895922,A,OVER,OVER,
Desmond Bane,G,ORL,WAS,23.5,Pts+Asts,pa,Goblin,1630217,10537423,10537423,271602,135136,2026-03-12T19:00:00.000-04:00,,,27.5,2,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,123.1,92.8,44.4,38.0,13.9,25.8,13.5,54.8,30.5,61.0,29.0,22.0,22.0,27.0,28.0,27.0,26.0,26.0,27.0,23.0,27.161290322580644,30.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066320.0,41.0,27.0,34.0,17.0,29.0,24.0,34.0,28.0,37.0,37.0,29.6,30.8,30.8,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,34.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,34.0,29.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,32.012,8.512,8.512,1,OVER,1,,2.544210651641051,0.8500000000000001,1,1.01,1.06,0.06,33.93272,10.43272,2.544210651641051,1,0.557,29.6,30.8,30.8,0.2851063829787234,1.42087962672558,1.25721901362189,1.081280968501847,1.692466138435786,0.01555300935925207,-0.5317497580178825,4.926149902550969,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
