player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
Cason Wallace,G,OKC,BOS,7.5,Rebs+Asts,ra,Demon,1641717,10508875,10508875,175716,135352,2026-03-12T21:30:00.000-04:00,,,5.5,1,https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4683692.0,3.0,2.0,7.0,6.0,14.0,7.0,7.0,15.0,14.0,10.0,6.4,8.5,8.5,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,27.2,OK,5.0,1.0,4.0,0.0,0.2,0.8
Isaiah Joe,G,OKC,BOS,7.5,Rebs+Asts,ra,Demon,1630198,10508913,10508913,88490,135352,2026-03-12T21:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Isaiah_Joe_NBA_player_ut9gQOUduwi81flqjZSBTjr9.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4395702.0,6.0,7.0,3.0,2.0,5.0,7.0,3.0,5.0,5.0,8.0,4.6,5.1,5.1,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,28.4,OK,5.0,0.0,5.0,0.0,0.0,1.0
Luguentz Dort,G,OKC,BOS,7.5,Points,pts,Goblin,1629652,10508941,10508941,10798,135352,2026-03-12T21:30:00.000-04:00,,,8.5,1,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397020.0,6.0,8.0,16.0,4.0,5.0,8.0,3.0,15.0,12.0,10.0,7.8,8.7,8.7,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,29.2,OK,5.0,2.0,3.0,0.0,0.4,0.6
Luguentz Dort,G,OKC,BOS,7.5,Rebs+Asts,ra,Demon,1629652,10508950,10508950,10798,135352,2026-03-12T21:30:00.000-04:00,,,5.5,2,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397020.0,4.0,7.0,5.0,7.0,4.0,7.0,7.0,8.0,5.0,4.0,5.4,5.8,5.8,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,29.2,OK,5.0,0.0,5.0,0.0,0.0,1.0
Neemias Queta,C,BOS,OKC,7.5,Points,pts,Goblin,1629674,10508957,10508957,186551,135352,2026-03-12T21:30:00.000-04:00,,,9.5,1,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397424.0,5.0,4.0,16.0,2.0,27.0,8.0,10.0,14.0,10.0,9.0,10.8,10.5,10.5,2.0,3.0,0.0,0.4,0.4,0.6,0.7,0.3,OK,24.8,OK,5.0,2.0,3.0,0.0,0.4,0.6
Sam Hauser,F,BOS,OKC,7.5,Rebs+Asts,ra,Demon,1630573,10508990,10508990,85744,135352,2026-03-12T21:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Sam_Hauser_NBA_player_HO74M8ygKdc0YDcjRveTWVHw.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4065804.0,10.0,4.0,5.0,8.0,5.0,6.0,5.0,5.0,7.0,8.0,6.4,6.3,6.3,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,27.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
Ajay Mitchell,G,OKC,BOS,7.5,Rebs+Asts,ra,Demon,1642349,10510764,10510764,272369,135352,2026-03-12T21:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4900671.0,5.0,,,,,,,,,,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,29.0,OK,1.0,0.0,1.0,0.0,0.0,1.0
Sam Hauser,F,BOS,OKC,7.5,Points,pts,Goblin,1630573,10510806,10510806,85744,135352,2026-03-12T21:30:00.000-04:00,,,10.5,2,https://static.prizepicks.com/images/players/NBA/Sam_Hauser_NBA_player_HO74M8ygKdc0YDcjRveTWVHw.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4065804.0,11.0,15.0,6.0,3.0,14.0,8.0,13.0,5.0,16.0,7.0,9.8,9.8,9.8,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,27.0,OK,5.0,3.0,2.0,0.0,0.6,0.4
Ajay Mitchell,G,OKC,BOS,7.5,Points,pts,Goblin,1642349,10513825,10513825,272369,135352,2026-03-12T21:30:00.000-04:00,,,13.5,3,https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4900671.0,24.0,,,,,,,,,,24.0,24.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,INSUFFICIENT_GAMES,29.0,OK,1.0,1.0,0.0,0.0,1.0,0.0
Derrick White,G,BOS,OKC,7.5,Rebs+Asts,ra,Goblin,1628401,10520992,10520992,60021,135352,2026-03-12T21:30:00.000-04:00,,,10.0,2,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3078576.0,12.0,12.0,8.0,5.0,10.0,14.0,10.0,9.0,16.0,13.0,9.4,10.9,10.9,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,34.0,OK,5.0,4.0,1.0,0.0,0.8,0.2
Cason Wallace,G,OKC,BOS,7.5,Pts+Asts,pa,Goblin,1641717,10533029,10533029,175716,135352,2026-03-12T21:30:00.000-04:00,,,10.5,2,https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4683692.0,5.0,11.0,7.0,22.0,12.0,13.0,28.0,34.0,30.0,14.0,11.4,17.6,17.6,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,27.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
Cason Wallace,G,OKC,BOS,7.5,Pts+Rebs,pr,Goblin,1641717,10536500,10536500,175716,135352,2026-03-12T21:30:00.000-04:00,,,10.5,2,https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4683692.0,6.0,9.0,8.0,18.0,10.0,14.0,25.0,35.0,24.0,12.0,10.2,16.1,16.1,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,27.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
Baylor Scheierman,G,BOS,OKC,7.5,Points,pts,Goblin,1631248,10538131,10538131,233589,135352,2026-03-12T21:30:00.000-04:00,,,8.5,1,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4593841.0,6.0,16.0,5.0,9.0,10.0,12.0,10.0,9.0,11.0,5.0,9.2,9.3,9.3,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,27.8,OK,5.0,3.0,2.0,0.0,0.6,0.4
Baylor Scheierman,G,BOS,OKC,7.5,Rebounds,reb,Demon,1631248,10538147,10538147,233589,135352,2026-03-12T21:30:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4593841.0,6.0,10.0,2.0,4.0,6.0,4.0,3.0,4.0,11.0,2.0,5.6,5.2,5.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,27.8,OK,5.0,1.0,4.0,0.0,0.2,0.8
Baylor Scheierman,G,BOS,OKC,7.5,Rebs+Asts,ra,Standard,1631248,10538445,10538445,233589,135352,2026-03-12T21:30:00.000-04:00,,,7.5,0,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4593841.0,9.0,10.0,4.0,9.0,7.0,6.0,9.0,4.0,13.0,4.0,7.8,7.5,7.5,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,27.8,OK,5.0,3.0,2.0,0.0,0.6,0.4
Jaylen Brown,G-F,BOS,OKC,7.0,Rebounds,reb,Standard,1627759,10503228,10503228,188003,135352,2026-03-12T21:30:00.000-04:00,,,7.0,0,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3917376.0,2.0,9.0,7.0,11.0,8.0,7.0,11.0,8.0,15.0,2.0,7.4,8.0,8.0,3.0,1.0,1.0,0.6,0.75,0.25,0.75,0.25,OK,31.6,OK,5.0,3.0,1.0,1.0,0.6,0.2
Shai Gilgeous-Alexander,G,OKC,BOS,7.0,Assists,ast,Standard,1628983,10527982,10527982,188011,135352,2026-03-12T21:30:00.000-04:00,,,7.0,0,https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278073.0,15.0,5.0,8.0,5.0,9.0,,,,,,8.4,8.4,8.4,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,35.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
Chet Holmgren,C-F,OKC,BOS,7.0,Defensive Rebounds,defensiverebounds,Standard,1631096,10529878,10529878,93905,135352,2026-03-12T21:30:00.000-04:00,,,7.0,0,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4433255.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,
Jared McCain,G,OKC,BOS,6.5,Points,pts,Standard,1642272,10505539,10505539,299469,135352,2026-03-12T21:30:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/manual/Jared_McCain.png,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4683778.0,13.0,9.0,5.0,20.0,11.0,14.0,20.0,5.0,10.0,21.0,11.6,12.8,12.8,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,19.4,OK,5.0,4.0,1.0,0.0,0.8,0.2
Cason Wallace,G,OKC,BOS,6.5,FG Attempted,fga,Standard,1641717,10508394,10508394,175716,135352,2026-03-12T21:30:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4683692.0,6.0,8.0,6.0,13.0,7.0,10.0,17.0,16.0,17.0,13.0,8.0,11.3,11.3,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,27.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
Jaylen Brown,G-F,BOS,OKC,6.5,Assists,ast,Demon,1627759,10508452,10508452,188003,135352,2026-03-12T21:30:00.000-04:00,,,5.0,1,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3917376.0,7.0,8.0,7.0,7.0,8.0,9.0,3.0,7.0,13.0,1.0,7.4,7.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,31.6,OK,5.0,5.0,0.0,0.0,1.0,0.0
Luguentz Dort,G,OKC,BOS,6.5,Rebounds,reb,Demon,1629652,10508492,10508492,10798,135352,2026-03-12T21:30:00.000-04:00,,,4.0,3,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397020.0,4.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,3.0,2.0,4.4,4.1,4.1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,29.2,OK,5.0,0.0,5.0,0.0,0.0,1.0
Neemias Queta,C,BOS,OKC,6.5,Rebounds,reb,Goblin,1629674,10508511,10508511,186551,135352,2026-03-12T21:30:00.000-04:00,,,9.0,3,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397424.0,4.0,11.0,15.0,2.0,17.0,2.0,4.0,13.0,12.0,6.0,9.8,8.6,8.6,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,24.8,OK,5.0,3.0,2.0,0.0,0.6,0.4
Payton Pritchard,G,BOS,OKC,6.5,Assists,ast,Demon,1630202,10508517,10508517,25443,135352,2026-03-12T21:30:00.000-04:00,,,4.5,2,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066354.0,7.0,6.0,0.0,9.0,5.0,5.0,4.0,4.0,8.0,7.0,5.4,5.5,5.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,30.8,OK,5.0,2.0,3.0,0.0,0.4,0.6
Payton Pritchard,G,BOS,OKC,6.5,Rebounds,reb,Demon,1630202,10508528,10508528,25443,135352,2026-03-12T21:30:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066354.0,3.0,7.0,2.0,4.0,3.0,0.0,3.0,6.0,4.0,6.0,3.8,3.8,3.8,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,30.8,OK,5.0,1.0,4.0,0.0,0.2,0.8
Payton Pritchard,G,BOS,OKC,6.5,Two Pointers Attempted,twopointersattempted,Standard,1630202,10508531,10508531,25443,135352,2026-03-12T21:30:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066354.0,6.0,9.0,1.0,13.0,0.0,7.0,3.0,8.0,5.0,7.0,5.8,5.9,5.9,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,30.8,OK,5.0,2.0,3.0,0.0,0.4,0.6
Sam Hauser,F,BOS,OKC,6.5,Rebounds,reb,Demon,1630573,10508545,10508545,85744,135352,2026-03-12T21:30:00.000-04:00,,,4.0,2,https://static.prizepicks.com/images/players/NBA/Sam_Hauser_NBA_player_HO74M8ygKdc0YDcjRveTWVHw.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4065804.0,7.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,6.0,5.4,4.7,4.7,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,27.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
Shai Gilgeous-Alexander,G,OKC,BOS,6.5,Rebounds,reb,Demon,1628983,10508560,10508560,188011,135352,2026-03-12T21:30:00.000-04:00,,,5.0,2,https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278073.0,9.0,5.0,3.0,4.0,3.0,,,,,,4.8,4.8,4.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,35.2,OK,5.0,1.0,4.0,0.0,0.2,0.8
Derrick White,G,BOS,OKC,6.5,Assists,ast,Demon,1628401,10508893,10508893,60021,135352,2026-03-12T21:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3078576.0,7.0,5.0,4.0,3.0,9.0,8.0,7.0,3.0,8.0,8.0,5.6,6.2,6.2,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,34.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
Isaiah Joe,G,OKC,BOS,6.5,Rebs+Asts,ra,Demon,1630198,10508912,10508912,88490,135352,2026-03-12T21:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Isaiah_Joe_NBA_player_ut9gQOUduwi81flqjZSBTjr9.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4395702.0,6.0,7.0,3.0,2.0,5.0,7.0,3.0,5.0,5.0,8.0,4.6,5.1,5.1,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,28.4,OK,5.0,1.0,4.0,0.0,0.2,0.8
