player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg
Jabari Smith,F,HOU,TOR,0.5,Blocked Shots,blk,Goblin,2074,10447778,10447778,79867,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Jabari Smith,F,HOU,TOR,0.5,Steals,stl,Goblin,2074,10447809,10447809,79867,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Kevin Durant,F,HOU,TOR,0.5,Blocked Shots,blk,Goblin,201142,10447826,10447826,265114,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Kevin Durant,F,HOU,TOR,0.5,Steals,stl,Goblin,201142,10447854,10447854,265114,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Reed Sheppard,G,HOU,TOR,0.5,Blocked Shots,blk,Standard,1642263,10447870,10447870,221514,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Reed Sheppard,G,HOU,TOR,0.5,Free Throws Made,freethrowsmade,Standard,1642263,10447873,10447873,221514,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Reed Sheppard,G,HOU,TOR,0.5,Steals,stl,Goblin,1642263,10447897,10447897,221514,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Tari Eason,F,HOU,TOR,0.5,Blocked Shots,blk,Demon,1631106,10447907,10447907,92908,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Tari Eason,F,HOU,TOR,0.5,Free Throws Attempted,freethrowsattempted,Standard,1631106,10447911,10447911,92908,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Tari Eason,F,HOU,TOR,0.5,Steals,stl,Goblin,1631106,10447935,10447935,92908,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Clint Capela,C,HOU,TOR,0.5,Blocked Shots,blk,Goblin,203991,10448856,10448856,272364,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Clint_Capela_NBA_player_JRZC1NPDtOcPGv4vZZmGJm71.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Tari Eason,F,HOU,TOR,0.5,Free Throws Made,freethrowsmade,Demon,1631106,10448861,10448861,92908,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Dorian Finney-Smith,F,HOU,TOR,0.5,Two Pointers Made,twopointersmade,Demon,1627827,10448901,10448901,288642,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dorian_Finney-Smith_NBA_player_H208skoVnuxSYDZLYobOAXDs.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Amen Thompson,G-F,HOU,TOR,0.5,3-PT Attempted,3ptattempted,Goblin,1641708,10449793,10449793,174285,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/amenthom.png,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Brandon Ingram,F,TOR,HOU,0.5,3-PT Made,3ptmade,Goblin,1627742,10449796,10449796,269517,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Brandon Ingram,F,TOR,HOU,0.5,Blocked Shots,blk,Standard,1627742,10449803,10449803,269517,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Brandon Ingram,F,TOR,HOU,0.5,Steals,stl,Goblin,1627742,10449815,10449815,269517,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brandon_Ingramm.png,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Immanuel Quickley,G,TOR,HOU,0.5,Blocked Shots,blk,Demon,1630193,10449820,10449820,183194,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,3-PT Made,3ptmade,Goblin,1642266,10449834,10449834,220934,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,Blocked Shots,blk,Demon,1642266,10449839,10449839,220934,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,Free Throws Made,freethrowsmade,Demon,1642266,10449842,10449842,220934,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,Steals,stl,Goblin,1642266,10449853,10449853,220934,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,Turnovers,tov,Standard,1642266,10449854,10449854,220934,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Jakob Poeltl,C,TOR,HOU,0.5,3-PT Attempted,3ptattempted,Demon,1627751,10449857,10449857,96540,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Jakob Poeltl,C,TOR,HOU,0.5,Blocked Shots,blk,Standard,1627751,10449861,10449861,96540,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Jakob Poeltl,C,TOR,HOU,0.5,Steals,stl,Goblin,1627751,10449871,10449871,96540,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
RJ Barrett,F-G,TOR,HOU,0.5,Blocked Shots,blk,Demon,1629628,10449879,10449879,183185,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
RJ Barrett,F-G,TOR,HOU,0.5,Steals,stl,Goblin,1629628,10449887,10449887,183185,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/R.J._Barrett_NBA_player_Xqi7opqaKQcXtcUIWPhwOB6j.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Scottie Barnes,F-G,TOR,HOU,0.5,3-PT Made,3ptmade,Goblin,1630567,10449893,10449893,188002,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Immanuel Quickley,G,TOR,HOU,0.5,Steals,stl,Goblin,1630193,10450254,10450254,183194,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Immanuel_Quickley_NBA_player_2bcjDxyPSx8mw8a96yMcDl8k.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,Assists,ast,Goblin,1642266,10450255,10450255,220934,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Scottie Barnes,F-G,TOR,HOU,0.5,Blocked Shots,blk,Goblin,1630567,10450299,10450299,188002,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Scottie Barnes,F-G,TOR,HOU,0.5,Steals,stl,Goblin,1630567,10450310,10450310,188002,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Scottie_Barnes_NBA_player_CA6jRIM1PBTqp5mxIeLVkhys.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Jakob Poeltl,C,TOR,HOU,0.5,Free Throws Made,freethrowsmade,Goblin,1627751,10451075,10451075,96540,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jakob_Poeltl_NBA_player_ju9rfJBLTXIDW3saYYyfg8xR.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Ja'Kobe Walter,G,TOR,HOU,0.5,Two Pointers Made,twopointersmade,Goblin,1642266,10451398,10451398,220934,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ja'Kobe_Walter_NBA_player_4doPm9Lbi8qPzZMbOibxbZs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Jabari Smith,F,HOU,TOR,0.5,Dunks,dunks,Standard,2074,10452023,10452023,79867,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,
Kevin Durant,F,HOU,TOR,0.5,Dunks,dunks,Standard,201142,10452025,10452025,265114,134732,2026-03-10T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,
Tari Eason,F,HOU,TOR,0.5,3-PT Made,3ptmade,Goblin,1631106,10453925,10453925,92908,134732,2026-03-10T20:00:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Dorian Finney-Smith,F,HOU,TOR,0.5,Assists,ast,Goblin,1627827,10460763,10460763,288642,134732,2026-03-10T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dorian_Finney-Smith_NBA_player_H208skoVnuxSYDZLYobOAXDs.webp,,,,,OK,112.3,86.5,39.9,37.1,12.8,24.5,15.8,49.4,27.099999999999998,54.199999999999996,8,10,17,4,4,6,6,6,20,7,7.634408602150537,7,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
Giannis Antetokounmpo,F,MIL,PHX,49.5,Pts+Rebs,pr,Demon,203507,10461161,10461161,187995,134734,2026-03-10T20:00:00.000-04:00,,,34.5,3,https://static.prizepicks.com/images/players/NBA/Giannis_Antetokounmpo_NBA_player_pax9mc7B36xGIuRF8eR0Cf2i.webp,,,,,OK,111.8,85.6,40.2,35.3,12.3,24.5,16.7,50.3,27.900000000000002,55.800000000000004,5,4,6,2,6,8,9,9,20,3,6.720430107526881,5,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
