nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_proj,minutes_bucket,actual_minutes,OVERALL_DEF_RANK,_opp_def_bucket,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket,allowed_dir,dir_ok,platform_ok,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight,min_last10_avg,min_last5_avg,min_season_avg_s4
,Anthony Edwards + Brook Lopez,MIN/LAC,MIN,5.0,,fg3m,Standard,UNDER,B,,NA,47.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,G,3-PT Made (Combo),47.0,0,1,0,0.0,4,Elite,,,1.0,,,47.0
,Neemias Queta + Josh Hart,BOS/NYK,BOS,14.5,,rebounds,Standard,UNDER,B,,NA,49.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C,Rebounds (Combo),49.0,0,0,0,0.0,6,Elite,,,1.0,,,49.0
,Neemias Queta + Josh Hart,BOS/NYK,BOS,14.5,,rebounds,Standard,UNDER,B,,NA,49.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C,Rebounds (Combo),49.0,0,0,0,0.0,6,Elite,,,1.0,,,52.0
,Neemias Queta + Josh Hart,BOS/NYK,BOS,14.5,,rebounds,Standard,UNDER,B,,NA,49.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C,Rebounds (Combo),49.0,0,0,0,0.0,6,Elite,,,1.0,,,64.0
,Nikola Vučević + Josh Hart,BOS/NYK,BOS,14.5,,rebounds,Standard,UNDER,B,,NA,52.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C,Rebounds (Combo),52.0,0,0,0,0.0,6,Elite,,,1.0,,,49.0
,Nikola Vučević + Josh Hart,BOS/NYK,BOS,14.5,,rebounds,Standard,UNDER,B,,NA,52.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C,Rebounds (Combo),52.0,0,0,0,0.0,6,Elite,,,1.0,,,52.0
,Nikola Vučević + Josh Hart,BOS/NYK,BOS,14.5,,rebounds,Standard,UNDER,B,,NA,52.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C,Rebounds (Combo),52.0,0,0,0,0.0,6,Elite,,,1.0,,,64.0
,Collin Murray-Boyles + Pascal Siakam,TOR/IND,TOR,13.0,,rebounds,Standard,UNDER,B,,NA,53.33,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F,Rebounds (Combo),53.33,0,0,0,0.0,5,Elite,,,1.0,,,53.333333333333336
,Yanic Niederhäuser,LAC,MIN,4.5,,rebounds,Goblin,OVER,D,,NA,,NA,,4.0,1-10 Strong,Goblin | NA,OVER | NA,NA | 1-10 Strong,,,,VOID,NO_PLAYER_ID,0,C,Rebounds,,0,0,0,0.0,4,Elite,,,1.0,,,
,Yanic Niederhäuser,LAC,MIN,4.5,,points,Goblin,OVER,D,,NA,,NA,,4.0,1-10 Strong,Goblin | NA,OVER | NA,NA | 1-10 Strong,,,,VOID,NO_PLAYER_ID,0,C,Points,,0,0,0,0.0,4,Elite,,,1.0,,,
,Naz Reid + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,58.0,36+,,28.0,21-30 Weak,Standard | 36+,UNDER | 36+,36+ | 21-30 Weak,,,,VOID,COMBO_PROP,0,C-F,Rebounds (Combo),58.0,0,0,0,0.0,4,Elite,,,1.0,,,
,Naz Reid + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,58.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C-F,Rebounds (Combo),58.0,0,0,0,0.0,4,Elite,,,1.0,,,64.0
,Naz Reid + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,58.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C-F,Rebounds (Combo),58.0,0,0,0,0.0,4,Elite,,,1.0,,,63.0
,Naz Reid + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,58.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C-F,Rebounds (Combo),58.0,0,0,0,0.0,4,Elite,,,1.0,,,58.0
1627884,Derrick Jones,LAC,MIN,19.5,,pr,Demon,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
1627884,Derrick Jones,LAC,MIN,14.5,,pa,Demon,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
1627884,Derrick Jones,LAC,MIN,19.5,,pa,Demon,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
1627884,Derrick Jones,LAC,MIN,9.5,,pa,Goblin,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Goblin | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
1627884,Derrick Jones,LAC,MIN,9.5,,pr,Goblin,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Goblin | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
,Naz Reid + Kawhi Leonard,MIN/LAC,MIN,4.5,,fg3m,Standard,UNDER,A,,NA,59.0,36+,,28.0,21-30 Weak,Standard | 36+,UNDER | 36+,36+ | 21-30 Weak,,,,VOID,COMBO_PROP,0,C-F,3-PT Made (Combo),59.0,1,0,0,1.0,4,Elite,,,1.0,,,
,Naz Reid + Kawhi Leonard,MIN/LAC,MIN,4.5,,fg3m,Standard,UNDER,A,,NA,59.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C-F,3-PT Made (Combo),59.0,1,0,0,1.0,4,Elite,,,1.0,,,59.0
,Naz Reid + Kawhi Leonard,MIN/LAC,MIN,4.5,,fg3m,Standard,UNDER,A,,NA,59.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,C-F,3-PT Made (Combo),59.0,1,0,0,1.0,4,Elite,,,1.0,,,
1627884,Derrick Jones,LAC,MIN,14.5,,pr,Demon,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
,Collin Murray-Boyles + Johnny Furphy,TOR/IND,TOR,12.0,,rebounds,Standard,UNDER,B,,NA,59.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F,Rebounds (Combo),59.0,0,0,0,0.0,5,Elite,,,1.0,,,59.0
1627884,Derrick Jones,LAC,MIN,11.5,,pr,Goblin,OVER,D,,NA,23.9,<24,,4.0,1-10 Strong,Goblin | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.11,0,0,0,0.0,4,Elite,,,0.65,23.9,23.4,24.105263157894736
1630573,Sam Hauser,BOS,NYK,9.5,,pa,Goblin,OVER,D,,NA,29.1,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,24.06,0,0,0,0.0,6,Elite,,,0.65,29.1,28.6,24.06
1630573,Sam Hauser,BOS,NYK,19.5,,pr,Demon,OVER,D,,NA,29.1,28-31.99,,6.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.06,0,0,0,0.0,6,Elite,,,0.65,29.1,28.6,24.06
1630573,Sam Hauser,BOS,NYK,19.5,,pa,Demon,OVER,D,,NA,29.1,28-31.99,,6.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,24.06,0,0,0,0.0,6,Elite,,,0.65,29.1,28.6,24.06
1630573,Sam Hauser,BOS,NYK,14.5,,pa,Demon,OVER,D,,NA,29.1,28-31.99,,6.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,24.06,0,0,0,0.0,6,Elite,,,0.65,29.1,28.6,24.06
,RJ Barrett + Andrew Nembhard,TOR/IND,TOR,35.5,,points,Standard,UNDER,B,,NA,59.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-G,Points (Combo),59.0,0,0,0,0.0,5,Elite,,,1.0,,,63.0
,RJ Barrett + Andrew Nembhard,TOR/IND,TOR,35.5,,points,Standard,UNDER,B,,NA,59.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-G,Points (Combo),59.0,0,0,0,0.0,5,Elite,,,1.0,,,59.0
1630573,Sam Hauser,BOS,NYK,9.5,,pr,Goblin,OVER,D,,NA,29.1,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.06,0,0,0,0.0,6,Elite,,,0.65,29.1,28.6,24.06
1630573,Sam Hauser,BOS,NYK,11.5,,pr,Goblin,OVER,D,,NA,29.1,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,24.06,0,0,0,0.0,6,Elite,,,0.65,29.1,28.6,24.06
1630572,Sandro Mamukelashvili,TOR,IND,7.5,,ra,Demon,OVER,D,,NA,28.3,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,22.75,0,0,0,0.0,21,Bad,,,0.6,28.3,26.8,22.745098039215687
,Brandon Ingram + Jarace Walker,TOR/IND,TOR,4.0,,fg3m,Standard,UNDER,A,,NA,59.67,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F,3-PT Made (Combo),59.67,1,1,1,0.33,5,Elite,,,1.0,,,67.0
,Brandon Ingram + Jarace Walker,TOR/IND,TOR,4.0,,fg3m,Standard,UNDER,A,,NA,59.67,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F,3-PT Made (Combo),59.67,1,1,1,0.33,5,Elite,,,1.0,,,59.66666666666666
,Brandon Ingram + Jarace Walker,TOR/IND,TOR,4.0,,fg3m,Standard,UNDER,A,,NA,59.67,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F,3-PT Made (Combo),59.67,1,1,1,0.33,5,Elite,,,1.0,,,67.33333333333333
1641716,Jarace Walker,IND,TOR,19.5,,pa,Demon,OVER,D,,NA,27.1,24-27.99,,5.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,23.79,0,0,0,0.0,5,Elite,,,0.65,27.1,26.6,23.78846153846154
,Payton Pritchard + Josh Hart,BOS/NYK,BOS,10.0,,assists,Standard,UNDER,B,,NA,60.5,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,G,Assists (Combo),60.5,0,0,0,0.0,6,Elite,,,1.0,,,60.5
1641716,Jarace Walker,IND,TOR,14.5,,pr,Goblin,OVER,D,,NA,27.1,24-27.99,,5.0,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,23.79,0,0,0,0.0,5,Elite,,,0.65,27.1,26.6,23.78846153846154
1641716,Jarace Walker,IND,TOR,19.5,,pr,Demon,OVER,D,,NA,27.1,24-27.99,,5.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,23.79,0,0,0,0.0,5,Elite,,,0.65,27.1,26.6,23.78846153846154
1641716,Jarace Walker,IND,TOR,24.5,,pr,Demon,OVER,D,,NA,27.1,24-27.99,,5.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,23.79,0,0,0,0.0,5,Elite,,,0.65,27.1,26.6,23.78846153846154
1641716,Jarace Walker,IND,TOR,9.5,,pa,Goblin,OVER,D,,NA,27.1,24-27.99,,5.0,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,23.79,0,0,0,0.0,5,Elite,,,0.65,27.1,26.6,23.78846153846154
,Derrick White + Josh Hart,BOS/NYK,BOS,11.0,,assists,Standard,UNDER,B,,NA,61.5,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,G,Assists (Combo),61.5,0,0,0,0.0,6,Elite,,,1.0,,,61.5
1630558,Davion Mitchell,MIA,WAS,0.5,,blocks,Demon,OVER,D,,NA,28.93,28-31.99,,,NA,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,VOID,NO_ACTUAL,0,G,Blocked Shots,28.93,0,0,0,0.0,28,Target,,,1.0,,,
1630558,Davion Mitchell,MIA,WAS,3.5,,points - 1st 3 minutes,Demon,OVER,D,,NA,28.93,28-31.99,,,NA,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,28.93,0,0,0,0.0,28,Target,,,1.0,,,
1630558,Davion Mitchell,MIA,WAS,2.5,,personal fouls,Demon,OVER,D,,NA,28.93,28-31.99,,,NA,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,G,Personal Fouls,28.93,0,0,0,0.0,28,Target,,,1.0,,,
1630558,Davion Mitchell,MIA,WAS,0.5,,points - 1st 3 minutes,Demon,OVER,D,,NA,28.93,28-31.99,,,NA,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,28.93,0,0,0,0.0,28,Target,,,1.0,,,
,Derrick White + OG Anunoby,BOS/NYK,BOS,33.5,,points,Standard,UNDER,B,,NA,62.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,G,Points (Combo),62.0,0,0,0,0.0,6,Elite,,,1.0,,,62.0
,Julius Randle + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,63.0,36+,,28.0,21-30 Weak,Standard | 36+,UNDER | 36+,36+ | 21-30 Weak,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),63.0,0,0,0,0.0,4,Elite,,,1.0,,,
,Julius Randle + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,63.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),63.0,0,0,0,0.0,4,Elite,,,1.0,,,64.0
,Julius Randle + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,63.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),63.0,0,0,0,0.0,4,Elite,,,1.0,,,63.0
,Julius Randle + John Collins,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,63.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),63.0,0,0,0,0.0,4,Elite,,,1.0,,,58.0
1642867,Collin Murray-Boyles,TOR,IND,12.5,,ra,Demon,OVER,D,,NA,31.4,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,22.48,0,0,0,0.0,21,Bad,,,0.6,31.4,29.4,22.476190476190474
1642867,Collin Murray-Boyles,TOR,IND,7.5,,ra,Goblin,OVER,D,,NA,31.4,28-31.99,,21.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,22.48,0,0,0,0.0,21,Bad,,,0.6,31.4,29.4,22.476190476190474
1642867,Collin Murray-Boyles,TOR,IND,10.5,,ra,Demon,OVER,D,,NA,31.4,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,22.48,0,0,0,0.0,21,Bad,,,0.6,31.4,29.4,22.476190476190474
1642867,Collin Murray-Boyles,TOR,IND,11.5,,ra,Demon,OVER,D,,NA,31.4,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,22.48,0,0,0,0.0,21,Bad,,,0.6,31.4,29.4,22.476190476190474
1631170,Jaime Jaquez,MIA,WAS,3.5,,points - 1st 3 minutes,Demon,OVER,D,,NA,28.85,28-31.99,,,NA,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,28.85,0,0,0,0.0,28,Target,,,1.0,,,
,Julius Randle + John Collins,MIN/LAC,MIN,35.5,,points,Standard,UNDER,B,,NA,63.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Points (Combo),63.0,0,0,0,0.0,4,Elite,,,1.0,,,63.0
,Julius Randle + John Collins,MIN/LAC,MIN,35.5,,points,Standard,UNDER,B,,NA,63.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Points (Combo),63.0,0,0,0,0.0,4,Elite,,,1.0,,,59.0
,Scottie Barnes + Johnny Furphy,TOR/IND,TOR,14.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-G,Rebounds (Combo),64.0,0,0,0,0.0,5,Elite,,,1.0,,,49.0
,Scottie Barnes + Johnny Furphy,TOR/IND,TOR,14.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,6.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-G,Rebounds (Combo),64.0,0,0,0,0.0,5,Elite,,,1.0,,,52.0
,Scottie Barnes + Johnny Furphy,TOR/IND,TOR,14.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-G,Rebounds (Combo),64.0,0,0,0,0.0,5,Elite,,,1.0,,,64.0
1631248,Baylor Scheierman,BOS,NYK,1.5,,fg3m,Demon,OVER,D,,NA,19.8,<24,,6.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,3-PT Made,13.89,2,3,0,0.4,6,Elite,,,1.0,19.8,22.8,13.893617021276595
1631248,Baylor Scheierman,BOS,NYK,2.5,,fg3m,Demon,OVER,D,,NA,19.8,<24,,6.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,3-PT Made,13.89,2,3,0,0.4,6,Elite,,,1.0,19.8,22.8,13.893617021276595
1642920,Kobe Sanders,LAC,MIN,4.5,,ra,Goblin,OVER,D,,NA,24.9,24-27.99,,4.0,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,21.49,0,0,0,0.0,4,Elite,,,0.6,24.9,25.2,21.48837209302325
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,9.5,,assists,Standard,UNDER,B,,NA,64.0,36+,,28.0,21-30 Weak,Standard | 36+,UNDER | 36+,36+ | 21-30 Weak,,,,VOID,COMBO_PROP,0,F-C,Assists (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,9.5,,assists,Standard,UNDER,B,,NA,64.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Assists (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,69.0
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,9.5,,assists,Standard,UNDER,B,,NA,64.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Assists (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,64.0
1642920,Kobe Sanders,LAC,MIN,6.5,,ra,Demon,OVER,D,,NA,24.9,24-27.99,,4.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,21.49,0,0,0,0.0,4,Elite,,,0.6,24.9,25.2,21.48837209302325
1642920,Kobe Sanders,LAC,MIN,7.5,,ra,Demon,OVER,D,,NA,24.9,24-27.99,,4.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,21.49,0,0,0,0.0,4,Elite,,,0.6,24.9,25.2,21.48837209302325
1642920,Kobe Sanders,LAC,MIN,8.5,,ra,Demon,OVER,D,,NA,24.9,24-27.99,,4.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,21.49,0,0,0,0.0,4,Elite,,,0.6,24.9,25.2,21.48837209302325
1630572,Sandro Mamukelashvili,TOR,IND,19.5,,pr,Demon,OVER,D,,NA,28.3,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,22.75,0,0,0,0.0,21,Bad,,,0.65,28.3,26.8,22.745098039215687
1630572,Sandro Mamukelashvili,TOR,IND,24.5,,pr,Demon,OVER,D,,NA,28.3,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,22.75,0,0,0,0.0,21,Bad,,,0.65,28.3,26.8,22.745098039215687
1630572,Sandro Mamukelashvili,TOR,IND,11.5,,pr,Goblin,OVER,D,,NA,28.3,28-31.99,,21.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,22.75,0,0,0,0.0,21,Bad,,,0.65,28.3,26.8,22.745098039215687
,RJ Barrett + Pascal Siakam,TOR/IND,TOR,41.5,,points,Standard,UNDER,B,,NA,64.0,36+,,5.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-G,Points (Combo),64.0,0,0,0,0.0,5,Elite,,,1.0,,,64.0
1642259,Alex Sarr,WAS,MIA,2.5,0.0,blocks,Demon,OVER,D,,NA,28.28,28-31.99,,,NA,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,MISS,,-1,C,Blocked Shots,28.28,0,0,0,0.0,10,Good,,,1.0,,,
1642259,Alex Sarr,WAS,MIA,1.5,,personal fouls,Goblin,OVER,D,,NA,28.28,28-31.99,,,NA,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,C,Personal Fouls,28.28,0,0,0,0.0,10,Good,,,1.0,,,
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,28.0,21-30 Weak,Standard | 36+,UNDER | 36+,36+ | 21-30 Weak,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,64.0
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,63.0
,Julius Randle + Kawhi Leonard,MIN/LAC,MIN,12.5,,rebounds,Standard,UNDER,B,,NA,64.0,36+,,4.0,1-10 Strong,Standard | 36+,UNDER | 36+,36+ | 1-10 Strong,,,,VOID,COMBO_PROP,0,F-C,Rebounds (Combo),64.0,0,0,0,0.0,4,Elite,,,1.0,,,58.0
