nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_bucket,actual_minutes,allowed_dir,dir_ok,platform_ok,_opp_def_bucket,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket
1631101,Shaedon Sharpe,POR,MEM,2.5,,steals,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,30.32,0,5,0,0.0,17,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,4.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,30.32,0,0,0,0.0,17,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,0.5,,points - 1st 3 minutes,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,30.32,0,0,0,0.0,17,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,0.5,,blocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Blocked Shots,30.32,0,0,0,0.0,17,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,34.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,10.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,34.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,19.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,8.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,25.5,,pa,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Standard | NA,UNDER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,26.5,,pr,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,30.32,0,0,0,0.0,17,Avg,,,1.02,Standard | NA,UNDER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,24.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,30.32,0,0,0,0.0,17,Avg,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,39.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,29.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,29.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,6.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,7.5,,ra,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Standard | NA,UNDER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,9.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,30.32,0,0,0,0.0,17,Avg,,,1.02,Demon | NA,OVER | NA,NA | NA
1630643,Jay Huff,IND,MIL,3.5,,2pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Two Pointers Attempted,19.49,2,3,0,0.4,14,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,29.87,0,0,0,0.0,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,2.5,,personal fouls,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Personal Fouls,29.87,0,0,0,0.0,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,0.5,,stocks,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Blks+Stls,29.87,0,0,0,0.0,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,0.5,,fta,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Free Throws Attempted,29.87,0,0,0,0.0,21,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
1631260,AJ Green,MIL,IND,1.5,,steals,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,29.87,0,5,0,0.0,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,0.5,,blocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Blocked Shots,29.87,0,0,0,0.0,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,0.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,29.87,0,0,0,0.0,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,11.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.87,0,0,0,0.0,21,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,14.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,11.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,12.5,,pr,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.87,0,0,0,0.0,21,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
1631260,AJ Green,MIL,IND,7.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,6.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,14.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.87,0,0,0,0.0,21,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,19.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.87,0,0,0,0.0,21,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,4.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,19.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,9.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,9.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.87,0,0,0,0.0,21,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,12.5,,pa,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.87,0,0,0,0.0,21,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,0.5,,stocks,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Blks+Stls,29.74,0,0,0,0.0,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,0.5,,blocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Blocked Shots,29.74,0,0,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,2.5,,personal fouls,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,F-C,Personal Fouls,29.74,0,0,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,3.5,,fta,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Free Throws Attempted,29.74,0,0,0,0.0,23,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
1642274,Yves Missi,NOP,MIN,2.5,,2pm,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Two Pointers Made,19.29,2,3,0,0.4,4,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1642274,Yves Missi,NOP,MIN,4.5,,2pa,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Two Pointers Attempted,19.29,2,3,0,0.4,4,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1642274,Yves Missi,NOP,MIN,4.5,,fga,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,FG Attempted,19.29,2,3,0,0.4,4,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,34.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,29.74,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,24.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,16.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,19.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,29.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,29.74,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,19.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,14.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,12.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,11.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,24.5,,pr,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,29.74,0,0,0,0.0,23,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,17.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,13.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,23.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Rebs,29.74,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,14.5,,ra,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebs+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,17.5,,pa,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Asts,29.74,0,0,0,0.0,23,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
1626171,Bobby Portis,MIL,IND,2.5,,fg3m,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,24.43,1,4,0,0.2,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,6.5,,fta,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Free Throws Attempted,29.57,0,0,0,0.0,4,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,0.5,,blocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Blocked Shots,29.57,0,0,0,0.0,4,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,13.5,,fga,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,FG Attempted,29.57,0,5,0,0.0,4,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,1.5,,blocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Blocked Shots,29.57,0,0,0,0.0,4,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,F,Points - 1st 3 Minutes,29.57,0,0,0,0.0,4,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,1.5,,stocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Blks+Stls,29.57,0,0,0,0.0,4,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,2.5,,personal fouls,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,F,Personal Fouls,29.57,0,0,0,0.0,4,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,4.5,,ftm,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Free Throws Made,29.57,0,0,0,0.0,4,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,0.5,,blocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Blocked Shots,29.55,0,0,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,0.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,29.55,0,0,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,3.5,,fg3m,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,29.55,0,5,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,4.5,,fg3m,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,29.55,0,5,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,1.5,,personal fouls,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Personal Fouls,29.55,0,0,0,0.0,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,1.5,,stocks,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Blks+Stls,29.55,0,0,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,,,,NA,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,29.55,0,0,0,0.0,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1641796,Pelle Larsson,MIA,BOS,2.5,,fg3m,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,24.27,1,4,0,0.2,6,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,7.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebs+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Goblin | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,25.5,,pa,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Standard | NA,UNDER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,29.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,9.5,,ra,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebs+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Standard | NA,UNDER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,8.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebs+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Goblin | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,34.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,34.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,39.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,29.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,12.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebs+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,26.5,,pr,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs,29.57,0,0,0,0.0,4,Elite,,,1.02,Standard | NA,UNDER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,10.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebs+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,11.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebs+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,24.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs,29.57,0,0,0,0.0,4,Elite,,,1.02,Goblin | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,19.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Asts,29.57,0,0,0,0.0,4,Elite,,,1.02,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,14.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.55,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,10.5,,ra,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,11.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,8.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,9.5,,ra,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,29.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,24.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,18.5,,pr,Standard,UNDER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.55,0,0,0,0.0,23,Bad,,,1.02,Standard | NA,UNDER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,29.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,24.5,,pa,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,14.5,,pa,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,14.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,12.5,,ra,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Rebs+Asts,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,16.5,,pr,Goblin,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.55,0,0,0,0.0,23,Bad,,,1.02,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,19.5,,pr,Demon,OVER,C,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs,29.55,0,0,0,0.0,23,Bad,,,1.02,Demon | NA,OVER | NA,NA | NA
