nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_bucket,actual_minutes,_opp_def_bucket,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket,allowed_dir,dir_ok,platform_ok,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight
1642270,Donovan Clingan,POR,MEM,2.5,0.0,blocks,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Blocked Shots,27.27,0,0,0,0.0,17,Avg,,,1.0
1642270,Donovan Clingan,POR,MEM,1.5,1.0,ftm,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Free Throws Made,27.27,0,0,0,0.0,17,Avg,,,1.0
1642270,Donovan Clingan,POR,MEM,1.5,0.0,steals,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Steals,27.27,0,5,0,0.0,17,Avg,,,1.0
1642270,Donovan Clingan,POR,MEM,1.5,0.0,blocks,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Blocked Shots,27.27,0,0,0,0.0,17,Avg,,,1.0
1642270,Donovan Clingan,POR,MEM,1.5,0.0,stocks,Goblin,OVER,C,,NA,NA,25.416666666666668,NA,Goblin | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Blks+Stls,27.27,0,0,0,0.0,17,Avg,,,1.0
1642270,Donovan Clingan,POR,MEM,2.5,1.0,fta,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Free Throws Attempted,27.27,0,0,0,0.0,17,Avg,,,1.0
1629655,Daniel Gafford,DAL,SAS,1.5,,steals,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Steals,21.37,1,4,0,0.2,2,Elite,,,1.0
1631222,Jake LaRavia,LAL,GSW,19.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,27.1,0,0,0,0.0,22,Bad,,,0.98
1631222,Jake LaRavia,LAL,GSW,9.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,27.1,0,0,0,0.0,22,Bad,,,0.98
1631222,Jake LaRavia,LAL,GSW,11.5,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,27.1,0,0,0,0.0,22,Bad,,,0.98
1631222,Jake LaRavia,LAL,GSW,14.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Asts,27.1,0,0,0,0.0,22,Bad,,,0.98
1628386,Jarrett Allen,CLE,SAC,16.5,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,27.08,0,0,0,0.0,26,Target,,,0.98
1630163,LaMelo Ball,CHA,ATL,13.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1630163,LaMelo Ball,CHA,ATL,15.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1630163,LaMelo Ball,CHA,ATL,14.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1630163,LaMelo Ball,CHA,ATL,12.0,,ra,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1630163,LaMelo Ball,CHA,ATL,11.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1630163,LaMelo Ball,CHA,ATL,10.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1630163,LaMelo Ball,CHA,ATL,9.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,27.43,0,0,0,0.0,20,Bad,,,1.03
1642270,Donovan Clingan,POR,MEM,29.5,30.0,pr,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,HIT,,1,C,Pts+Rebs,27.27,0,0,0,0.0,17,Avg,,,1.02
1642270,Donovan Clingan,POR,MEM,24.5,30.0,pr,Goblin,OVER,C,,NA,NA,25.416666666666668,NA,Goblin | NA,OVER | NA,NA | NA,,,,HIT,,1,C,Pts+Rebs,27.27,0,0,0,0.0,17,Avg,,,1.02
1642270,Donovan Clingan,POR,MEM,34.5,30.0,pr,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Pts+Rebs,27.27,0,0,0,0.0,17,Avg,,,1.02
1642270,Donovan Clingan,POR,MEM,25.5,30.0,pr,Standard,UNDER,C,,NA,NA,25.416666666666668,NA,Standard | NA,UNDER | NA,NA | NA,,,,MISS,,-1,C,Pts+Rebs,27.27,0,0,0,0.0,17,Avg,,,1.02
1631222,Jake LaRavia,LAL,GSW,1.5,,fta,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Free Throws Attempted,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,1.5,,ftm,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Free Throws Made,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,0.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Blocked Shots,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,1.5,,personal fouls,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,F,Personal Fouls,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,1.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Blocked Shots,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,0.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,F,Points - 1st 3 Minutes,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,1.5,,stocks,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Blks+Stls,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,1.5,,fg3m,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,3-PT Made,27.1,0,5,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,F,Points - 1st 3 Minutes,27.1,0,0,0,0.0,22,Bad,,,1.0
1631222,Jake LaRavia,LAL,GSW,2.5,,fg3m,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,3-PT Made,27.1,0,5,0,0.0,22,Bad,,,1.0
1628386,Jarrett Allen,CLE,SAC,2.5,,personal fouls,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Personal Fouls,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,1.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,3.5,,fta,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Free Throws Attempted,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,1.5,,stocks,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blks+Stls,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,2.5,,steals,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Steals,27.08,0,5,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,2.0,,dunks,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Dunks,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,2.5,,ftm,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Free Throws Made,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Points - 1st 3 Minutes,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,3.5,,quarters with 3+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Quarters with 3+ Points,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,0.5,,blocks,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,27.08,0,0,0,0.0,26,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,2.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,27.08,0,0,0,0.0,26,Target,,,1.0
1642270,Donovan Clingan,POR,MEM,11.5,17.0,ra,Goblin,OVER,C,,NA,NA,25.416666666666668,NA,Goblin | NA,OVER | NA,NA | NA,,,,HIT,,1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642270,Donovan Clingan,POR,MEM,14.5,17.0,ra,Goblin,OVER,C,,NA,NA,25.416666666666668,NA,Goblin | NA,OVER | NA,NA | NA,,,,HIT,,1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642270,Donovan Clingan,POR,MEM,21.5,17.0,ra,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642270,Donovan Clingan,POR,MEM,19.5,17.0,ra,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642270,Donovan Clingan,POR,MEM,13.5,17.0,ra,Goblin,OVER,C,,NA,NA,25.416666666666668,NA,Goblin | NA,OVER | NA,NA | NA,,,,HIT,,1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642270,Donovan Clingan,POR,MEM,15.5,17.0,ra,Standard,UNDER,C,,NA,NA,25.416666666666668,NA,Standard | NA,UNDER | NA,NA | NA,,,,MISS,,-1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642270,Donovan Clingan,POR,MEM,17.5,17.0,ra,Demon,OVER,C,,NA,NA,25.416666666666668,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,C,Rebs+Asts,27.27,0,0,0,0.0,17,Avg,,,1.03
1642377,Jaylen Wells,MEM,POR,19.5,17.0,pa,Demon,OVER,C,,NA,NA,27.35,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,F,Pts+Asts,26.86,0,0,0,0.0,25,Target,,,0.98
1642377,Jaylen Wells,MEM,POR,9.5,17.0,pa,Goblin,OVER,C,,NA,NA,27.35,NA,Goblin | NA,OVER | NA,NA | NA,,,,HIT,,1,F,Pts+Asts,26.86,0,0,0,0.0,25,Target,,,0.98
1642377,Jaylen Wells,MEM,POR,14.5,17.0,pa,Standard,UNDER,C,,NA,NA,27.35,NA,Standard | NA,UNDER | NA,NA | NA,,,,MISS,,-1,F,Pts+Asts,26.86,0,0,0,0.0,25,Target,,,0.98
1642377,Jaylen Wells,MEM,POR,24.5,17.0,pa,Demon,OVER,C,,NA,NA,27.35,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,F,Pts+Asts,26.86,0,0,0,0.0,25,Target,,,0.98
1114,Jaren Jackson,UTA,ORL,3.5,,rebounds,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Rebounds,,0,0,0,0.0,8,Good,,,1.12
1114,Jaren Jackson,UTA,ORL,5.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Rebounds,,0,0,0,0.0,8,Good,,,1.12
1114,Jaren Jackson,UTA,ORL,5.0,,rebounds,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Rebounds,,0,0,0,0.0,8,Good,,,1.12
896,Tim Hardaway,DEN,CHI,4.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G-F,Rebounds,,0,0,0,0.0,14,Avg,,,1.12
1585,Brandon Williams,DAL,SAS,1.5,,rebounds,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebounds,,0,0,0,0.0,2,Elite,,,1.12
896,Tim Hardaway,DEN,CHI,3.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G-F,Rebounds,,0,0,0,0.0,14,Avg,,,1.12
896,Tim Hardaway,DEN,CHI,2.5,,rebounds,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G-F,Rebounds,,0,0,0,0.0,14,Avg,,,1.12
1585,Brandon Williams,DAL,SAS,3.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebounds,,0,0,0,0.0,2,Elite,,,1.12
1114,Jaren Jackson,UTA,ORL,4.5,,rebounds,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Rebounds,,0,0,0,0.0,8,Good,,,1.12
2074,Jabari Smith,HOU,OKC,4.5,,rebounds,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebounds,,0,0,0,0.0,1,Elite,,,1.12
2074,Jabari Smith,HOU,OKC,6.5,,rebounds,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebounds,,0,0,0,0.0,1,Elite,,,1.12
896,Tim Hardaway,DEN,CHI,5.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G-F,Rebounds,,0,0,0,0.0,14,Avg,,,1.12
2074,Jabari Smith,HOU,OKC,7.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebounds,,0,0,0,0.0,1,Elite,,,1.12
1585,Brandon Williams,DAL,SAS,4.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebounds,,0,0,0,0.0,2,Elite,,,1.12
1585,Brandon Williams,DAL,SAS,5.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebounds,,0,0,0,0.0,2,Elite,,,1.12
2074,Jabari Smith,HOU,OKC,8.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebounds,,0,0,0,0.0,1,Elite,,,1.12
2074,Jabari Smith,HOU,OKC,5.5,,rebounds,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebounds,,0,0,0,0.0,1,Elite,,,1.12
1114,Jaren Jackson,UTA,ORL,6.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Rebounds,,0,0,0,0.0,8,Good,,,1.12
1114,Jaren Jackson,UTA,ORL,7.5,,rebounds,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F-C,Rebounds,,0,0,0,0.0,8,Good,,,1.12
1631222,Jake LaRavia,LAL,GSW,14.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,27.1,0,0,0,0.0,22,Bad,,,1.02
1631222,Jake LaRavia,LAL,GSW,19.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,27.1,0,0,0,0.0,22,Bad,,,1.02
1631222,Jake LaRavia,LAL,GSW,12.5,,pr,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,27.1,0,0,0,0.0,22,Bad,,,1.02
1631222,Jake LaRavia,LAL,GSW,9.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,27.1,0,0,0,0.0,22,Bad,,,1.02
1631222,Jake LaRavia,LAL,GSW,11.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs,27.1,0,0,0,0.0,22,Bad,,,1.02
1628386,Jarrett Allen,CLE,SAC,19.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,27.08,0,0,0,0.0,26,Target,,,1.02
1628386,Jarrett Allen,CLE,SAC,23.5,,pr,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,27.08,0,0,0,0.0,26,Target,,,1.02
1628386,Jarrett Allen,CLE,SAC,29.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,27.08,0,0,0,0.0,26,Target,,,1.02
1631222,Jake LaRavia,LAL,GSW,9.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,27.1,0,0,0,0.0,22,Bad,,,1.03
1631222,Jake LaRavia,LAL,GSW,8.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,27.1,0,0,0,0.0,22,Bad,,,1.03
1631222,Jake LaRavia,LAL,GSW,7.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,27.1,0,0,0,0.0,22,Bad,,,1.03
1631222,Jake LaRavia,LAL,GSW,5.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,27.1,0,0,0,0.0,22,Bad,,,1.03
1642377,Jaylen Wells,MEM,POR,1.5,,personal fouls,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,F,Personal Fouls,26.86,0,0,0,0.0,25,Target,,,1.0
1642377,Jaylen Wells,MEM,POR,0.5,1.0,blocks,Demon,OVER,C,,NA,NA,27.35,NA,Demon | NA,OVER | NA,NA | NA,,,,HIT,,1,F,Blocked Shots,26.86,0,0,0,0.0,25,Target,,,1.0
1642377,Jaylen Wells,MEM,POR,2.5,5.0,fta,Demon,OVER,C,,NA,NA,27.35,NA,Demon | NA,OVER | NA,NA | NA,,,,HIT,,1,F,Free Throws Attempted,26.86,0,0,0,0.0,25,Target,,,1.0
1642377,Jaylen Wells,MEM,POR,1.5,0.0,steals,Demon,OVER,C,,NA,NA,27.35,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,F,Steals,26.86,0,5,0,0.0,25,Target,,,1.0
1642377,Jaylen Wells,MEM,POR,2.5,0.0,steals,Demon,OVER,C,,NA,NA,27.35,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,F,Steals,26.86,0,5,0,0.0,25,Target,,,1.0
1642377,Jaylen Wells,MEM,POR,0.5,1.0,stocks,Goblin,OVER,C,,NA,NA,27.35,NA,Goblin | NA,OVER | NA,NA | NA,,,,HIT,,1,F,Blks+Stls,26.86,0,0,0,0.0,25,Target,,,1.0
1642377,Jaylen Wells,MEM,POR,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,F,Points - 1st 3 Minutes,26.86,0,0,0,0.0,25,Target,,,1.0
1628386,Jarrett Allen,CLE,SAC,14.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1628386,Jarrett Allen,CLE,SAC,8.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1628386,Jarrett Allen,CLE,SAC,9.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1628386,Jarrett Allen,CLE,SAC,12.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1628386,Jarrett Allen,CLE,SAC,10.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1628386,Jarrett Allen,CLE,SAC,13.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1628386,Jarrett Allen,CLE,SAC,11.5,,ra,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,27.08,0,0,0,0.0,26,Target,,,1.03
1642907,Cedric Coward,MEM,POR,16.5,12.0,pa,Standard,UNDER,C,,NA,NA,25.016666666666666,NA,Standard | NA,UNDER | NA,NA | NA,,,,HIT,,1,G,Pts+Asts,26.68,0,0,0,0.0,25,Target,,,0.98
1642907,Cedric Coward,MEM,POR,14.5,12.0,pa,Goblin,OVER,C,,NA,NA,25.016666666666666,NA,Goblin | NA,OVER | NA,NA | NA,,,,MISS,,-1,G,Pts+Asts,26.68,0,0,0,0.0,25,Target,,,0.98
1642907,Cedric Coward,MEM,POR,24.5,12.0,pa,Demon,OVER,C,,NA,NA,25.016666666666666,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,G,Pts+Asts,26.68,0,0,0,0.0,25,Target,,,0.98
1642907,Cedric Coward,MEM,POR,19.5,12.0,pa,Demon,OVER,C,,NA,NA,25.016666666666666,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,G,Pts+Asts,26.68,0,0,0,0.0,25,Target,,,0.98
1641731,Bilal Coulibaly,WAS,BKN,11.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,26.68,0,0,0,0.0,29,Target,,,0.98
1641731,Bilal Coulibaly,WAS,BKN,12.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,26.68,0,0,0,0.0,29,Target,,,0.98
1641731,Bilal Coulibaly,WAS,BKN,9.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,26.68,0,0,0,0.0,29,Target,,,0.98
1641731,Bilal Coulibaly,WAS,BKN,14.0,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,26.68,0,0,0,0.0,29,Target,,,0.98
1641731,Bilal Coulibaly,WAS,BKN,19.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,26.68,0,0,0,0.0,29,Target,,,0.98
