projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,last1_assists,last2_assists,last3_assists,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_goals,last2_goals,last3_goals,last1_plus/minus,last2_plus/minus,last3_plus/minus
10429263,276194,Tom Willander,VAN,D,Points,0.5,demon,False,OTT,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,points,SKATER,OTT,1,8484240,3.194,0.0,0.0,3.419,0.0,0.0,62,20,AVERAGE,0.0,0.3,0.25,0.267,30,1.2,3.3,2.9,3.083,18.138,16.828,,,,0.0,0.0,4.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
10429264,272280,Tyler Kleven,OTT,D,Assists,0.5,demon,False,VAN,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,assists,SKATER,VAN,0,8482095,3.746,0.0,0.0,2.619,0.0,0.0,63,32,WEAK,0.4,0.3,0.2,0.133,30,4.4,3.15,3.525,2.75,15.736,14.114,,,,6.5,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,
10429265,272280,Tyler Kleven,OTT,D,Points,0.5,demon,False,VAN,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,points,SKATER,VAN,0,8482095,3.746,0.0,0.0,2.619,0.0,0.0,63,32,WEAK,0.4,0.3,0.3,0.2,30,4.4,3.15,3.525,2.75,15.736,14.114,,,,6.5,6.0,0.0,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,
10429266,273703,Victor Mancini,VAN,D,Assists,0.5,demon,False,OTT,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,assists,SKATER,OTT,1,8483768,3.194,0.0,0.0,3.419,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.0,0.0,13,0.6,0.6,0.692,0.692,13.598,13.337,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
10429267,273703,Victor Mancini,VAN,D,Points,0.5,demon,False,OTT,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,points,SKATER,OTT,1,8483768,3.194,0.0,0.0,3.419,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.0,0.0,13,0.6,0.6,0.692,0.692,13.598,13.337,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
10429268,305145,Warren Foegele,OTT,F,Assists,0.5,demon,False,VAN,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,assists,SKATER,VAN,0,8477998,3.746,0.0,0.0,2.619,0.0,0.0,63,32,WEAK,0.0,0.0,0.05,0.067,30,4.0,3.35,3.975,4.25,15.401,15.358,,,,1.5,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
10429269,305145,Warren Foegele,OTT,F,Points,0.5,demon,False,VAN,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,points,SKATER,VAN,0,8477998,3.746,0.0,0.0,2.619,0.0,0.0,63,32,WEAK,0.2,0.1,0.15,0.2,30,4.0,3.35,3.975,4.25,15.401,15.358,,,,1.5,0.0,14.0,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,
10429270,286553,Zeev Buium,VAN,D,Assists,0.5,demon,False,OTT,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,assists,SKATER,OTT,1,8484798,3.194,0.0,0.0,3.419,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429271,286553,Zeev Buium,VAN,D,Points,0.5,demon,False,OTT,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,points,SKATER,OTT,1,8484798,3.194,0.0,0.0,3.419,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10435916,235428,Dennis Gilbert,OTT,D,Plus/Minus,0.5,demon,False,VAN,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,plus/minus,SKATER,VAN,0,8478502,3.746,0.0,0.0,2.619,0.0,0.0,63,32,WEAK,,,,,1,0.0,0.0,0.0,0.0,13.83,13.83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10436011,268365,Linus Karlsson,VAN,F,Power Play Points,0.5,demon,False,OTT,OTT,VAN,2026-03-09T21:00:00.000-04:00,134716,2026-03-09T19:11:56Z,power_play_points,SKATER,OTT,1,8481024,3.194,0.0,0.0,3.419,0.0,0.0,62,20,AVERAGE,,,,,23,5.7,5.35,3.9,3.522,11.55,10.933,,,,0.0,12.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10439318,218274,David Pastrnak,BOS,F,Shots On Goal,5.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8477956,,,,,,,,,,2.0,2.7,3.1,3.533,30,16.8,17.75,14.05,14.867,18.946,20.674,,,,14.5,14.5,17.5,,,,,,,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,
10439316,218274,David Pastrnak,BOS,F,Shots On Goal,4.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8477956,,,,,,,,,,2.0,2.7,3.1,3.533,30,16.8,17.75,14.05,14.867,18.946,20.674,,,,14.5,14.5,17.5,,,,,,,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,
10439317,218274,David Pastrnak,BOS,F,Shots On Goal,3.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8477956,,,,,,,,,,2.0,2.7,3.1,3.533,30,16.8,17.75,14.05,14.867,18.946,20.674,,,,14.5,14.5,17.5,,,,,,,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,
10439328,171836,Morgan Geekie,BOS,F,Shots On Goal,3.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8479987,,,,,,,,,,2.8,2.0,1.85,1.933,30,14.2,14.4,11.125,9.867,18.335,18.781,,,,11.0,11.0,17.5,,,,,,,,,,,,,2,2,3,,,,,,,,,,,,,,,,,,,,,
10439319,218274,David Pastrnak,BOS,F,Shots On Goal,2.5,goblin,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8477956,,,,,,,,,,2.0,2.7,3.1,3.533,30,16.8,17.75,14.05,14.867,18.946,20.674,,,,14.5,14.5,17.5,,,,,,,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,
10439327,171836,Morgan Geekie,BOS,F,Shots On Goal,2.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8479987,,,,,,,,,,2.8,2.0,1.85,1.933,30,14.2,14.4,11.125,9.867,18.335,18.781,,,,11.0,11.0,17.5,,,,,,,,,,,,,2,2,3,,,,,,,,,,,,,,,,,,,,,
10439329,171836,Morgan Geekie,BOS,F,Shots On Goal,1.5,goblin,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8479987,,,,,,,,,,2.8,2.0,1.85,1.933,30,14.2,14.4,11.125,9.867,18.335,18.781,,,,11.0,11.0,17.5,,,,,,,,,,,,,2,2,3,,,,,,,,,,,,,,,,,,,,,
10439295,57769,Adrian Kempe,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8477960,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.6,0.6,0.4,0.4,30,12.3,12.45,9.45,9.05,19.443,19.21,,,,17.5,9.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
10439297,173242,Alex Laferriere,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8482155,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.4,0.2,0.25,0.267,30,8.3,6.3,6.575,7.383,18.261,18.439,,,,15.5,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
10439298,267631,Alex Turcotte,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8481532,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.0,0.0,0.05,0.067,30,1.8,3.1,3.825,3.683,12.647,12.373,,,,1.5,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10439299,218070,Anze Kopitar,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8471685,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.0,0.0,0.0,0.1,30,4.5,3.05,3.15,4.45,17.488,18.625,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10439300,302130,Artemi Panarin,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8478550,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.2,0.4,0.35,0.4,30,8.9,10.75,11.75,12.15,21.231,21.093,,,,16.0,1.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10439303,221574,Brandt Clarke,LA,D,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8482730,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.4,0.2,0.15,0.1,30,8.9,7.1,6.775,6.4,21.947,20.526,,,,13.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10439304,231931,Casey Mittelstadt,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8479999,,,,,,,,,,0.4,0.2,0.25,0.2,30,5.6,3.7,4.45,4.1,17.134,15.897,,,,1.5,4.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10439305,218275,Charlie McAvoy,BOS,D,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8479325,,,,,,,,,,0.4,0.2,0.1,0.133,30,7.8,6.3,6.0,6.017,23.671,23.475,,,,1.5,6.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
10439306,218274,David Pastrnak,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8477956,,,,,,,,,,0.6,0.9,0.55,0.633,30,16.8,17.75,14.05,14.867,18.946,20.674,,,,14.5,14.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
10439320,218323,Elias Lindholm,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8477496,,,,,,,,,,0.4,0.4,0.3,0.3,30,10.1,9.5,7.825,7.917,17.403,18.199,,,,5.0,17.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10439321,267672,Fraser Minten,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8483489,,,,,,,,,,0.2,0.1,0.1,0.143,21,4.0,2.45,2.95,3.333,13.284,13.023,,,,0.0,1.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10439322,267793,Marat Khusnutdinov,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8482177,,,,,,,,,,0.2,0.1,0.15,0.133,30,4.1,2.7,2.675,2.683,14.885,13.767,,,,11.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10439323,267674,Michael Eyssimont,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8479591,,,,,,,,,,0.2,0.2,0.2,0.167,30,4.0,4.65,5.4,4.95,11.059,10.327,,,,0.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10439325,171836,Morgan Geekie,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8479987,,,,,,,,,,1.0,0.8,0.7,0.6,30,14.2,14.4,11.125,9.867,18.335,18.781,,,,11.0,11.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
10439335,87045,Pavel Zacha,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8478401,,,,,,,,,,0.0,0.0,0.1,0.1,30,3.5,3.8,4.675,5.25,17.555,19.03,,,,4.5,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10439336,86998,Quinton Byfield,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8482124,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.4,0.4,0.4,0.3,30,8.1,6.25,7.2,6.133,19.215,19.808,,,,8.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,
10439337,305206,Scott Laughton,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8476872,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.2,0.1,0.1,0.1,30,4.4,3.6,2.8,3.25,13.44,14.552,,,,12.5,6.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10439338,59042,Trevor Moore,LA,F,Goals,0.5,demon,False,BOS,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,BOS,0,8479675,3.175,0.0,0.0,3.365,0.0,0.0,63,18,AVERAGE,0.2,0.1,0.15,0.133,30,6.8,4.3,4.6,4.983,16.3,15.97,,,,7.5,9.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10439339,267677,Viktor Arvidsson,BOS,F,Goals,0.5,demon,False,LA,,,2026-03-10T19:00:00.000-04:00,134719,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8478042,,,,,,,,,,0.4,0.5,0.4,0.3,30,7.4,8.95,7.4,6.117,16.856,15.245,,,,1.5,7.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
10437934,268899,Alexander Nikishin,CAR,D,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8482100,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,218693,Andrei Svechnikov,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8480830,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.2,0.2,0.15,0.233,30,6.3,5.05,5.75,6.8,14.385,16.577,,,,17.5,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10437938,267616,Anthony Mantha,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8477511,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.4,0.2,0.308,0.308,13,6.3,3.45,5.346,5.346,13.753,13.902,,,,1.5,14.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10437939,299013,Avery Hayes,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8482993,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437940,267838,Ben Kindel,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8485414,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,58361,Bryan Rust,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8475810,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.6,0.6,0.55,0.4,30,13.9,12.55,12.025,9.917,19.986,19.992,,,,22.0,6.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
10437943,267623,Connor Dewar,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8480980,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.0,0.1,0.2,0.133,30,4.1,4.05,4.525,3.7,14.201,12.092,,,,8.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437944,305205,Elmer Soderblom,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8481725,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.2,0.1,0.15,0.154,26,5.3,4.05,4.7,4.769,14.183,13.371,,,,3.0,1.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437945,232486,Jackson Blake,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8482809,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.4,0.6,0.3,0.2,30,6.6,9.3,7.85,6.95,16.927,16.686,,,,3.0,14.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
10437946,64225,Jordan Martinook,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8476921,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.4,0.3,0.25,0.2,30,5.0,5.5,4.8,4.45,15.404,15.091,,,,9.5,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
10437947,218298,Jordan Staal,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8473533,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.2,0.1,0.15,0.133,30,6.0,4.05,5.025,4.767,15.319,15.58,,,,1.5,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10437948,268026,K'Andre Miller,CAR,D,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8480817,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.0,0.2,0.1,0.133,30,5.8,7.5,5.25,5.217,21.97,22.172,,,,6.5,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437949,231268,Logan Stankoven,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8482702,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.4,0.4,0.25,0.267,30,7.2,7.6,6.525,6.333,15.395,14.246,,,,9.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437950,268027,Mark Jankowski,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8476873,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.2,0.2,0.4,0.3,30,2.8,3.4,5.075,3.9,14.026,12.341,,,,1.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437951,265264,Nikolaj Ehlers,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8477940,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.0,0.3,0.3,0.333,30,3.4,7.2,8.125,8.533,15.303,15.984,,,,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437953,218227,Rickard Rakell,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8476483,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.4,0.3,0.45,0.4,30,9.4,8.95,9.575,9.717,18.79,19.847,,,,9.5,15.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10437954,61274,Seth Jarvis,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8482093,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.4,0.5,0.45,0.467,30,12.0,14.35,11.625,10.683,18.863,19.569,,,,6.5,24.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
10437957,226405,Taylor Hall,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8447463,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437958,234598,Ville Koivunen,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8482758,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.2,0.1,0.1,0.074,27,3.8,2.8,2.875,2.704,12.659,12.685,,,,9.5,3.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10437959,218684,William Carrier,CAR,F,Goals,0.5,demon,False,PIT,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,PIT,0,8477478,2.984,0.0,0.0,3.381,0.0,0.0,63,9,SOLID,0.0,0.0,0.1,0.1,30,3.8,3.75,3.525,3.333,12.662,11.963,,,,9.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10437960,289282,Yegor Chinakhov,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8480271,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438135,218227,Rickard Rakell,PIT,F,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8476483,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.4,0.3,0.45,0.4,30,9.4,8.95,9.575,9.717,18.79,19.847,,,,9.5,15.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10439110,218226,Erik Karlsson,PIT,D,Goals,0.5,demon,False,CAR,,,2026-03-10T19:00:00.000-04:00,134721,2026-03-09T19:11:56Z,goals,SKATER,CAR,0,8474578,2.905,0.0,0.0,3.556,0.0,0.0,63,7,ELITE,0.2,0.1,0.15,0.233,30,3.4,4.35,5.8,7.35,22.683,23.968,,,,3.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10438360,171511,Alex DeBrincat,DET,F,Shots On Goal,5.5,demon,False,FLA,,,2026-03-10T19:00:00.000-04:00,134722,2026-03-09T19:11:56Z,shots_on_goal,SKATER,FLA,0,8479337,3.333,0.0,0.0,3.032,0.0,0.0,63,24,AVERAGE,3.0,3.3,3.5,3.533,30,11.9,10.75,11.0,12.1,18.663,18.514,,,,12.5,17.0,9.5,,,,,,,,,,,,,3,6,1,,,,,,,,,,,,,,,,,,,,,
