projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10518798,303128,Arttu Hyry,DAL,F,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8484938,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,5,5,0.0,0,5,5,0.0,5,0.0,OVER,-0.5,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,12.12
10518799,303128,Arttu Hyry,DAL,F,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8484938,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,5,5,0.0,0,5,5,0.0,5,0.0,OVER,-0.5,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,12.12
10518800,268013,Colin Blackwell,DAL,F,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8476278,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,1,0,0,0,1,0,0,,,,0.4,0.286,0.286,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36,C,F,SHUTDOWN,NO_PP,0.189,0.057,0.0,11.6
10518801,268013,Colin Blackwell,DAL,F,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8476278,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,1,0,0,0,2,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36,C,F,SHUTDOWN,NO_PP,0.189,0.057,0.0,11.6
10518802,305122,Colton Dach,EDM,F,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8482703,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,1,0,0,,,,,,,0.25,0.25,0.25,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.0675,OVER,-0.4325,C,F,DEPTH,NO_PP,0.333,0.0,0.0,5.4
10518803,305122,Colton Dach,EDM,F,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8482703,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,1,0,0,,,,,,,0.25,0.25,0.25,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1333,30,0.0708,OVER,-0.4292,C,F,DEPTH,NO_PP,0.333,0.0,0.0,5.4
10518804,304841,Connor Murphy,EDM,D,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8484121,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,1,0,0,,,,,0.2,0.167,0.167,,,,,,,,,OK,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,G,G,UNKNOWN,N/A,0.0,0.0,0.0,
10518805,304841,Connor Murphy,EDM,D,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8484121,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,1,0,0,,,,,0.2,0.167,0.167,,,,,,,,,OK,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,G,G,UNKNOWN,N/A,0.0,0.0,0.0,
10518806,58027,Darnell Nurse,EDM,D,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8477498,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,1,0,0,0,0,1,1,,,,0.2,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.2,4,16,20,0.2333,30,0.3183,OVER,-0.1817,D,D,DEPTH,NO_PP,0.323,0.108,0.0,20.83
10518807,58027,Darnell Nurse,EDM,D,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8477498,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,1,0,0,0,0,1,1,,,,0.2,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.2667,30,0.3642,OVER,-0.1358,D,D,DEPTH,NO_PP,0.323,0.108,0.0,20.83
10518808,268939,Jack Roslovic,EDM,F,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8478458,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,1,0,,,,0,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.2,2,8,10,0.1,2,18,20,0.0667,30,0.1717,OVER,-0.3283,C,F,DEPTH,PP_OCC,0.519,0.327,0.096,15.93
10518809,268939,Jack Roslovic,EDM,F,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8478458,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,1,0,0,0,0,1,1,,,,0.2,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.3,30,0.3675,OVER,-0.1325,C,F,DEPTH,PP_OCC,0.519,0.327,0.096,15.93
10518810,233936,Jake Walman,EDM,D,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8478013,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.2,30,0.0425,OVER,-0.4575,D,D,DEPTH,PP_OCC,0.5,0.222,0.056,19.68
10518811,233936,Jake Walman,EDM,D,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8478013,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,1,2,0,,,,0.2,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3333,30,0.3508,OVER,-0.1492,D,D,DEPTH,PP_OCC,0.5,0.222,0.056,19.68
10518812,304794,Jason Dickinson,EDM,F,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8477450,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.2,2,8,10,0.1,2,18,20,0.1,30,0.095,OVER,-0.405,C,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,15.17
10518813,304794,Jason Dickinson,EDM,F,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8477450,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.2333,30,0.1233,OVER,-0.3767,C,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,15.17
10518814,268497,Justin Hryckowian,DAL,F,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8484829,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,1,0,0,0,1,,,,0.2,0.286,0.286,,,,,,,,,OK,0.2,1,4,5,0.3,3,7,10,0.2,4,16,20,0.2,30,0.235,OVER,-0.265,C,F,DEPTH,NO_PP,0.349,0.159,0.048,12.63
10518815,268497,Justin Hryckowian,DAL,F,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8484829,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,1,2,0,0,0,1,,,,0.6,0.571,0.571,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.3,6,14,20,0.3667,30,0.3817,OVER,-0.1183,C,F,DEPTH,NO_PP,0.349,0.159,0.048,12.63
10518816,240350,Kasperi Kapanen,EDM,F,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8477953,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.3,6,14,20,0.3182,22,0.1118,OVER,-0.3882,R,F,DEPTH,NO_PP,0.542,0.25,0.0,14.1
10518817,240350,Kasperi Kapanen,EDM,F,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8477953,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,1,0,0,0,,,,,,0.2,0.2,0.2,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.45,9,11,20,0.4545,22,0.413,OVER,-0.087,R,F,DEPTH,NO_PP,0.542,0.25,0.0,14.1
10518818,270877,Lian Bichsel,DAL,D,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8483425,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,1,0,0,0,0,0,,,,0.2,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36,D,D,SHUTDOWN,NO_PP,0.182,0.091,0.0,15.58
10518819,270877,Lian Bichsel,DAL,D,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8483425,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,1,0,0,2,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.2767,OVER,-0.2233,D,D,SHUTDOWN,NO_PP,0.182,0.091,0.0,15.58
10518820,304859,Michael Bunting,DAL,F,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8478047,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,1,0,0,0,0,,,,,0.2,0.167,0.167,,,,,,,,,OK,0.2,1,4,5,0.2,2,8,10,0.25,5,15,20,0.2333,30,0.2108,OVER,-0.2892,L,F,DEPTH,NO_PP,0.5,0.0,0.0,13.63
10518821,304859,Michael Bunting,DAL,F,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8478047,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,1,0,0,1,0,,,,,0.4,0.333,0.333,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.3,6,14,20,0.3,30,0.34,OVER,-0.16,L,F,DEPTH,NO_PP,0.5,0.0,0.0,13.63
10518822,87887,Nils Lundkvist,DAL,D,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8480878,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,0,1,0,0,0,,,,0.2,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.1475,OVER,-0.3525,D,D,SHUTDOWN,NO_PP,0.216,0.081,0.0,16.55
10518823,87887,Nils Lundkvist,DAL,D,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8480878,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,0,1,0,0,0,,,,0.2,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.1967,OVER,-0.3033,D,D,SHUTDOWN,NO_PP,0.216,0.081,0.0,16.55
10518824,269472,Oskar Back,DAL,F,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8480840,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,1,0,0,0,0,0,,,,0.2,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708,C,F,SHUTDOWN,NO_PP,0.185,0.093,0.0,12.25
10518825,269472,Oskar Back,DAL,F,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8480840,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,1,1,0,0,0,0,0,,,,0.4,0.286,0.286,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1667,30,0.1467,OVER,-0.3533,C,F,SHUTDOWN,NO_PP,0.185,0.093,0.0,12.25
10518826,268017,Sam Steel,DAL,F,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8479351,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,0,1,2,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.4,8,12,20,0.3333,30,0.3933,OVER,-0.1067,C,F,DEPTH,NO_PP,0.453,0.156,0.047,16.12
10518827,268017,Sam Steel,DAL,F,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8479351,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,0,3,2,0,1,,,,1,0.857,0.857,,,,,,,,,OK,0.4,2,3,5,0.5,5,5,10,0.45,9,11,20,0.4333,30,0.4458,OVER,-0.0542,C,F,DEPTH,NO_PP,0.453,0.156,0.047,16.12
10518828,236292,Trent Frederic,EDM,F,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8479365,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,SHUTDOWN,NO_PP,0.081,0.065,0.0,10.85
10518829,236292,Trent Frederic,EDM,F,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8479365,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,1,0,0,1,0,0,,,,0.4,0.286,0.286,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.1258,OVER,-0.3742,C,F,SHUTDOWN,NO_PP,0.081,0.065,0.0,10.85
10518830,271586,Ty Emberson,EDM,D,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8480834,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.1333,30,0.1133,OVER,-0.3867,D,D,SHUTDOWN,NO_PP,0.2,0.033,0.0,15.82
10518831,271586,Ty Emberson,EDM,D,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8480834,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,1,0,,,,0,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.1667,30,0.2392,OVER,-0.2608,D,D,SHUTDOWN,NO_PP,0.2,0.033,0.0,15.82
10518832,305576,Tyler Myers,DAL,D,Assists,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,EDM,1,8474574,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,,,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,13.43
10518833,305576,Tyler Myers,DAL,D,Points,0.5,demon,False,EDM,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,EDM,1,8474574,3.406,0.0,0.0,3.547,0.0,0.0,64.0,27.0,WEAK,0,0,,,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,13.43
10518834,237359,Vasily Podkolzin,EDM,F,Assists,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,assists,SKATER,DAL,0,8481617,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,1,,,,0,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.2425,OVER,-0.2575,R,F,DEPTH,NO_PP,0.446,0.231,0.015,15.15
10518835,237359,Vasily Podkolzin,EDM,F,Points,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8481617,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,1,1,0,0,1,1,,,,0.4,0.571,0.571,,,,,,,,,OK,0.6,3,2,5,0.5,5,5,10,0.45,9,11,20,0.3667,30,0.5192,OVER,0.0192,R,F,DEPTH,NO_PP,0.446,0.231,0.015,15.15
10522334,57827,Connor McDavid,EDM,F,Points,0.5,goblin,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,points,SKATER,DAL,0,8478402,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,2,2,1,2,3,2,2,,,,2,2,2,,,,,,,,,OK,1.0,5,0,5,0.9,9,1,10,0.8,16,4,20,0.8667,30,0.9217,OVER,0.4217,C,F,ELITE,PP1_STAR,1.692,0.554,0.692,23.08
10537452,190234,Adam Henrique,EDM,F,Goals,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,goals,SKATER,DAL,0,8474641,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,SHUTDOWN,PP_OCC,0.208,0.042,0.062,13.62
10537453,58027,Darnell Nurse,EDM,D,Goals,0.5,demon,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,goals,SKATER,DAL,0,8477498,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.0458,OVER,-0.4542,D,D,DEPTH,NO_PP,0.323,0.108,0.0,20.83
10542435,268939,Jack Roslovic,EDM,F,Shots On Goal,0.5,goblin,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,shots_on_goal,SKATER,DAL,0,8478458,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.8,4,1,5,0.9,9,1,10,0.9,18,2,20,0.8667,30,0.8567,OVER,0.3567,C,F,DEPTH,PP_OCC,0.519,0.327,0.096,15.93
10542510,58027,Darnell Nurse,EDM,D,Shots On Goal,0.5,goblin,False,DAL,EDM,DAL,2026-03-12T20:00:00.000-04:00,135130,2026-03-12T21:01:55Z,shots_on_goal,SKATER,DAL,0,8477498,2.746,0.0,0.0,3.492,0.0,0.0,63.0,2.0,ELITE,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.8,4,1,5,0.9,9,1,10,0.9,18,2,20,0.8333,30,0.8533,OVER,0.3533,D,D,DEPTH,NO_PP,0.323,0.108,0.0,20.83
10513528,218572,Connor Bedard,CHI,F,Time On Ice,20.75,standard,False,UTA,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,time_on_ice,SKATER,UTA,0,8484144,2.746,0.0,0.0,3.19,0.0,0.0,63.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.4,4,6,10,0.55,11,9,20,0.5333,30,0.3558,UNDER,0.1442,C,F,ELITE,PP_REGULAR,1.176,0.51,0.353,20.92
10513529,218280,Clayton Keller,UTA,F,Time On Ice,18.5,standard,False,CHI,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,time_on_ice,SKATER,CHI,1,8479343,3.254,0.0,0.0,2.683,0.0,0.0,63.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.1,1,9,10,0.3,6,14,20,0.4667,30,0.1267,UNDER,0.3733,R,F,ELITE,PP_REGULAR,0.985,0.292,0.277,18.97
10532953,218699,Wyatt Kaiser,CHI,D,Hits,0.5,standard,False,UTA,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,hits,SKATER,UTA,0,8482176,2.746,0.0,0.0,3.19,0.0,0.0,63.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,D,D,SHUTDOWN,NO_PP,0.2,0.083,0.0,19.15
10538083,218707,Arvid Soderblom,CHI,G,Goalie Saves,29.5,demon,False,UTA,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,goalie_saves,GOALIE,UTA,0,8482821,2.746,0.0,0.0,3.19,0.0,0.0,63.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,20,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
10538082,218707,Arvid Soderblom,CHI,G,Goalie Saves,28.5,demon,False,UTA,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,goalie_saves,GOALIE,UTA,0,8482821,2.746,0.0,0.0,3.19,0.0,0.0,63.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,20,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
10538084,218707,Arvid Soderblom,CHI,G,Goalie Saves,27.5,demon,False,UTA,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,goalie_saves,GOALIE,UTA,0,8482821,2.746,0.0,0.0,3.19,0.0,0.0,63.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,20,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
10537496,218707,Arvid Soderblom,CHI,G,Goalie Saves,25.5,standard,False,UTA,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,goalie_saves,GOALIE,UTA,0,8482821,2.746,0.0,0.0,3.19,0.0,0.0,63.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,20,0.0,UNDER,0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
10538103,218436,Karel Vejmelka,UTA,G,Goalie Saves,25.5,demon,False,CHI,CHI,UTA,2026-03-12T21:00:00.000-04:00,135345,2026-03-12T21:01:55Z,goalie_saves,GOALIE,CHI,1,8478872,3.254,0.0,0.0,2.683,0.0,0.0,63.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
