projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_assists,last2_assists,last3_assists,last1_goals,last2_goals,last3_goals,last1_plus/minus,last2_plus/minus,last3_plus/minus,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,edge,recommended_side
10410456,268029,Isac Lundestrom,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8480806,,,,,,,,,,0.0,0.0,0.0,0.0,30,1.2,1.4,1.175,2.05,11.917,12.567,,,,1.5,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.1,2,18,20,0.1,30,0.175,0.325,UNDER
10410457,172391,Ivan Provorov,CBJ,D,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8478500,,,,,,,,,,0.0,0.0,0.0,0.133,30,2.9,3.0,3.125,4.5,23.535,23.523,,,,0.0,5.0,6.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.1,2,18,20,0.1,30,0.175,0.325,UNDER
10410458,267634,Joel Armia,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8476469,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.1,0.167,30,2.2,2.35,3.275,3.95,14.112,14.774,,,,1.5,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1333,30,0.0283,0.4717,UNDER
10410459,88056,Kent Johnson,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8482660,,,,,,,,,,0.4,0.2,0.2,0.3,30,8.9,8.5,6.35,7.45,16.246,17.265,,,,4.5,12.5,5.0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.0675,0.4325,UNDER
10410460,218256,Kirill Marchenko,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8480893,,,,,,,,,,0.0,0.3,0.35,0.4,30,7.9,8.65,8.225,8.317,16.753,18.168,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.35,7,13,20,0.3333,30,0.2708,0.2292,UNDER
10410461,218320,Mathieu Olivier,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8479671,,,,,,,,,,0.0,0.1,0.3,0.267,30,2.2,3.15,5.975,5.783,14.348,14.826,,,,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.6,3,2,5,0.5,5,5,10,0.3,6,14,20,0.2333,30,0.4833,0.0167,UNDER
10410462,268031,Miles Wood,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8477425,,,,,,,,,,0.4,0.2,0.1,0.1,30,7.3,4.55,3.65,3.817,11.248,10.878,,,,1.5,1.5,8.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.1333,30,0.0133,0.4867,UNDER
10410463,86998,Quinton Byfield,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8482124,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.4,0.4,0.4,0.3,30,8.1,6.25,7.2,6.133,19.215,19.808,,,,8.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.2667,30,0.2567,0.2433,UNDER
10410464,267635,Samuel Helenius,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8482726,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.2,0.3,0.15,0.133,30,2.8,4.35,3.2,2.45,9.892,8.219,,,,9.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1858,0.3142,UNDER
10410465,305206,Scott Laughton,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8476872,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.2,0.1,0.1,0.1,30,4.4,3.6,2.8,3.25,13.44,14.552,,,,12.5,6.5,1.5,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.25,5,15,20,0.2,30,0.1725,0.3275,UNDER
10410466,218259,Sean Monahan,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8477497,,,,,,,,,,0.2,0.5,0.4,0.367,30,9.1,11.0,11.225,10.083,17.014,19.14,,,,5.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.3,6,14,20,0.2333,30,0.3333,0.1667,UNDER
10410467,59042,Trevor Moore,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8479675,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.2,0.1,0.15,0.133,30,6.8,4.3,4.6,4.983,16.3,15.97,,,,7.5,9.5,6.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1333,30,0.0708,0.4292,UNDER
10410468,218289,Zach Werenski,CBJ,D,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8478460,,,,,,,,,,0.6,0.3,0.15,0.233,30,12.7,11.45,10.45,10.5,23.715,26.626,,,,17.5,17.5,11.0,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.3,6,14,20,0.3,30,0.225,0.275,UNDER
10416941,267631,Alex Turcotte,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8481532,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.05,0.067,30,1.8,3.1,3.825,3.683,12.647,12.373,,,,1.5,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0667,30,0.0142,0.4858,UNDER
10416944,305296,Jared Wright,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8483756,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.0,0.0,2,1.5,1.5,1.5,1.5,8.59,8.59,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0.0,0,3,3,0.0,0,3,3,0.0,0,3,3,0.0,3,0.0,0.5,UNDER
10416947,287698,Mason Marchment,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,LA,0,8478975,,,,,,,,,,0.4,0.4,0.35,0.333,30,7.5,9.5,7.975,7.133,14.841,14.855,,,,9.5,3.0,15.5,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.4,8,12,20,0.3333,30,0.3583,0.1417,UNDER
10416949,291084,Taylor Ward,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-08T23:45:24Z,goals,SKATER,CBJ,0,8483406,3.194,0.0,0.0,3.226,0.0,0.0,62,20,AVERAGE,0.0,0.0,0.105,0.105,19,5.2,3.5,3.763,3.763,10.734,10.979,,,,9.5,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1,20,0.025,0.475,UNDER
10421353,218655,Mika Zibanejad,NYR,F,Shots On Goal,4.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476459,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.2,3.2,2.9,2.533,30,10.0,10.0,13.05,10.967,22.041,21.466,,,,21.0,7.5,15.5,,,,,,,,,,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.3,6,14,20,0.2,30,0.33,0.17,UNDER
10421335,218657,Adam Fox,NYR,D,Shots On Goal,3.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8479323,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,2.0,1.4,1.65,1.733,30,4.0,6.4,7.125,6.867,22.544,23.802,,,,6.5,4.5,1.5,,,,,,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1,30,0.025,0.475,UNDER
10421341,59488,Alexis Lafreniere,NYR,F,Shots On Goal,3.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8482109,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,1.8,1.7,1.95,1.767,30,8.9,8.25,8.075,6.683,17.395,17.297,,,,22.5,6.5,3.0,,,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.0492,0.4508,UNDER
10421352,218655,Mika Zibanejad,NYR,F,Shots On Goal,3.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476459,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.2,3.2,2.9,2.533,30,10.0,10.0,13.05,10.967,22.041,21.466,,,,21.0,7.5,15.5,,,,,,,,,,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.4,8,12,20,0.2667,30,0.3517,0.1483,UNDER
10421360,218652,Vincent Trocheck,NYR,F,Shots On Goal,3.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476389,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,1.6,2.0,1.9,2.0,30,9.0,7.3,8.2,7.867,20.539,21.379,,,,9.5,5.0,6.5,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1333,30,0.0633,0.4367,UNDER
10421364,218685,Will Cuylle,NYR,F,Shots On Goal,3.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8482157,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.0,2.4,1.95,1.733,30,9.7,7.8,5.675,5.8,17.465,17.208,,,,23.5,9.5,3.0,,,,,,,,,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1667,30,0.1892,0.3108,UNDER
10421334,218657,Adam Fox,NYR,D,Shots On Goal,2.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8479323,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,2.0,1.4,1.65,1.733,30,4.0,6.4,7.125,6.867,22.544,23.802,,,,6.5,4.5,1.5,,,,,,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.25,5,15,20,0.2333,30,0.2108,0.2892,UNDER
10421340,59488,Alexis Lafreniere,NYR,F,Shots On Goal,2.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8482109,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,1.8,1.7,1.95,1.767,30,8.9,8.25,8.075,6.683,17.395,17.297,,,,22.5,6.5,3.0,,,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.1967,0.3033,UNDER
10421355,218655,Mika Zibanejad,NYR,F,Shots On Goal,2.5,goblin,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476459,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.2,3.2,2.9,2.533,30,10.0,10.0,13.05,10.967,22.041,21.466,,,,21.0,7.5,15.5,,,,,,,,,,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.5,5,5,10,0.55,11,9,20,0.4667,30,0.5442,0.0442,OVER
10421359,218652,Vincent Trocheck,NYR,F,Shots On Goal,2.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476389,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,1.6,2.0,1.9,2.0,30,9.0,7.3,8.2,7.867,20.539,21.379,,,,9.5,5.0,6.5,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.3,6,14,20,0.3333,30,0.3433,0.1567,UNDER
10421363,218685,Will Cuylle,NYR,F,Shots On Goal,2.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8482157,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.0,2.4,1.95,1.733,30,9.7,7.8,5.675,5.8,17.465,17.208,,,,23.5,9.5,3.0,,,,,,,,,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.5,5,5,10,0.4,8,12,20,0.3333,30,0.4283,0.0717,UNDER
10421336,218657,Adam Fox,NYR,D,Shots On Goal,1.5,goblin,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8479323,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,2.0,1.4,1.65,1.733,30,4.0,6.4,7.125,6.867,22.544,23.802,,,,6.5,4.5,1.5,,,,,,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.4,4,6,10,0.45,9,11,20,0.5333,30,0.5008,0.0008,OVER
10421342,59488,Alexis Lafreniere,NYR,F,Shots On Goal,1.5,goblin,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8482109,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,1.8,1.7,1.95,1.767,30,8.9,8.25,8.075,6.683,17.395,17.297,,,,22.5,6.5,3.0,,,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.6,6,4,10,0.6,12,8,20,0.6,30,0.6,0.1,OVER
10421354,218655,Mika Zibanejad,NYR,F,Shots On Goal,1.5,goblin,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476459,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.2,3.2,2.9,2.533,30,10.0,10.0,13.05,10.967,22.041,21.466,,,,21.0,7.5,15.5,,,,,,,,,,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,1,5,0.7,7,3,10,0.7,14,6,20,0.6333,30,0.7333,0.2333,OVER
10421361,218652,Vincent Trocheck,NYR,F,Shots On Goal,1.5,goblin,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8476389,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,1.6,2.0,1.9,2.0,30,9.0,7.3,8.2,7.867,20.539,21.379,,,,9.5,5.0,6.5,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.4,4,6,10,0.55,11,9,20,0.6333,30,0.4458,0.0542,UNDER
10421365,218685,Will Cuylle,NYR,F,Shots On Goal,1.5,goblin,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,shots_on_goal,SKATER,PHI,0,8482157,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,3.0,2.4,1.95,1.733,30,9.7,7.8,5.675,5.8,17.465,17.208,,,,23.5,9.5,3.0,,,,,,,,,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,1,5,0.7,7,3,10,0.6,12,8,20,0.5,30,0.705,0.205,OVER
10415420,218657,Adam Fox,NYR,D,Goals,0.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,PHI,0,8479323,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,0.0,0.1,0.05,0.033,30,4.0,6.4,7.125,6.867,22.544,23.802,,,,6.5,4.5,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.0458,0.4542,UNDER
10415421,59488,Alexis Lafreniere,NYR,F,Goals,0.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,PHI,0,8482109,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,0.4,0.4,0.3,0.233,30,8.9,8.25,8.075,6.683,17.395,17.297,,,,22.5,6.5,3.0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.3225,0.1775,UNDER
10415422,93845,Cam York,PHI,D,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8481546,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.0,0.0,0.05,0.1,30,1.5,2.15,3.25,4.617,21.767,22.002,,,,0.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.1,30,0.0175,0.4825,UNDER
10415423,268434,Carl Grundstrom,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8479336,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.0,0.1,0.05,0.233,30,3.3,2.9,2.375,4.25,9.71,12.015,,,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.2333,30,0.0658,0.4342,UNDER
10415424,268079,Christian Dvorak,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8477989,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.2,0.1,0.2,0.2,30,5.4,4.45,6.05,6.517,20.486,19.494,,,,0.0,12.5,11.5,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.1667,30,0.1542,0.3458,UNDER
10415425,267725,Conor Sheary,NYR,F,Goals,0.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,PHI,0,8477839,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,0.0,0.0,0.05,0.033,30,1.2,1.2,3.175,3.15,13.643,13.828,,,,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,0.4892,UNDER
10415426,287617,Denver Barkey,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8484142,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.0,0.0,0.1,0.077,26,2.8,2.35,3.8,3.769,12.907,13.382,,,,4.5,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1111,27,0.1411,0.3589,UNDER
10415427,218297,Garnet Hathaway,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8477903,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.0,0.0,0.05,0.033,30,0.6,1.1,1.25,1.133,9.558,10.24,,,,0.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,0.4892,UNDER
10415428,185311,Jamie Drysdale,PHI,D,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8482142,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.2,0.3,0.15,0.133,30,5.6,5.95,4.45,4.617,22.879,21.409,,,,1.5,4.5,14.5,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.15,3,17,20,0.1333,30,0.2208,0.2792,UNDER
10415429,218271,Matvei Michkov,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8484387,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.4,0.3,0.3,0.233,30,4.7,5.15,6.2,6.35,15.181,14.719,,,,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.1967,0.3033,UNDER
10415430,218655,Mika Zibanejad,NYR,F,Goals,0.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,PHI,0,8476459,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,0.4,0.4,0.65,0.5,30,10.0,10.0,13.05,10.967,22.041,21.466,,,,21.0,7.5,15.5,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,0.4,2,3,5,0.4,4,6,10,0.45,9,11,20,0.3333,30,0.4008,0.0992,UNDER
10415431,269018,Nikita Grebenkin,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8483733,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.0,0.1,0.1,0.1,30,0.6,2.5,2.35,2.733,11.519,12.026,,,,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.06,0.44,UNDER
10415432,63587,Noah Cates,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8480220,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.4,0.2,0.1,0.167,30,8.9,5.2,3.925,4.85,16.85,15.609,,,,1.5,14.5,5.0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.1,2,18,20,0.1667,30,0.1817,0.3183,UNDER
10415433,267733,Noah Laba,NYR,F,Goals,0.5,demon,False,PHI,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,PHI,0,8483690,3.129,0.0,0.0,2.919,0.0,0.0,62,17,AVERAGE,0.0,0.0,0.05,0.067,30,1.5,1.9,2.525,2.833,13.163,13.757,,,,0.0,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0667,30,0.0142,0.4858,UNDER
10415434,218221,Owen Tippett,PHI,F,Goals,0.5,demon,False,NYR,,,2026-03-09T19:00:00.000-04:00,134416,2026-03-08T23:45:24Z,goals,SKATER,NYR,0,8480015,3.194,0.0,0.0,2.726,0.0,0.0,62,22,AVERAGE,0.0,0.1,0.3,0.333,30,3.7,5.4,7.85,8.183,17.378,16.688,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.25,5,15,20,0.3,30,0.2175,0.2825,UNDER
