assists_avg_L10,assists_avg_L20,assists_avg_L5,assists_avg_season,assists_games_played,blocked_shots_avg_L10,blocked_shots_avg_L20,blocked_shots_avg_L5,blocked_shots_avg_season,blocked_shots_games_played,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_L5,fantasy_score_avg_season,fantasy_score_games_played,games_fetched,goals_allowed_avg_L10,goals_allowed_avg_L20,goals_allowed_avg_L5,goals_allowed_avg_season,goals_allowed_games_played,goals_avg_L10,goals_avg_L20,goals_avg_L5,goals_avg_season,goals_games_played,hits_avg_L10,hits_avg_L20,hits_avg_L5,hits_avg_season,hits_games_played,last1_assists,last1_blocked_shots,last1_fantasy_score,last1_goals,last1_goals_allowed,last1_hits,last1_points,last1_save_pct,last1_saves,last1_shots_against,last1_shots_on_goal,last1_toi_min,last2_assists,last2_blocked_shots,last2_fantasy_score,last2_goals,last2_goals_allowed,last2_hits,last2_points,last2_save_pct,last2_saves,last2_shots_against,last2_shots_on_goal,last2_toi_min,last3_assists,last3_blocked_shots,last3_fantasy_score,last3_goals,last3_goals_allowed,last3_hits,last3_points,last3_save_pct,last3_saves,last3_shots_against,last3_shots_on_goal,last3_toi_min,nhl_player_id,player_role,points_avg_L10,points_avg_L20,points_avg_L5,points_avg_season,points_games_played,save_pct_avg_L10,save_pct_avg_L20,save_pct_avg_L5,save_pct_avg_season,save_pct_games_played,saves_avg_L10,saves_avg_L20,saves_avg_L5,saves_avg_season,saves_games_played,shots_against_avg_L10,shots_against_avg_L20,shots_against_avg_L5,shots_against_avg_season,shots_against_games_played,shots_on_goal_avg_L10,shots_on_goal_avg_L20,shots_on_goal_avg_L5,shots_on_goal_avg_season,shots_on_goal_games_played,toi_min_avg_L10,toi_min_avg_L20,toi_min_avg_L5,toi_min_avg_season,toi_min_games_played
0.1,0.15,0.0,0.167,30,0.0,0.0,0.0,0.0,30,3.3,2.9,1.2,3.083,30,30,,,,,,0.2,0.1,0.0,0.1,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,18.85,0,0,0.0,0,,0,0,,,,0,22.55,0,0,4.5,0,,0,0,,,,3,21.33,8484240,SKATER,0.3,0.25,0.0,0.267,30,,,,,,,,,,,,,,,,0.8,0.9,0.8,0.967,30,18.138,17.831,20.408,16.828,30
0.2,0.1,0.0,0.091,22,0.0,0.0,0.0,0.0,22,3.3,2.325,2.8,2.25,22,22,,,,,,0.1,0.05,0.2,0.045,22,0.0,0.0,0.0,0.0,22,0,0,9.5,1,,0,1,,,,1,11.65,0,0,1.5,0,,0,0,,,,1,11.1,0,0,0.0,0,,0,0,,,,0,11.1,8481535,SKATER,0.3,0.15,0.2,0.136,22,,,,,,,,,,,,,,,,1.0,0.95,0.8,0.955,22,11.193,11.21,10.87,11.397,22
0.3,0.65,0.2,0.7,30,0.0,0.0,0.0,0.0,30,10.2,8.95,10.0,10.633,30,30,,,,,,0.6,0.3,0.6,0.467,30,0.0,0.0,0.0,0.0,30,1,0,17.5,1,,0,2,,,,3,19.25,0,0,6.0,0,,0,0,,,,4,19.95,0,0,14.0,1,,0,1,,,,4,17.88,8478427,SKATER,0.9,0.95,0.8,1.167,30,,,,,,,,,,,,,,,,2.6,2.2,2.8,2.267,30,19.281,19.369,19.506,19.554,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8484121,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8478384,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.5,0.35,0.4,0.3,30,0.0,0.0,0.0,0.0,30,4.3,4.1,3.2,3.967,30,30,,,,,,0.0,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,1,0,6.5,0,,0,1,,,,1,19.72,0,0,1.5,0,,0,0,,,,1,19.65,0,0,0.0,0,,0,0,,,,0,19.0,8478970,SKATER,0.5,0.4,0.4,0.333,30,,,,,,,,,,,,,,,,1.2,1.3,0.8,1.467,30,20.94,20.644,20.154,20.39,30
0.2,0.1,0.2,0.067,30,0.0,0.0,0.0,0.0,30,4.2,4.225,4.7,3.95,30,30,,,,,,0.1,0.1,0.2,0.133,30,0.0,0.0,0.0,0.0,30,0,0,11.0,1,,0,1,,,,2,13.83,0,0,1.5,0,,0,0,,,,1,10.52,0,0,3.0,0,,0,0,,,,2,11.38,8478366,SKATER,0.3,0.2,0.4,0.2,30,,,,,,,,,,,,,,,,1.6,1.95,1.4,1.7,30,12.006,12.708,11.772,12.225,30
0.0,0.15,0.0,0.1,30,0.0,0.0,0.0,0.0,30,2.45,3.2,3.4,2.783,30,30,,,,,,0.1,0.1,0.2,0.067,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,13.03,0,0,0.0,0,,0,0,,,,0,10.87,0,0,1.5,0,,0,0,,,,1,9.05,8480281,SKATER,0.1,0.25,0.2,0.167,30,,,,,,,,,,,,,,,,1.1,1.1,1.2,1.167,30,11.677,12.036,11.892,12.318,30
0.1,0.05,0.2,0.077,26,0.0,0.0,0.0,0.0,26,0.95,1.175,1.6,1.75,26,26,,,,,,0.0,0.05,0.0,0.077,26,0.0,0.0,0.0,0.0,26,0,0,0.0,0,,0,0,,,,0,12.05,0,0,1.5,0,,0,0,,,,1,9.63,0,0,0.0,0,,0,0,,,,0,8.68,8482090,SKATER,0.1,0.1,0.2,0.154,26,,,,,,,,,,,,,,,,0.3,0.35,0.4,0.5,26,8.686,8.686,10.068,8.798,26
0.1,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,4.65,2.475,7.1,2.567,30,30,,,,,,0.2,0.1,0.4,0.1,30,0.0,0.0,0.0,0.0,30,0,0,14.0,1,,0,1,,,,4,22.87,0,0,12.5,1,,0,1,,,,3,20.53,0,0,3.0,0,,0,0,,,,2,20.58,8482733,SKATER,0.3,0.15,0.4,0.133,30,,,,,,,,,,,,,,,,1.7,0.95,2.6,1.067,30,17.309,15.711,19.63,15.137,30
0.3,0.25,0.2,0.233,30,0.0,0.0,0.0,0.0,30,4.1,3.775,2.5,3.6,30,30,,,,,,0.1,0.1,0.0,0.067,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,11.65,0,0,1.5,0,,0,0,,,,1,13.4,0,0,1.5,0,,0,0,,,,1,13.55,8481006,SKATER,0.4,0.35,0.2,0.3,30,,,,,,,,,,,,,,,,1.2,1.15,1.0,1.267,30,14.585,15.122,14.18,15.522,30
0.1,0.05,0.2,0.1,30,0.0,0.0,0.0,0.0,30,3.6,2.8,4.7,2.65,30,30,,,,,,0.2,0.15,0.2,0.1,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,10.33,1,0,17.5,1,,0,2,,,,3,12.18,0,0,1.5,0,,0,0,,,,1,10.27,8478233,SKATER,0.3,0.2,0.4,0.2,30,,,,,,,,,,,,,,,,1.0,0.9,1.4,0.9,30,9.849,10.098,9.732,10.886,30
,,,,,,,,,,-4.2,-2.4,-1.8,-2.077,26,26,2.4,2.1,1.8,2.077,26,,,,,,,,,,,,,0.0,,2,,,0.0,0,2,,,,,3.0,,1,,,0.0,0,1,,,,,-9.0,,3,,,0.0,0,3,,,8478406,GOALIE,,,,,,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,26,2.4,2.1,1.8,2.077,26,,,,,,,,,,
,,,,,,,,,,-7.5,-6.3,-9.6,-5.308,26,26,3.3,3.1,4.0,2.923,26,,,,,,,,,,,,,-15.0,,5,,,0.0,0,5,,,,,-12.0,,4,,,0.0,0,4,,,,,-15.0,,5,,,0.0,0,5,,,8477465,GOALIE,,,,,,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,26,3.3,3.1,4.0,2.923,26,,,,,,,,,,
,,,,,,,,,,-7.2,-7.25,-6.0,-7.25,12,12,2.8,2.917,2.4,2.917,12,,,,,,,,,,,,,-3.0,,1,,,0.0,0,1,,,,,-18.0,,6,,,0.0,0,6,,,,,-9.0,,3,,,0.0,0,3,,,8484268,GOALIE,,,,,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,2.8,2.917,2.4,2.917,12,,,,,,,,,,
0.1,0.15,0.0,0.1,30,0.0,0.0,0.0,0.0,30,1.55,1.5,1.2,1.867,30,30,,,,,,0.0,0.0,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,7.93,0,0,0.0,0,,0,0,,,,0,5.52,0,0,1.5,0,,0,0,,,,1,8.78,8482703,SKATER,0.1,0.15,0.0,0.133,30,,,,,,,,,,,,,,,,0.7,0.5,0.8,0.733,30,9.585,10.838,8.668,11.032,30
,,,,,,,,,,-3.3,-4.65,-1.2,-5.423,26,26,2.3,2.45,1.6,2.654,26,,,,,,,,,,,,,3.0,,1,,,0.0,0,1,,,,,-6.0,,2,,,0.0,0,2,,,,,-9.0,,3,,,0.0,0,3,,,8477968,GOALIE,,,,,,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,26,2.3,2.45,1.6,2.654,26,,,,,,,,,,
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8471214|8477956,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.2,0.1,0.2,0.1,30,0.0,0.0,0.0,0.0,30,4.55,2.725,2.8,2.383,30,30,,,,,,0.2,0.1,0.0,0.067,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,8.78,1,0,8.0,0,,0,1,,,,2,8.85,0,0,0.0,0,,0,0,,,,0,7.03,8482148,SKATER,0.4,0.2,0.2,0.167,30,,,,,,,,,,,,,,,,1.3,0.95,1.2,0.9,30,7.708,7.367,8.018,7.461,30
0.167,0.167,0.0,0.167,6,0.0,0.0,0.0,0.0,6,4.667,4.667,4.6,4.667,6,6,,,,,,0.167,0.167,0.2,0.167,6,0.0,0.0,0.0,0.0,6,0,0,1.5,0,,0,0,,,,1,16.05,0,0,4.5,0,,0,0,,,,3,15.33,0,0,1.5,0,,0,0,,,,1,15.9,8480887,SKATER,0.333,0.333,0.2,0.333,6,,,,,,,,,,,,,,,,1.667,1.667,2.0,1.667,6,15.7,15.7,15.556,15.7,6
0.3,0.15,0.6,0.133,30,0.0,0.0,0.0,0.0,30,2.25,2.2,3.3,3.133,30,30,,,,,,0.0,0.05,0.0,0.133,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,16.57,0,0,0.0,0,,0,0,,,,0,18.05,1,0,5.0,0,,0,1,,,,0,19.08,8479369,SKATER,0.3,0.2,0.6,0.267,30,,,,,,,,,,,,,,,,0.5,0.7,0.2,0.933,30,18.452,17.539,17.61,18.925,30
0.7,0.85,0.2,0.8,30,0.0,0.0,0.0,0.0,30,6.4,7.125,4.0,6.867,30,30,,,,,,0.1,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,1,0,6.5,0,,0,1,,,,1,23.22,0,0,4.5,0,,0,0,,,,3,26.27,0,0,1.5,0,,0,0,,,,1,25.55,8479323,SKATER,0.8,0.9,0.2,0.833,30,,,,,,,,,,,,,,,,1.4,1.65,2.0,1.733,30,22.544,23.544,24.698,23.802,30
0.7,0.75,1.0,0.6,30,0.0,0.0,0.0,0.0,30,7.3,8.2,9.0,7.867,30,30,,,,,,0.1,0.2,0.2,0.233,30,0.0,0.0,0.0,0.0,30,1,0,9.5,0,,0,1,,,,3,20.72,1,0,5.0,0,,0,1,,,,0,16.78,1,0,6.5,0,,0,1,,,,1,21.6,8476389,SKATER,0.8,0.95,1.2,0.833,30,,,,,,,,,,,,,,,,2.0,1.9,1.6,2.0,30,20.539,20.637,20.458,21.379,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8448071|8478414,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.2,0.15,0.4,0.267,30,0.0,0.0,0.0,0.0,30,7.8,5.675,9.7,5.8,30,30,,,,,,0.4,0.25,0.4,0.233,30,0.0,0.0,0.0,0.0,30,0,0,23.5,2,,0,2,,,,5,17.95,1,0,9.5,0,,0,1,,,,3,19.28,0,0,3.0,0,,0,0,,,,2,19.28,8482157,SKATER,0.6,0.4,0.8,0.5,30,,,,,,,,,,,,,,,,2.4,1.95,3.0,1.733,30,17.465,16.879,18.534,17.208,30
0.1,0.15,0.0,0.133,30,0.0,0.0,0.0,0.0,30,2.5,2.425,3.1,2.25,30,30,,,,,,0.1,0.05,0.2,0.067,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,16.92,0,0,0.0,0,,0,0,,,,0,13.33,0,0,3.0,0,,0,0,,,,2,12.65,8481789,SKATER,0.2,0.2,0.2,0.2,30,,,,,,,,,,,,,,,,0.8,0.85,1.0,0.7,30,11.512,10.284,12.514,10.765,30
0.3,0.15,0.4,0.167,30,0.0,0.0,0.0,0.0,30,4.0,2.45,5.1,2.95,30,30,,,,,,0.2,0.1,0.2,0.133,30,0.0,0.0,0.0,0.0,30,1,0,8.0,0,,0,1,,,,2,13.67,0,0,0.0,0,,0,0,,,,0,11.47,0,0,9.5,1,,0,1,,,,1,9.8,8479390,SKATER,0.5,0.25,0.6,0.3,30,,,,,,,,,,,,,,,,0.6,0.6,1.0,0.7,30,11.323,11.896,12.022,11.888,30
0.4,0.7,0.4,0.633,30,0.0,0.0,0.0,0.0,30,10.0,13.05,10.0,10.967,30,30,,,,,,0.4,0.65,0.4,0.5,30,0.0,0.0,0.0,0.0,30,2,0,21.0,1,,0,3,,,,2,21.2,0,0,7.5,0,,0,0,,,,5,20.18,0,0,15.5,1,,0,1,,,,5,22.6,8476459,SKATER,0.8,1.35,0.8,1.133,30,,,,,,,,,,,,,,,,3.2,2.9,3.2,2.533,30,22.041,21.608,21.5,21.466,30
0.5,0.55,0.6,0.433,30,0.0,0.0,0.0,0.0,30,8.25,8.075,8.9,6.683,30,30,,,,,,0.4,0.3,0.4,0.233,30,0.0,0.0,0.0,0.0,30,2,0,22.5,1,,0,3,,,,3,20.92,1,0,6.5,0,,0,1,,,,1,18.85,0,0,3.0,0,,0,0,,,,2,20.22,8482109,SKATER,0.9,0.85,1.0,0.667,30,,,,,,,,,,,,,,,,1.7,1.95,1.8,1.767,30,17.395,16.869,18.242,17.297,30
0.2,0.2,0.2,0.167,30,0.0,0.0,0.0,0.0,30,3.4,3.8,3.1,3.55,30,30,,,,,,0.0,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,1,0,8.0,0,,0,1,,,,2,19.93,0,0,3.0,0,,0,0,,,,2,19.05,0,0,0.0,0,,0,0,,,,0,20.47,8482073,SKATER,0.2,0.25,0.2,0.2,30,,,,,,,,,,,,,,,,1.6,1.6,1.4,1.633,30,21.215,21.119,20.87,21.666,30
0.4,0.25,0.2,0.2,30,0.0,0.0,0.0,0.0,30,6.95,5.55,6.9,4.933,30,30,,,,,,0.3,0.2,0.4,0.167,30,0.0,0.0,0.0,0.0,30,0,0,11.0,1,,0,1,,,,2,22.42,0,0,11.0,1,,0,1,,,,2,25.37,1,0,9.5,0,,0,1,,,,3,24.28,8478882,SKATER,0.7,0.45,0.6,0.367,30,,,,,,,,,,,,,,,,1.7,1.8,1.8,1.733,30,24.64,24.394,23.572,24.709,30
0.0,0.15,0.0,0.167,30,0.0,0.0,0.0,0.0,30,1.2,3.175,1.2,3.15,30,30,,,,,,0.0,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,15.05,0,0,0.0,0,,0,0,,,,0,11.63,0,0,3.0,0,,0,0,,,,2,14.6,8477839,SKATER,0.0,0.2,0.0,0.2,30,,,,,,,,,,,,,,,,0.8,1.35,0.8,1.367,30,13.643,14.095,12.152,13.828,30
0.2,0.2,0.0,0.2,30,0.0,0.0,0.0,0.0,30,1.9,2.525,1.5,2.833,30,30,,,,,,0.0,0.05,0.0,0.067,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,15.85,0,0,0.0,0,,0,0,,,,0,13.32,0,0,4.5,0,,0,0,,,,3,13.22,8483690,SKATER,0.2,0.25,0.0,0.267,30,,,,,,,,,,,,,,,,0.6,0.75,1.0,0.867,30,13.163,13.491,14.428,13.757,30
0.0,0.0,0.0,0.08,25,0.0,0.0,0.0,0.0,25,3.25,1.925,3.1,2.3,25,25,,,,,,0.2,0.1,0.2,0.08,25,0.0,0.0,0.0,0.0,25,0,0,0.0,0,,0,0,,,,0,8.9,0,0,1.5,0,,0,0,,,,1,7.02,0,0,3.0,0,,0,0,,,,2,14.13,8481726,SKATER,0.2,0.1,0.2,0.16,25,,,,,,,,,,,,,,,,1.1,0.75,1.0,0.84,25,8.871,9.186,9.27,9.54,25
0.1,0.143,0.0,0.143,14,0.0,0.0,0.0,0.0,14,2.3,2.214,1.2,2.214,14,14,,,,,,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,14,0,0,1.5,0,,0,0,,,,1,15.85,0,0,0.0,0,,0,0,,,,0,13.25,0,0,0.0,0,,0,0,,,,0,15.22,8480192,SKATER,0.1,0.143,0.0,0.143,14,,,,,,,,,,,,,,,,1.2,1.0,0.8,1.0,14,16.308,16.656,16.174,16.656,14
0.2,0.2,0.4,0.2,30,0.0,0.0,0.0,0.0,30,1.45,3.0,2.3,2.933,30,30,,,,,,0.0,0.1,0.0,0.067,30,0.0,0.0,0.0,0.0,30,1,0,6.5,0,,0,1,,,,1,13.18,0,0,0.0,0,,0,0,,,,0,13.83,1,0,5.0,0,,0,1,,,,0,9.62,8477380,SKATER,0.2,0.3,0.4,0.267,30,,,,,,,,,,,,,,,,0.3,0.8,0.2,0.933,30,9.593,10.634,10.504,11.22,30
0.1,0.15,0.0,0.2,30,0.0,0.0,0.0,0.0,30,2.95,3.275,2.1,3.35,30,30,,,,,,0.1,0.1,0.0,0.1,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,17.85,0,0,1.5,0,,0,0,,,,1,16.35,0,0,0.0,0,,0,0,,,,0,17.63,8481525,SKATER,0.2,0.25,0.0,0.3,30,,,,,,,,,,,,,,,,1.1,1.15,1.4,1.033,30,19.454,19.226,18.048,18.188,30
0.0,0.15,0.0,0.12,25,0.0,0.0,0.0,0.0,25,1.35,1.725,2.1,1.5,25,25,,,,,,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,25,0,0,4.5,0,,0,0,,,,3,16.23,0,0,1.5,0,,0,0,,,,1,14.37,0,0,1.5,0,,0,0,,,,1,11.88,8482861,SKATER,0.0,0.15,0.0,0.12,25,,,,,,,,,,,,,,,,0.9,0.65,1.4,0.6,25,16.221,16.156,14.932,16.125,25
0.3,0.15,0.4,0.1,30,0.0,0.0,0.0,0.0,30,4.9,3.05,5.4,2.583,30,30,,,,,,0.2,0.1,0.2,0.067,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,18.07,1,0,17.5,1,,0,2,,,,3,17.62,0,0,0.0,0,,0,0,,,,0,18.53,8478840,SKATER,0.5,0.25,0.6,0.167,30,,,,,,,,,,,,,,,,1.2,1.0,1.2,1.033,30,18.456,18.521,18.342,18.303,30
0.0,0.067,0.0,0.067,15,0.0,0.0,0.0,0.0,15,1.2,2.6,0.6,2.6,15,15,,,,,,0.0,0.133,0.0,0.133,15,0.0,0.0,0.0,0.0,15,0,0,0.0,0,,0,0,,,,0,9.38,0,0,0.0,0,,0,0,,,,0,7.98,0,0,3.0,0,,0,0,,,,2,6.8,8481704,SKATER,0.0,0.2,0.0,0.2,15,,,,,,,,,,,,,,,,0.8,0.8,0.4,0.8,15,9.332,8.959,8.246,8.959,15
0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,2.0,2.0,2.5,2.0,7,7,,,,,,0.143,0.143,0.2,0.143,7,0.0,0.0,0.0,0.0,7,0,0,9.5,1,,0,1,,,,1,9.53,0,0,0.0,0,,0,0,,,,0,6.02,0,0,0.0,0,,0,0,,,,0,7.72,8482877,SKATER,0.143,0.143,0.2,0.143,7,,,,,,,,,,,,,,,,0.571,0.571,0.6,0.571,7,8.096,8.096,8.444,8.096,7
0.4,0.3,0.4,0.267,30,0.0,0.0,0.0,0.0,30,2.9,2.95,2.6,3.75,30,30,,,,,,0.0,0.05,0.0,0.133,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,24.4,0,0,1.5,0,,0,0,,,,1,29.18,0,0,0.0,0,,0,0,,,,0,25.95,8477948,SKATER,0.4,0.35,0.4,0.4,30,,,,,,,,,,,,,,,,0.6,0.7,0.4,0.9,30,24.285,23.232,25.032,22.717,30
0.7,0.55,0.8,0.567,30,0.0,0.0,0.0,0.0,30,11.45,10.45,8.0,10.233,30,30,,,,,,0.6,0.55,0.2,0.5,30,0.0,0.0,0.0,0.0,30,1,0,19.0,1,,0,2,,,,4,20.07,1,0,6.5,0,,0,1,,,,1,20.2,0,0,1.5,0,,0,0,,,,1,21.62,8478439,SKATER,1.3,1.1,1.0,1.067,30,,,,,,,,,,,,,,,,2.1,2.2,1.6,2.267,30,20.021,19.176,20.462,19.126,30
0.1,0.15,0.2,0.333,30,0.0,0.0,0.0,0.0,30,4.0,3.325,4.1,4.633,30,30,,,,,,0.1,0.05,0.2,0.033,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,14.9,0,0,0.0,0,,0,0,,,,0,16.82,0,0,11.0,1,,0,1,,,,2,20.33,8476461,SKATER,0.2,0.2,0.4,0.367,30,,,,,,,,,,,,,,,,1.8,1.45,1.0,1.8,30,16.454,16.439,17.656,16.473,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8474578|8484387,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.1,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,1.1,1.25,0.6,1.133,30,30,,,,,,0.0,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,9.95,0,0,1.5,0,,0,0,,,,1,9.7,0,0,0.0,0,,0,0,,,,0,8.43,8477903,SKATER,0.1,0.1,0.0,0.067,30,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.467,30,9.558,9.966,8.99,10.24,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8474600|8476887,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479420|8482659,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.2,0.1,0.0,0.071,28,0.0,0.0,0.0,0.0,28,2.65,2.575,1.2,2.839,28,28,,,,,,0.0,0.1,0.0,0.143,28,0.0,0.0,0.0,0.0,28,0,0,1.5,0,,0,0,,,,1,10.55,0,0,1.5,0,,0,0,,,,1,6.55,0,0,1.5,0,,0,0,,,,1,6.87,8483513,SKATER,0.2,0.2,0.0,0.214,28,,,,,,,,,,,,,,,,1.1,0.85,0.8,0.893,28,10.145,10.582,9.264,10.235,28
0.2,0.25,0.2,0.233,30,0.0,0.0,0.0,0.0,30,5.4,7.85,3.7,8.183,30,30,,,,,,0.1,0.3,0.0,0.333,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,21.05,0,0,3.0,0,,0,0,,,,2,21.85,0,0,3.0,0,,0,0,,,,2,16.33,8480015,SKATER,0.3,0.55,0.2,0.567,30,,,,,,,,,,,,,,,,2.4,2.8,1.8,2.9,30,17.378,16.941,18.42,16.688,30
0.1,0.1,0.0,0.267,30,0.0,0.0,0.0,0.0,30,5.15,6.2,4.7,6.35,30,30,,,,,,0.3,0.3,0.4,0.233,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,16.72,0,0,0.0,0,,0,0,,,,0,18.5,0,0,1.5,0,,0,0,,,,1,16.13,8484387,SKATER,0.4,0.4,0.4,0.5,30,,,,,,,,,,,,,,,,1.5,2.2,1.0,2.1,30,15.181,15.098,16.45,14.719,30
0.2,0.25,0.0,0.333,30,0.0,0.0,0.0,0.0,30,5.45,5.775,3.7,6.5,30,30,,,,,,0.2,0.2,0.2,0.267,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,22.27,0,0,1.5,0,,0,0,,,,1,21.72,0,0,1.5,0,,0,0,,,,1,17.43,8481533,SKATER,0.4,0.45,0.2,0.6,30,,,,,,,,,,,,,,,,1.9,1.95,1.4,1.8,30,19.754,18.916,20.174,19.093,30
0.4,0.35,0.4,0.333,30,0.0,0.0,0.0,0.0,30,4.45,6.05,5.4,6.517,30,30,,,,,,0.1,0.2,0.2,0.2,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,18.47,0,0,12.5,1,,0,1,,,,3,23.57,2,0,11.5,0,,0,2,,,,1,19.35,8477989,SKATER,0.5,0.55,0.6,0.533,30,,,,,,,,,,,,,,,,1.1,1.8,1.2,2.167,30,20.486,20.107,20.512,19.494,30
0.1,0.15,0.0,0.233,30,0.0,0.0,0.0,0.0,30,2.15,3.25,1.5,4.617,30,30,,,,,,0.0,0.05,0.0,0.1,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,21.17,0,0,1.5,0,,0,0,,,,1,23.02,0,0,0.0,0,,0,0,,,,0,19.25,8481546,SKATER,0.1,0.2,0.0,0.333,30,,,,,,,,,,,,,,,,1.1,1.4,1.0,1.767,30,21.767,22.174,21.118,22.002,30
