SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810749,2026-03-04,CHA,4602025,Sion James,sion james,17,6,4,3,0,0,1,1.0,4.0,1.0,4.0,3.0,3.0
2025-26,401810749,2026-03-04,BOS,4065804,Sam Hauser,sam hauser,25,3,7,1,0,0,0,1.0,5.0,1.0,5.0,0.0,0.0
2025-26,401810749,2026-03-04,BOS,4397424,Neemias Queta,neemias queta,16,2,2,0,0,1,2,1.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810749,2026-03-04,BOS,3078576,Derrick White,derrick white,29,29,2,3,1,0,1,9.0,17.0,3.0,9.0,8.0,8.0
2025-26,401810749,2026-03-04,BOS,3917376,Jaylen Brown,jaylen brown,34,20,11,7,0,0,3,7.0,19.0,1.0,4.0,5.0,6.0
2025-26,401810749,2026-03-04,BOS,4593841,Baylor Scheierman,baylor scheierman,32,9,4,5,0,0,3,3.0,4.0,1.0,2.0,2.0,2.0
2025-26,401810749,2026-03-04,BOS,6478,Nikola Vucevic,nikola vucevic,17,7,4,1,0,1,0,2.0,10.0,1.0,3.0,2.0,2.0
2025-26,401810749,2026-03-04,BOS,4277951,Luka Garza,luka garza,15,9,2,0,0,1,2,3.0,5.0,1.0,3.0,2.0,2.0
2025-26,401810749,2026-03-04,BOS,4066354,Payton Pritchard,payton pritchard,24,0,2,0,0,0,2,0.0,6.0,0.0,5.0,0.0,0.0
2025-26,401810749,2026-03-04,BOS,4397251,Ron Harper Jr.,ron harper,7,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810749,2026-03-04,BOS,4683689,Jordan Walsh,jordan walsh,16,2,5,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810749,2026-03-04,BOS,5175647,Hugo Gonzalez,hugo gonzalez,25,8,6,1,0,0,1,3.0,8.0,2.0,4.0,0.0,0.0
2025-26,401810751,2026-03-04,POR,2991070,Jerami Grant,jerami grant,36,30,9,4,1,0,2,11.0,19.0,3.0,8.0,5.0,9.0
2025-26,401810751,2026-03-04,POR,4431736,Toumani Camara,toumani camara,40,9,7,3,1,1,1,4.0,12.0,0.0,7.0,1.0,2.0
2025-26,401810751,2026-03-04,POR,5105565,Donovan Clingan,donovan clingan,12,7,9,1,1,4,2,3.0,6.0,0.0,1.0,1.0,2.0
2025-26,401810751,2026-03-04,POR,3995,Jrue Holiday,jrue holiday,32,35,5,11,1,0,3,13.0,19.0,8.0,11.0,1.0,1.0
2025-26,401810751,2026-03-04,POR,4683678,Scoot Henderson,scoot henderson,24,8,1,3,1,0,2,3.0,11.0,1.0,6.0,1.0,2.0
2025-26,401810751,2026-03-04,POR,4066211,Robert Williams III,robert williams,23,20,11,0,1,3,2,9.0,12.0,0.0,0.0,2.0,2.0
2025-26,401810751,2026-03-04,POR,3907498,Matisse Thybulle,matisse thybulle,13,0,3,1,1,0,1,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810751,2026-03-04,POR,4578893,Vit Krejci,vit krejci,21,3,6,3,1,0,1,1.0,5.0,1.0,4.0,0.0,0.0
2025-26,401810751,2026-03-04,POR,4683935,Blake Wesley,blake wesley,16,6,0,2,1,0,2,2.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810751,2026-03-04,POR,5081727,Sidy Cissoko,sidy cissoko,22,4,2,1,1,3,0,2.0,5.0,0.0,2.0,0.0,0.0
2025-26,401810751,2026-03-04,MEM,4595400,Olivier-Maxence Prosper,olivier maxence prosper,33,17,9,1,2,0,2,5.0,13.0,2.0,5.0,5.0,10.0
2025-26,401810751,2026-03-04,MEM,5105550,GG Jackson,gg jackson,34,20,4,1,1,3,5,8.0,18.0,1.0,2.0,3.0,4.0
2025-26,401810751,2026-03-04,MEM,5112087,Jaylen Wells,jaylen wells,31,24,3,2,2,0,1,8.0,15.0,4.0,8.0,4.0,5.0
2025-26,401810751,2026-03-04,MEM,4781746,Javon Small,javon small,33,11,7,5,2,1,3,4.0,10.0,1.0,4.0,2.0,3.0
2025-26,401810751,2026-03-04,MEM,5099752,Rayan Rupert,rayan rupert,32,5,5,0,2,0,1,2.0,6.0,1.0,3.0,0.0,2.0
2025-26,401810751,2026-03-04,MEM,4433083,Cam Spencer,cam spencer,28,12,7,7,0,2,0,4.0,10.0,2.0,5.0,2.0,2.0
2025-26,401810751,2026-03-04,MEM,4683934,Jahmai Mashack,jahmai mashack,21,13,1,1,1,0,2,5.0,8.0,3.0,4.0,0.0,0.0
2025-26,401810751,2026-03-04,MEM,4896372,Walter Clayton Jr.,walter clayton,27,12,2,8,2,0,3,3.0,7.0,0.0,1.0,6.0,7.0
2025-26,401810754,2026-03-05,DAL,6609,Khris Middleton,khris middleton,32,19,2,7,0,0,6,7.0,15.0,1.0,3.0,4.0,5.0
2025-26,401810754,2026-03-05,DAL,4278049,Daniel Gafford,daniel gafford,25,12,13,1,0,2,1,5.0,6.0,0.0,0.0,2.0,4.0
2025-26,401810754,2026-03-05,DAL,4278078,P.J. Washington,p j washington,33,18,5,1,2,1,0,4.0,7.0,3.0,4.0,7.0,9.0
2025-26,401810754,2026-03-05,DAL,5041939,Cooper Flagg,cooper flagg,26,18,5,6,1,4,2,7.0,22.0,1.0,4.0,3.0,3.0
2025-26,401810754,2026-03-05,DAL,4432582,Max Christie,max christie,28,6,3,3,0,0,1,2.0,6.0,2.0,6.0,0.0,0.0
2025-26,401810754,2026-03-05,DAL,2531367,Dwight Powell,dwight powell,20,2,4,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810754,2026-03-05,DAL,3138160,Caleb Martin,caleb martin,11,3,2,0,0,0,0,1.0,2.0,0.0,1.0,1.0,2.0
2025-26,401810754,2026-03-05,DAL,4278594,Naji Marshall,naji marshall,25,6,4,5,2,0,2,2.0,10.0,0.0,2.0,2.0,2.0
2025-26,401810754,2026-03-05,DAL,6475,Klay Thompson,klay thompson,26,24,4,1,1,0,1,7.0,12.0,7.0,12.0,3.0,3.0
2025-26,401810754,2026-03-05,DAL,4433629,Ryan Nembhard,ryan nembhard,14,6,2,4,0,0,0,3.0,5.0,0.0,0.0,0.0,0.0
2025-26,401810754,2026-03-05,ORL,4432573,Paolo Banchero,paolo banchero,36,16,12,6,2,0,6,7.0,17.0,1.0,6.0,1.0,2.0
2025-26,401810754,2026-03-05,ORL,4277847,Wendell Carter Jr.,wendell carter,24,15,7,1,1,1,0,5.0,6.0,1.0,1.0,4.0,4.0
2025-26,401810754,2026-03-05,ORL,4066320,Desmond Bane,desmond bane,38,14,8,3,0,0,1,5.0,13.0,1.0,3.0,3.0,3.0
2025-26,401810754,2026-03-05,ORL,4432165,Jalen Suggs,jalen suggs,31,17,2,7,2,1,2,6.0,14.0,4.0,11.0,1.0,1.0
2025-26,401810754,2026-03-05,ORL,4712849,Anthony Black,anthony black,24,8,3,3,2,0,0,3.0,12.0,0.0,3.0,2.0,2.0
2025-26,401810754,2026-03-05,ORL,3150844,Moritz Wagner,moritz wagner,12,6,2,2,0,0,0,2.0,8.0,0.0,1.0,2.0,2.0
2025-26,401810754,2026-03-05,ORL,4702382,Tristan da Silva,tristan da silva,25,19,3,3,3,0,1,7.0,7.0,4.0,4.0,1.0,1.0
2025-26,401810754,2026-03-05,ORL,5214637,Noah Penda,noah penda,20,4,4,0,0,0,1,2.0,7.0,0.0,3.0,0.0,0.0
2025-26,401810754,2026-03-05,ORL,4348700,Goga Bitadze,goga bitadze,12,8,4,2,0,0,0,4.0,4.0,0.0,0.0,0.0,1.0
2025-26,401810754,2026-03-05,ORL,3133635,Jevon Carter,jevon carter,19,8,2,4,0,0,1,3.0,9.0,2.0,7.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,4431680,Onyeka Okongwu,onyeka okongwu,31,21,8,1,3,2,2,9.0,14.0,3.0,7.0,0.0,2.0
2025-26,401810752,2026-03-04,ATL,4701230,Jalen Johnson,jalen johnson,34,20,5,9,2,0,3,7.0,17.0,1.0,2.0,5.0,7.0
2025-26,401810752,2026-03-04,ATL,2490149,CJ McCollum,cj mccollum,29,18,2,8,1,1,1,5.0,11.0,2.0,7.0,6.0,6.0
2025-26,401810752,2026-03-04,ATL,4278039,Nickeil Alexander-Walker,nickeil alexander walker,32,23,1,2,1,0,3,9.0,14.0,5.0,9.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,4869342,Dyson Daniels,dyson daniels,34,14,10,3,0,3,0,7.0,10.0,0.0,1.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,4280151,Corey Kispert,corey kispert,20,7,1,7,0,0,0,3.0,7.0,1.0,5.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,4712863,Mouhamed Gueye,mouhamed gueye,14,8,5,0,0,0,0,3.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,5211175,Zaccharie Risacher,zaccharie risacher,21,12,5,0,1,0,1,4.0,9.0,4.0,7.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,3146557,Jock Landale,jock landale,16,8,1,3,0,0,0,3.0,5.0,2.0,3.0,0.0,1.0
2025-26,401810752,2026-03-04,ATL,4431778,Christian Koloko,christian koloko,2,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,3137259,Gabe Vincent,gabe vincent,5,0,1,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,4279118,Keaton Wallace,keaton wallace,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810752,2026-03-04,ATL,4433623,Caleb Houstan,caleb houstan,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,3032977,Giannis Antetokounmpo,giannis antetokounmpo,26,24,5,4,1,0,2,10.0,15.0,0.0,0.0,4.0,8.0
2025-26,401810752,2026-03-04,MIL,4997526,Ousmane Dieng,ousmane dieng,28,14,4,0,0,0,3,6.0,14.0,2.0,7.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,3133628,Myles Turner,myles turner,22,8,3,0,2,1,0,3.0,6.0,2.0,5.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,4397475,AJ Green,aj green,24,7,0,0,0,0,2,3.0,9.0,1.0,6.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,4591725,Ryan Rollins,ryan rollins,35,13,8,12,3,0,1,4.0,11.0,2.0,7.0,3.0,4.0
2025-26,401810752,2026-03-04,MIL,3064482,Bobby Portis,bobby portis,24,13,4,3,1,0,2,4.0,8.0,3.0,6.0,2.0,2.0
2025-26,401810752,2026-03-04,MIL,3102533,Thanasis Antetokounmpo,thanasis antetokounmpo,2,0,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,3134907,Kyle Kuzma,kyle kuzma,22,16,2,2,0,0,2,7.0,8.0,1.0,1.0,1.0,2.0
2025-26,401810752,2026-03-04,MIL,4397233,Pete Nance,pete nance,14,3,1,0,0,0,0,1.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,4277922,Jericho Sims,jericho sims,23,4,11,3,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,4277843,Gary Trent Jr.,gary trent,2,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810752,2026-03-04,MIL,4432174,Cam Thomas,cam thomas,18,11,2,3,0,0,1,3.0,9.0,1.0,5.0,4.0,4.0
2025-26,401810752,2026-03-04,MIL,4432190,Andre Jackson Jr.,andre jackson,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810753,2026-03-04,IND,3149673,Pascal Siakam,pascal siakam,30,29,5,1,0,0,0,8.0,14.0,1.0,3.0,12.0,14.0
2025-26,401810753,2026-03-04,IND,5106060,Jarace Walker,jarace walker,31,17,5,5,0,0,2,6.0,12.0,1.0,4.0,4.0,4.0
2025-26,401810753,2026-03-04,IND,4065731,Jay Huff,jay huff,25,18,5,1,0,1,1,7.0,13.0,4.0,8.0,0.0,0.0
2025-26,401810753,2026-03-04,IND,4395712,Andrew Nembhard,andrew nembhard,24,5,4,5,1,0,3,1.0,5.0,0.0,3.0,3.0,5.0
2025-26,401810753,2026-03-04,IND,4396909,Aaron Nesmith,aaron nesmith,20,2,3,2,0,0,1,1.0,8.0,0.0,4.0,0.0,1.0
2025-26,401810753,2026-03-04,IND,4278355,Obi Toppin,obi toppin,10,0,3,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810753,2026-03-04,IND,4066399,Micah Potter,micah potter,24,10,6,0,0,1,2,3.0,6.0,1.0,3.0,3.0,4.0
2025-26,401810753,2026-03-04,IND,2530530,T.J. McConnell,t j mcconnell,16,6,3,5,0,0,1,3.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810753,2026-03-04,IND,4431752,Kobe Brown,kobe brown,22,5,2,2,1,1,1,2.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810753,2026-03-04,IND,4433076,Ben Sheppard,ben sheppard,20,4,1,1,0,0,0,2.0,8.0,0.0,4.0,0.0,0.0
2025-26,401810753,2026-03-04,IND,4592829,Quenton Jackson,quenton jackson,18,11,1,3,0,0,0,3.0,7.0,2.0,4.0,3.0,3.0
2025-26,401810753,2026-03-04,LAC,6450,Kawhi Leonard,kawhi leonard,23,29,8,2,1,0,0,10.0,18.0,3.0,7.0,6.0,6.0
2025-26,401810753,2026-03-04,LAC,3936099,Derrick Jones Jr.,derrick jones,26,12,2,0,2,1,2,5.0,9.0,1.0,4.0,1.0,2.0
2025-26,401810753,2026-03-04,LAC,3448,Brook Lopez,brook lopez,21,17,3,2,0,0,0,7.0,12.0,1.0,3.0,2.0,3.0
2025-26,401810753,2026-03-04,LAC,2991139,Kris Dunn,kris dunn,23,6,6,3,1,0,2,2.0,3.0,2.0,3.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,4702352,Kobe Sanders,kobe sanders,21,6,0,2,1,0,2,2.0,5.0,2.0,4.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,3416,Nicolas Batum,nicolas batum,5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,4432170,Isaiah Jackson,isaiah jackson,18,10,4,2,0,3,0,4.0,6.0,0.0,0.0,2.0,3.0
2025-26,401810753,2026-03-04,LAC,4702134,Norchad Omier,norchad omier,5,2,3,0,0,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,5108024,Yanic Konan Niederhauser,yanic konan niederhauser,8,6,4,0,0,2,0,2.0,2.0,0.0,0.0,2.0,2.0
2025-26,401810753,2026-03-04,LAC,4396818,Jordan Miller,jordan miller,27,4,3,2,2,0,0,2.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,4396907,Darius Garland,darius garland,24,12,4,8,0,0,2,5.0,10.0,2.0,4.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,4683634,Bennedict Mathurin,bennedict mathurin,22,23,8,4,1,1,1,8.0,11.0,1.0,3.0,6.0,7.0
2025-26,401810753,2026-03-04,LAC,4683749,TyTy Washington Jr.,tyty washington,8,2,0,1,0,0,2,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810753,2026-03-04,LAC,4845363,Cam Christie,cam christie,8,1,1,2,0,0,0,0.0,3.0,0.0,2.0,1.0,2.0
2025-26,401810756,2026-03-05,BKN,4278104,Michael Porter Jr.,michael porter,36,27,13,3,2,1,3,9.0,24.0,7.0,18.0,2.0,3.0
2025-26,401810756,2026-03-05,BKN,4712896,Noah Clowney,noah clowney,34,17,7,4,2,1,1,6.0,13.0,5.0,9.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,4278067,Nic Claxton,nic claxton,28,16,8,1,1,0,4,6.0,15.0,0.0,0.0,4.0,8.0
2025-26,401810756,2026-03-05,BKN,3907823,Terance Mann,terance mann,29,7,8,5,0,0,1,3.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,5279130,Nolan Traore,nolan traore,25,9,3,9,0,0,3,4.0,9.0,1.0,2.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,4431714,Jalen Wilson,jalen wilson,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,4433137,Ziaire Williams,ziaire williams,24,15,1,3,2,0,1,5.0,9.0,2.0,4.0,3.0,3.0
2025-26,401810756,2026-03-05,BKN,4687718,Josh Minott,josh minott,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,4702670,Grant Nelson,grant nelson,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,5107173,Danny Wolf,danny wolf,14,0,3,2,0,0,3,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,4432194,Day'Ron Sharpe,day ron sharpe,18,7,5,1,0,0,2,3.0,6.0,0.0,1.0,1.0,2.0
2025-26,401810756,2026-03-05,BKN,4397018,Ochai Agbaji,ochai agbaji,10,6,0,0,1,0,1,3.0,6.0,0.0,3.0,0.0,0.0
2025-26,401810756,2026-03-05,BKN,5242502,Ben Saraf,ben saraf,16,6,1,2,1,0,1,2.0,4.0,0.0,0.0,2.0,2.0
2025-26,401810756,2026-03-05,MIA,3059319,Andrew Wiggins,andrew wiggins,23,8,4,1,2,0,0,4.0,10.0,0.0,3.0,0.0,0.0
2025-26,401810756,2026-03-05,MIA,4066261,Bam Adebayo,bam adebayo,25,21,7,2,1,1,1,7.0,15.0,0.0,4.0,7.0,8.0
2025-26,401810756,2026-03-05,MIA,4278053,Davion Mitchell,davion mitchell,23,2,2,4,2,0,0,1.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810756,2026-03-05,MIA,4395725,Tyler Herro,tyler herro,31,25,4,5,0,0,3,9.0,16.0,2.0,7.0,5.0,5.0
2025-26,401810756,2026-03-05,MIA,4601025,Pelle Larsson,pelle larsson,30,16,1,4,0,0,1,6.0,13.0,2.0,2.0,2.0,2.0
2025-26,401810756,2026-03-05,MIA,4432848,Jaime Jaquez Jr.,jaime jaquez,33,18,7,7,0,0,2,6.0,9.0,0.0,0.0,6.0,6.0
2025-26,401810756,2026-03-05,MIA,5105623,Kel'el Ware,kel el ware,32,16,11,1,5,7,1,7.0,9.0,1.0,2.0,1.0,2.0
2025-26,401810756,2026-03-05,MIA,4066993,Dru Smith,dru smith,21,9,2,2,1,0,0,4.0,6.0,1.0,1.0,0.0,1.0
2025-26,401810756,2026-03-05,MIA,5214640,Kasparas Jakucionis,kasparas jakucionis,21,11,6,3,2,0,4,4.0,9.0,3.0,7.0,0.0,0.0
2025-26,401810758,2026-03-05,TOR,3913176,Brandon Ingram,brandon ingram,30,14,5,2,1,0,1,5.0,16.0,0.0,1.0,4.0,7.0
2025-26,401810758,2026-03-05,TOR,4395625,RJ Barrett,rj barrett,30,25,6,0,0,1,1,9.0,14.0,4.0,5.0,3.0,4.0
2025-26,401810758,2026-03-05,TOR,4433134,Scottie Barnes,scottie barnes,36,16,2,3,0,1,0,7.0,12.0,2.0,3.0,0.0,0.0
2025-26,401810758,2026-03-05,TOR,3134908,Jakob Poeltl,jakob poeltl,29,9,7,4,2,1,1,4.0,5.0,0.0,0.0,1.0,2.0
2025-26,401810758,2026-03-05,TOR,4395724,Immanuel Quickley,immanuel quickley,30,18,3,7,1,0,2,6.0,10.0,2.0,4.0,4.0,5.0
2025-26,401810758,2026-03-05,TOR,4278580,Sandro Mamukelashvili,sandro mamukelashvili,24,11,2,1,1,1,1,5.0,8.0,1.0,2.0,0.0,1.0
2025-26,401810758,2026-03-05,TOR,4431684,Trayce Jackson-Davis,trayce jackson davis,4,2,4,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810758,2026-03-05,TOR,4431893,Jamison Battle,jamison battle,10,2,5,1,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810758,2026-03-05,TOR,5107897,Jonathan Mogbo,jonathan mogbo,9,0,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810758,2026-03-05,TOR,4432241,Jamal Shead,jamal shead,17,2,4,1,0,0,3,1.0,7.0,0.0,2.0,0.0,0.0
2025-26,401810758,2026-03-05,TOR,4684272,Ja'Kobe Walter,ja kobe walter,17,2,0,0,1,0,1,0.0,2.0,0.0,1.0,2.0,3.0
2025-26,401810758,2026-03-05,TOR,5106258,Gradey Dick,gradey dick,4,6,1,1,0,0,0,2.0,4.0,0.0,1.0,2.0,2.0
2025-26,401810758,2026-03-05,MIN,3064514,Julius Randle,julius randle,34,17,8,4,1,0,2,5.0,11.0,0.0,2.0,7.0,8.0
2025-26,401810758,2026-03-05,MIN,4431671,Jaden McDaniels,jaden mcdaniels,21,8,2,4,1,0,2,3.0,6.0,1.0,3.0,1.0,1.0
2025-26,401810758,2026-03-05,MIN,3032976,Rudy Gobert,rudy gobert,35,18,12,5,1,3,0,7.0,8.0,0.0,0.0,4.0,6.0
2025-26,401810758,2026-03-05,MIN,3934673,Donte DiVincenzo,donte divincenzo,27,16,5,2,2,0,1,4.0,7.0,4.0,6.0,4.0,4.0
2025-26,401810758,2026-03-05,MIN,4594268,Anthony Edwards,anthony edwards,34,22,4,3,1,0,4,8.0,12.0,5.0,8.0,1.0,2.0
2025-26,401810758,2026-03-05,MIN,2993874,Kyle Anderson,kyle anderson,15,4,3,4,0,0,0,2.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810758,2026-03-05,MIN,5105553,Julian Phillips,julian phillips,3,2,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810758,2026-03-05,MIN,5279133,Joan Beringer,joan beringer,3,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810758,2026-03-05,MIN,4396971,Naz Reid,naz reid,21,12,6,1,0,1,1,5.0,12.0,1.0,5.0,1.0,2.0
2025-26,401810758,2026-03-05,MIN,4397002,Ayo Dosunmu,ayo dosunmu,27,13,1,1,3,1,0,6.0,11.0,1.0,2.0,0.0,0.0
2025-26,401810758,2026-03-05,MIN,4432247,Jaylen Clark,jaylen clark,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810758,2026-03-05,MIN,4432847,Terrence Shannon Jr.,terrence shannon,3,0,0,0,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810758,2026-03-05,MIN,4592492,Bones Hyland,bones hyland,13,3,0,0,0,0,1,1.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,6440,Tobias Harris,tobias harris,31,11,4,1,0,0,1,2.0,6.0,1.0,3.0,6.0,6.0
2025-26,401810759,2026-03-05,DET,3157465,Duncan Robinson,duncan robinson,26,11,3,1,1,0,0,4.0,7.0,2.0,4.0,1.0,2.0
2025-26,401810759,2026-03-05,DET,4433621,Jalen Duren,jalen duren,12,7,7,2,0,0,1,3.0,7.0,0.0,0.0,1.0,3.0
2025-26,401810759,2026-03-05,DET,4432166,Cade Cunningham,cade cunningham,39,26,4,8,0,0,4,10.0,26.0,4.0,7.0,2.0,2.0
2025-26,401810759,2026-03-05,DET,4684742,Ausar Thompson,ausar thompson,2,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,4278562,Paul Reed,paul reed,9,6,4,0,1,0,1,3.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,4432810,Isaiah Stewart,isaiah stewart,30,18,5,2,1,1,1,4.0,8.0,3.0,5.0,7.0,8.0
2025-26,401810759,2026-03-05,DET,4683771,Ronald Holland II,ronald holland,12,10,5,0,0,0,0,4.0,6.0,0.0,1.0,2.0,2.0
2025-26,401810759,2026-03-05,DET,4906923,Bobi Klintman,bobi klintman,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,2596112,Javonte Green,javonte green,19,10,3,0,0,2,0,2.0,7.0,1.0,3.0,5.0,5.0
2025-26,401810759,2026-03-05,DET,2991043,Caris LeVert,caris levert,20,0,3,3,0,0,0,0.0,5.0,0.0,1.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,4066372,Kevin Huerter,kevin huerter,17,7,5,2,1,0,0,3.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,4432107,Marcus Sasser,marcus sasser,7,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,4700852,Chaz Lanier,chaz lanier,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,DET,5107199,Daniss Jenkins,daniss jenkins,15,0,0,1,0,0,1,0.0,6.0,0.0,2.0,0.0,2.0
2025-26,401810759,2026-03-05,SA,4592479,Julian Champagnie,julian champagnie,31,16,7,1,0,0,0,4.0,8.0,3.0,6.0,5.0,7.0
2025-26,401810759,2026-03-05,SA,5104157,Victor Wembanyama,victor wembanyama,39,38,16,3,0,5,0,12.0,24.0,4.0,10.0,10.0,11.0
2025-26,401810759,2026-03-05,SA,4066259,De'Aaron Fox,de aaron fox,32,29,5,3,2,1,1,12.0,22.0,4.0,10.0,1.0,2.0
2025-26,401810759,2026-03-05,SA,4395630,Devin Vassell,devin vassell,31,8,3,3,0,1,1,3.0,7.0,1.0,5.0,1.0,2.0
2025-26,401810759,2026-03-05,SA,4845367,Stephon Castle,stephon castle,35,11,1,12,2,1,2,4.0,8.0,0.0,0.0,3.0,4.0
2025-26,401810759,2026-03-05,SA,4066317,Lindy Waters III,lindy waters,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,SA,4395723,Keldon Johnson,keldon johnson,22,8,4,1,0,0,0,2.0,6.0,0.0,2.0,4.0,4.0
2025-26,401810759,2026-03-05,SA,5061568,Carter Bryant,carter bryant,20,2,6,0,0,3,1,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810759,2026-03-05,SA,6427,Bismack Biyombo,bismack biyombo,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,SA,3064560,Luke Kornet,luke kornet,8,2,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,SA,3134916,Jordan McLaughlin,jordan mclaughlin,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810759,2026-03-05,SA,5037871,Dylan Harper,dylan harper,20,7,2,1,1,0,3,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810757,2026-03-05,GS,6589,Draymond Green,draymond green,35,10,5,8,1,0,2,4.0,6.0,1.0,3.0,1.0,1.0
2025-26,401810757,2026-03-05,GS,4997536,Gui Santos,gui santos,42,14,6,6,1,1,7,6.0,12.0,0.0,4.0,2.0,4.0
2025-26,401810757,2026-03-05,GS,3213,Al Horford,al horford,33,17,6,5,1,2,1,7.0,15.0,3.0,6.0,0.0,0.0
2025-26,401810757,2026-03-05,GS,4066436,De'Anthony Melton,de anthony melton,30,23,6,2,3,2,2,10.0,22.0,2.0,6.0,1.0,2.0
