player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Alex Bump,PHI,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Bump,PHI,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Noah Cates,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Ostlund,BUF,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Ostlund,BUF,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Cates,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Sean Couturier,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sean Couturier,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sean Couturier,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sean Couturier,PHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sean Couturier,PHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sean Couturier,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Christian Dvorak,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Christian Dvorak,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Christian Dvorak,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Denver Barkey,PHI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Denver Barkey,PHI,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Jason Zucker,BUF,Plus/Minus,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Bowen Byram,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Christian Dvorak,PHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Christian Dvorak,PHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Luke Glendening,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,,,
Luke Glendening,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,,,
Luke Glendening,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,,,
Luke Glendening,PHI,Points,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,,,
Nikita Grebenkin,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Cates,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Cates,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Tage Thompson,BUF,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Tuch,BUF,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Alex Tuch,BUF,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Alex Tuch,BUF,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Josh Norris,BUF,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Noah Ostlund,BUF,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Ostlund,BUF,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jack Quinn,BUF,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Jack Quinn,BUF,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Beck Malenstyn,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Beck Malenstyn,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Beck Malenstyn,BUF,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Beck Malenstyn,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Beck Malenstyn,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Eeli Tolvanen,SEA,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Eeli Tolvanen,SEA,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Eeli Tolvanen,SEA,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Ryan Winterton,SEA,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ryan Winterton,SEA,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ryan Winterton,SEA,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ryan Winterton,SEA,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Trevor Zegras,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Trevor Zegras,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Nikita Grebenkin,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Carl Grundstrom,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Carl Grundstrom,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Carl Grundstrom,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Carl Grundstrom,PHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Carl Grundstrom,PHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Carl Grundstrom,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Garnet Hathaway,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Garnet Hathaway,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Garnet Hathaway,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Garnet Hathaway,PHI,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Garnet Hathaway,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Chandler Stephenson,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Chandler Stephenson,SEA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Emil Andrae,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Emil Andrae,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Emil Andrae,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Emil Andrae,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jamie Drysdale,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,2.0,,,
Jamie Drysdale,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,2.0,,,
Jamie Drysdale,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,2.0,,,
Jamie Drysdale,PHI,Points,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,2.0,,,
Matvei Michkov,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Matvei Michkov,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Matvei Michkov,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Matvei Michkov,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Owen Tippett,PHI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Plus/Minus,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Ryan McLeod,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Ryan McLeod,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Ryan McLeod,BUF,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Ryan McLeod,BUF,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Ryan McLeod,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Josh Norris,BUF,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Josh Norris,BUF,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Sam Carrick,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Josh Doan,BUF,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Josh Doan,BUF,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Josh Doan,BUF,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Trevor Zegras,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Trevor Zegras,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Trevor Zegras,PHI,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Emil Andrae,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Emil Andrae,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Cam York,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Cam York,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Cam York,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Noel Acciari,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Noah Juulsen,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Noah Juulsen,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Noah Juulsen,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Noah Juulsen,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Noah Juulsen,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Noah Juulsen,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Rasmus Ristolainen,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Rasmus Ristolainen,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Rasmus Ristolainen,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Rasmus Ristolainen,PHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Rasmus Ristolainen,PHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Ryan McLeod,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Peyton Krebs,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Peyton Krebs,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Peyton Krebs,BUF,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Peyton Krebs,BUF,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Beck Malenstyn,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Ryan Ufko,NSH,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Ufko,NSH,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zach Benson,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zach Benson,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zach Benson,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zach Benson,BUF,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Travis Sanheim,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Travis Sanheim,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Travis Sanheim,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Travis Sanheim,PHI,Points,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Travis Sanheim,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Avery Hayes,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,-2.0,,,
Avery Hayes,PIT,Points,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,-2.0,,,
Noel Acciari,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Noel Acciari,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Noel Acciari,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Noel Acciari,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Noel Acciari,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Noel Acciari,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Justin Brazeau,PIT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Justin Brazeau,PIT,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Justin Brazeau,PIT,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Justin Brazeau,PIT,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Egor Chinakhov,PIT,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Egor Chinakhov,PIT,Goals,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Josh Doan,BUF,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Peyton Krebs,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Ben Kindel,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Ville Koivunen,PIT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Ville Koivunen,PIT,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Ville Koivunen,PIT,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Ville Koivunen,PIT,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Egor Chinakhov,PIT,Blocked Shots,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Egor Chinakhov,PIT,PIM,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Connor Dewar,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Connor Dewar,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Connor Dewar,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Connor Dewar,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Connor Dewar,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Connor Dewar,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Connor Dewar,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Avery Hayes,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,-2.0,,,
Avery Hayes,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,-2.0,,,
Blake Lizotte,PIT,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Blake Lizotte,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Blake Lizotte,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Anthony Mantha,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Mantha,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Mantha,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Mantha,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Mantha,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Mantha,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Mantha,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Tommy Novak,PIT,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Ben Kindel,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Ben Kindel,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Ben Kindel,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Ben Kindel,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Ben Kindel,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Sam Carrick,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Sam Carrick,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Sam Carrick,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Sam Carrick,BUF,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Sam Carrick,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Nick Perbix,NSH,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Nick Perbix,NSH,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Nick Perbix,NSH,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Nick Perbix,NSH,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Brady Skjei,NSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Brady Skjei,NSH,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Bryan Rust,PIT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Bryan Rust,PIT,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Blake Lizotte,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Blake Lizotte,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Blake Lizotte,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Connor Clifton,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Connor Clifton,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Samuel Girard,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Samuel Girard,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Samuel Girard,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Samuel Girard,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Samuel Girard,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Samuel Girard,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Tommy Novak,PIT,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Tommy Novak,PIT,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Tommy Novak,PIT,Plus/Minus,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Rickard Rakell,PIT,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Rickard Rakell,PIT,PIM,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Zach Benson,BUF,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zach Benson,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zach Benson,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Erik Karlsson,PIT,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Kris Letang,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Kris Letang,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Kris Letang,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Kris Letang,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Kris Letang,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Ryan Shea,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Bryan Rust,PIT,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Bryan Rust,PIT,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Connor Clifton,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Connor Clifton,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Connor Clifton,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Connor Clifton,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Conor Geekie,TB,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Conor Geekie,TB,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Conor Geekie,TB,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Conor Geekie,TB,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Ryan Shea,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Shea,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Shea,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Shea,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Shea,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Parker Wotherspoon,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Parker Wotherspoon,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Parker Wotherspoon,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Parker Wotherspoon,PIT,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Parker Wotherspoon,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Oliver Bjorkstrand,TB,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Oliver Bjorkstrand,TB,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Brady Skjei,NSH,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Brady Skjei,NSH,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Brady Skjei,NSH,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Brady Skjei,NSH,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Ryan Ufko,NSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Ufko,NSH,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Ufko,NSH,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Ufko,NSH,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nicolas Hague,NSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Nicolas Hague,NSH,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Nicolas Hague,NSH,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Nicolas Hague,NSH,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Nicolas Hague,NSH,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
