espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role
364596.0,Philipp Treu,Defender,FREIBURG,GENK,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10462526,10462526,253735,139761,2026-03-12T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/5a9y4yka5m1ft3f4e16f3ycfe.webp,,,,,OK,,,,,,,,,,,0,1.0,0.0,0.0,0.0,,,,,,,0.25,0.25,0.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
238525.0,Lucas Höler,Attacker,FREIBURG,GENK,SOCCER,1.5,Shots,shots,Goblin,10485195,10485195,149987,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bsyv3fmihshve4jcr11qmtmfp.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,,,,,,0.2,0.2,0.2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,FWD,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE
321064.0,Noah Atubolu,Goalkeeper,FREIBURG,GENK,SOCCER,1.5,Goals Allowed,goals_allowed,Demon,10505521,10505521,149412,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6gjlcd7rzi3p74qwvj7ia6esq.webp,,,,,OK,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN
,Tobias Lawal,Goalkeeper,GENK,FREIBURG,SOCCER,1.5,Goals Allowed,goals_allowed,Demon,10505522,10505522,285650,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tobias Lawal.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN
303031.0,Yuito Suzuki,Midfielder,FREIBURG,GENK,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,10511194,10511194,253737,139761,2026-03-12T16:00:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/players/soccer/53nd6a4o02ebb0w2s12prijje.webp,,,,,OK,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Aaron Bibout,Attacker,GENK,FREIBURG,SOCCER,0.5,Assists,assists,Demon,10440866,10440866,254456,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1kl9112b8rcbr3k1s5hs353x0.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Aaron Bibout,Attacker,GENK,FREIBURG,SOCCER,0.5,Fouls,fouls,Goblin,10440868,10440868,254456,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1kl9112b8rcbr3k1s5hs353x0.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Aaron Bibout,Attacker,GENK,FREIBURG,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440869,10440869,254456,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1kl9112b8rcbr3k1s5hs353x0.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Aaron Bibout,Attacker,GENK,FREIBURG,SOCCER,0.5,Goals,goals,Demon,10440870,10440870,254456,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1kl9112b8rcbr3k1s5hs353x0.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Aaron Bibout,Attacker,GENK,FREIBURG,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10440876,10440876,254456,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1kl9112b8rcbr3k1s5hs353x0.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Adrian Palacios,Defender,GENK,FREIBURG,SOCCER,0.5,Fouls,fouls,Goblin,10440879,10440879,256110,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/lbmfn35gv1736jtzrc54df6c.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Adrian Palacios,Defender,GENK,FREIBURG,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440881,10440881,256110,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/lbmfn35gv1736jtzrc54df6c.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
169753.0,Anthony Jung,Defender,FREIBURG,GENK,SOCCER,0.5,Fouls,fouls,Goblin,10440884,10440884,253728,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8nug6t1cmn9pwhnwdf6nyhrrp.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
169753.0,Anthony Jung,Defender,FREIBURG,GENK,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440885,10440885,253728,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8nug6t1cmn9pwhnwdf6nyhrrp.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
169753.0,Anthony Jung,Defender,FREIBURG,GENK,SOCCER,0.5,Shots,shots,Demon,10440886,10440886,253728,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8nug6t1cmn9pwhnwdf6nyhrrp.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,,,,,,0.2,0.2,0.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,DEF,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE
169753.0,Anthony Jung,Defender,FREIBURG,GENK,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440888,10440888,253728,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8nug6t1cmn9pwhnwdf6nyhrrp.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
,August Wannemacker,Midfielder,GENK,FREIBURG,SOCCER,0.5,Goals,goals,Demon,10440890,10440890,295680,139761,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Ayumu Yokoyama,Attacker,GENK,FREIBURG,SOCCER,0.5,Goals,goals,Demon,10440891,10440891,254457,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4td7pzgggkj7v70bux2wl6l90.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bruno Ogbus,Defender,FREIBURG,GENK,SOCCER,0.5,Fouls,fouls,Goblin,10440893,10440893,255454,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/xeybxsihh2ggg35oz4ws6jv8.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bruno Ogbus,Defender,FREIBURG,GENK,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440894,10440894,255454,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/xeybxsihh2ggg35oz4ws6jv8.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bruno Ogbus,Defender,FREIBURG,GENK,SOCCER,0.5,Shots,shots,Demon,10440895,10440895,255454,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/xeybxsihh2ggg35oz4ws6jv8.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bruno Ogbus,Defender,FREIBURG,GENK,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440897,10440897,255454,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/xeybxsihh2ggg35oz4ws6jv8.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bryan Heynen,Midfielder,GENK,FREIBURG,SOCCER,0.5,Assists,assists,Demon,10440899,10440899,253783,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a8k3ubqsi0duc3g4u5jnvcoa1.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bryan Heynen,Midfielder,GENK,FREIBURG,SOCCER,0.5,Fouls,fouls,Goblin,10440901,10440901,253783,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a8k3ubqsi0duc3g4u5jnvcoa1.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bryan Heynen,Midfielder,GENK,FREIBURG,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440902,10440902,253783,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a8k3ubqsi0duc3g4u5jnvcoa1.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bryan Heynen,Midfielder,GENK,FREIBURG,SOCCER,0.5,Goals,goals,Demon,10440903,10440903,253783,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a8k3ubqsi0duc3g4u5jnvcoa1.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bryan Heynen,Midfielder,GENK,FREIBURG,SOCCER,0.5,Shots,shots,Goblin,10440906,10440906,253783,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a8k3ubqsi0duc3g4u5jnvcoa1.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Bryan Heynen,Midfielder,GENK,FREIBURG,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440907,10440907,253783,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a8k3ubqsi0duc3g4u5jnvcoa1.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
174618.0,Christian Günter,Defender,FREIBURG,GENK,SOCCER,0.5,Assists,assists,Demon,10440909,10440909,149991,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/b7ve7k983eaewnupejiow3jdh.webp,,,,,OK,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.2,0.2,0.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
174618.0,Christian Günter,Defender,FREIBURG,GENK,SOCCER,0.5,Fouls,fouls,Goblin,10440911,10440911,149991,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/b7ve7k983eaewnupejiow3jdh.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,1.0,0.0,2.0,,,,,,0.6,0.6,0.6,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
174618.0,Christian Günter,Defender,FREIBURG,GENK,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440912,10440912,149991,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/b7ve7k983eaewnupejiow3jdh.webp,,,,,OK,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.2,0.2,0.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
174618.0,Christian Günter,Defender,FREIBURG,GENK,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440914,10440914,149991,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/b7ve7k983eaewnupejiow3jdh.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
390031.0,Cyriaque Irié,Attacker,FREIBURG,GENK,SOCCER,0.5,Assists,assists,Demon,10440916,10440916,254590,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cc3j4hx9guihwjcb3l2toja50.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
390031.0,Cyriaque Irié,Attacker,FREIBURG,GENK,SOCCER,0.5,Fouls,fouls,Goblin,10440918,10440918,254590,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cc3j4hx9guihwjcb3l2toja50.webp,,,,,OK,,,,,,,,,,,0,1.0,2.0,0.0,0.0,0.0,,,,,,0.6,0.6,0.6,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
390031.0,Cyriaque Irié,Attacker,FREIBURG,GENK,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440919,10440919,254590,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cc3j4hx9guihwjcb3l2toja50.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
390031.0,Cyriaque Irié,Attacker,FREIBURG,GENK,SOCCER,0.5,Goals,goals,Demon,10440920,10440920,254590,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cc3j4hx9guihwjcb3l2toja50.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
390031.0,Cyriaque Irié,Attacker,FREIBURG,GENK,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440923,10440923,254590,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cc3j4hx9guihwjcb3l2toja50.webp,,,,,OK,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
,Daan Heymans,Midfielder,GENK,FREIBURG,SOCCER,0.5,Assists,assists,Demon,10440926,10440926,253784,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/14xb29tv90y8uataijmh03rah.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Daan Heymans,Midfielder,GENK,FREIBURG,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10440927,10440927,253784,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/14xb29tv90y8uataijmh03rah.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Daan Heymans,Midfielder,GENK,FREIBURG,SOCCER,0.5,Goals,goals,Demon,10440928,10440928,253784,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/14xb29tv90y8uataijmh03rah.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
,Daan Heymans,Midfielder,GENK,FREIBURG,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10440934,10440934,253784,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/14xb29tv90y8uataijmh03rah.webp,,,,,UNRESOLVED_SINGLE,25.0,42.0,1.68,,0.0,9.0,0.0,9.0,10.0,Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
346619.0,Derry Scherhant,Attacker,FREIBURG,GENK,SOCCER,0.5,Assists,assists,Demon,10440936,10440936,253729,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bytrobr8rfp9zwbxzopr4vgno.webp,,,,,OK,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.2,0.2,0.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
346619.0,Derry Scherhant,Attacker,FREIBURG,GENK,SOCCER,0.5,Fouls,fouls,Goblin,10440938,10440938,253729,139761,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bytrobr8rfp9zwbxzopr4vgno.webp,,,,,OK,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.2,0.2,0.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
