projection_id,pp_projection_id,player_id,pp_game_id,league,start_time,player,image_url,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,pick_type
10438102,10438102,199610,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Bryan Cristante,https://static.prizepicks.com/images/players/soccer/1ftejgsl4hho40cceqne1hcyd.webp,Midfielder,ROMA,,,,Shots,2.5,Demon
10438104,10438104,214563,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Thijs Dallinga,https://static.prizepicks.com/images/players/soccer/1lnktjxx0mux4beo28cl54j1m.webp,Attacker,BOLOGNA,,,,Shots On Target,2.5,Demon
10437473,10437473,221429,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Benja Domínguez,https://static.prizepicks.com/images/manual/Benjamín_Domínguez.png,Attacker,BOLOGNA,,,,Fouls,1.5,Demon
10437478,10437478,221429,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Benja Domínguez,https://static.prizepicks.com/images/manual/Benjamín_Domínguez.png,Attacker,BOLOGNA,,,,Shots On Target,1.5,Demon
10437479,10437479,221429,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Benja Domínguez,https://static.prizepicks.com/images/manual/Benjamín_Domínguez.png,Attacker,BOLOGNA,,,,Tackles,1.5,Demon
10437480,10437480,199610,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Bryan Cristante,https://static.prizepicks.com/images/players/soccer/1ftejgsl4hho40cceqne1hcyd.webp,Midfielder,ROMA,,,,Fouls,1.5,Goblin
10437483,10437483,199610,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Bryan Cristante,https://static.prizepicks.com/images/players/soccer/1ftejgsl4hho40cceqne1hcyd.webp,Midfielder,ROMA,,,,Shots,1.5,Demon
10437488,10437488,299249,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Bryan Zaragoza,,Attacker,ROMA,,,,Fouls,1.5,Demon
10437494,10437494,299249,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Bryan Zaragoza,,Attacker,ROMA,,,,Shots On Target,1.5,Demon
10437495,10437495,299249,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Bryan Zaragoza,,Attacker,ROMA,,,,Tackles,1.5,Demon
10437498,10437498,150629,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Charalampos Lykogiannis,https://static.prizepicks.com/images/players/soccer/a2n9op95qyb3rkye5pxqjb7bp.webp,Defender,BOLOGNA,,,,Fouls,1.5,Demon
10437500,10437500,150629,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Charalampos Lykogiannis,https://static.prizepicks.com/images/players/soccer/a2n9op95qyb3rkye5pxqjb7bp.webp,Defender,BOLOGNA,,,,Shots,1.5,Demon
10437505,10437505,253939,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Daniele Ghilardi,https://static.prizepicks.com/images/manual/Daniele_Ghilardi.png,Defender,ROMA,,,,Shots,1.5,Demon
10437509,10437509,253940,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Devyne Rensch,https://static.prizepicks.com/images/players/soccer/6sg2ot7z9kfyrlgjkmpqvejqi.webp,Defender,ROMA,,,,Fouls,1.5,Goblin
10437511,10437511,253940,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Devyne Rensch,https://static.prizepicks.com/images/players/soccer/6sg2ot7z9kfyrlgjkmpqvejqi.webp,Defender,ROMA,,,,Shots,1.5,Demon
10437523,10437523,294424,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Donyell Malen,https://static.prizepicks.com/images/manual/Donyell_Malen.png,Attacker,ROMA,,,,Shots On Target,1.5,Demon
10437524,10437524,294424,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Donyell Malen,https://static.prizepicks.com/images/manual/Donyell_Malen.png,Attacker,ROMA,,,,Tackles,1.5,Demon
10437527,10437527,294628,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Eivind Helland,,Defender,BOLOGNA,,,,Shots,1.5,Demon
10437535,10437535,254966,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Federico Bernardeschi,https://static.prizepicks.com/images/players/soccer/6kms3ctf8joymna289onk9lg5.webp,Attacker,BOLOGNA,,,,Shots,1.5,Goblin
10437538,10437538,254966,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Federico Bernardeschi,https://static.prizepicks.com/images/players/soccer/6kms3ctf8joymna289onk9lg5.webp,Attacker,BOLOGNA,,,,Shots On Target,1.5,Demon
10437540,10437540,160618,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Federico Ravaglia,https://static.prizepicks.com/images/players/soccer/9m6yva52cmdq7uu31qrwdrund.webp,Goalkeeper,BOLOGNA,,,,Goalie Saves,1.5,Goblin
10437543,10437543,150227,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Gianluca Mancini,https://static.prizepicks.com/images/players/soccer/6fttn5mk6n1lstqt0dl5xzn4l.webp,Defender,ROMA,,,,Fouls,1.5,Goblin
