player,team,prop_type,actual,league,SOT,SH,G,A,SV,PA,KP,TK
Manuel Akanji,INT,Fouls,0.0,ita.1,,1.0,0.0,0.0,,,,
Manuel Akanji,INT,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Alessandro Bastoni,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Alessandro Bastoni,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Alessandro Bastoni,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Thomas Partey,VIL,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Thomas Partey,VIL,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Yann Bisseck,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Yann Bisseck,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Yann Bisseck,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Yann Bisseck,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Yann Bisseck,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Arnau Tenas,VIL,Shots,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Henrikh Mkhitaryan,INT,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Henrikh Mkhitaryan,INT,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Henrikh Mkhitaryan,INT,Fouls,0.0,ita.1,,1.0,0.0,0.0,,,,
Henrikh Mkhitaryan,INT,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Arnau Tenas,VIL,Goals,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Nicolò Barella,INT,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Nicolò Barella,INT,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Nicolò Barella,INT,Fouls,0.0,ita.1,,1.0,0.0,0.0,,,,
Nicolò Barella,INT,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Arnau Tenas,VIL,Assists,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Piotr Zielinski,INT,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Piotr Zielinski,INT,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Arnau Tenas,VIL,Goalkeeper Saves,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Piotr Zielinski,INT,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Arnau Tenas,VIL,Fouls,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Federico Dimarco,INT,Goals,0.0,ita.1,,3.0,0.0,0.0,,,,
Federico Dimarco,INT,Assists,0.0,ita.1,,3.0,0.0,0.0,,,,
Arnau Tenas,VIL,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Federico Dimarco,INT,Yellow Cards,0.0,ita.1,,3.0,0.0,0.0,,,,
Luis Henrique,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Luis Henrique,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Luis Henrique,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Luis Henrique,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Luis Henrique,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Dituro,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,5.0,,,
Pio Esposito,INT,Goals,0.0,ita.1,,2.0,0.0,0.0,,,,
Pio Esposito,INT,Assists,0.0,ita.1,,2.0,0.0,0.0,,,,
Matías Dituro,ELC,Goals,0.0,esp.1,,0.0,0.0,0.0,5.0,,,
Pio Esposito,INT,Yellow Cards,0.0,ita.1,,2.0,0.0,0.0,,,,
Matías Dituro,ELC,Assists,0.0,esp.1,,0.0,0.0,0.0,5.0,,,
Ange-Yoan Bonny,INT,Goals,0.0,ita.1,,2.0,0.0,0.0,,,,
Ange-Yoan Bonny,INT,Assists,0.0,ita.1,,2.0,0.0,0.0,,,,
Matías Dituro,ELC,Fouls,0.0,esp.1,,0.0,0.0,0.0,5.0,,,
Ange-Yoan Bonny,INT,Yellow Cards,0.0,ita.1,,2.0,0.0,0.0,,,,
Stefan de Vrij,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Stefan de Vrij,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Stefan de Vrij,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Stefan de Vrij,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Stefan de Vrij,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Davide Frattesi,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Davide Frattesi,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Davide Frattesi,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Davide Frattesi,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Davide Frattesi,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Lautaro Martínez,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Lautaro Martínez,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Lautaro Martínez,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Lautaro Martínez,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Lautaro Martínez,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Raffaele Di Gennaro,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Raffaele Di Gennaro,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Raffaele Di Gennaro,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Raffaele Di Gennaro,INT,Goalkeeper Saves,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Raffaele Di Gennaro,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Raffaele Di Gennaro,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Matteo Darmian,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Darmian,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Darmian,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Darmian,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Darmian,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Lavelli,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Lavelli,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Lavelli,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Lavelli,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Lavelli,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Andy Diouf,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Andy Diouf,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Andy Diouf,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Andy Diouf,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Andy Diouf,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Josep Martínez,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Josep Martínez,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Josep Martínez,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Josep Martínez,INT,Goalkeeper Saves,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Josep Martínez,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Josep Martínez,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Denzel Dumfries,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Denzel Dumfries,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Denzel Dumfries,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Dituro,ELC,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,5.0,,,
David Affengruber,ELC,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Hakan Çalhanoglu,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Hakan Çalhanoglu,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Hakan Çalhanoglu,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Hakan Çalhanoglu,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Hakan Çalhanoglu,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Petar Sucic,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Petar Sucic,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Petar Sucic,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Petar Sucic,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Petar Sucic,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Acerbi,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Acerbi,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Acerbi,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Acerbi,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Acerbi,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Carlos Augusto,INT,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Carlos Augusto,INT,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Carlos Augusto,INT,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Carlos Augusto,INT,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Carlos Augusto,INT,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Robin Risser,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Robin Risser,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Robin Risser,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Robin Risser,RCL,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Robin Risser,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Robin Risser,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Pierre Ganiou,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Pierre Ganiou,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Pierre Ganiou,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Pierre Ganiou,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Pierre Ganiou,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Malang Sarr,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Malang Sarr,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Malang Sarr,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
David Affengruber,ELC,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Malang Sarr,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Nidal Celik,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Nidal Celik,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Nidal Celik,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
David Affengruber,ELC,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Nidal Celik,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Léo Pétrot,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Adrien Thomasson,RCL,Goals,0.0,fra.1,,2.0,0.0,1.0,,,,
Léo Pétrot,ELC,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Adrien Thomasson,RCL,Fouls,0.0,fra.1,,2.0,0.0,1.0,,,,
Adrien Thomasson,RCL,Yellow Cards,0.0,fra.1,,2.0,0.0,1.0,,,,
Léo Pétrot,ELC,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Mamadou Sangare,RCL,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Mamadou Sangare,RCL,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Léo Pétrot,ELC,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Mamadou Sangare,RCL,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Víctor Chust,ELC,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Matthieu Udol,RCL,Goals,0.0,fra.1,,4.0,0.0,1.0,,,,
Víctor Chust,ELC,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Víctor Chust,ELC,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Matthieu Udol,RCL,Yellow Cards,0.0,fra.1,,4.0,0.0,1.0,,,,
Grady Diangana,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Grady Diangana,ELC,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Saud Abdulhamid,RCL,Assists,0.0,fra.1,,2.0,1.0,0.0,,,,
Saud Abdulhamid,RCL,Fouls,0.0,fra.1,,2.0,1.0,0.0,,,,
Saud Abdulhamid,RCL,Yellow Cards,0.0,fra.1,,2.0,1.0,0.0,,,,
Grady Diangana,ELC,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Odsonne Édouard,RCL,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Odsonne Édouard,RCL,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Odsonne Édouard,RCL,Fouls,0.0,fra.1,,2.0,0.0,0.0,,,,
Odsonne Édouard,RCL,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Grady Diangana,ELC,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Abdallah Sima,RCL,Goals,0.0,fra.1,,4.0,0.0,1.0,,,,
Aleix Febas,ELC,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Aleix Febas,ELC,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Abdallah Sima,RCL,Yellow Cards,0.0,fra.1,,4.0,0.0,1.0,,,,
Aleix Febas,ELC,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Marc Aguado,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Florian Thauvin,RCL,Assists,0.0,fra.1,,1.0,1.0,0.0,,,,
Florian Thauvin,RCL,Fouls,0.0,fra.1,,1.0,1.0,0.0,,,,
Florian Thauvin,RCL,Yellow Cards,0.0,fra.1,,1.0,1.0,0.0,,,,
Oscar Lenne,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Oscar Lenne,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Oscar Lenne,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Oscar Lenne,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Oscar Lenne,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Marc Aguado,ELC,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Marc Aguado,ELC,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Amadou Haidara,RCL,Assists,0.0,fra.1,,1.0,1.0,0.0,,,,
Marc Aguado,ELC,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Amadou Haidara,RCL,Yellow Cards,0.0,fra.1,,1.0,1.0,0.0,,,,
Germán Valera,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Florian Sotoca,RCL,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Florian Sotoca,RCL,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Florian Sotoca,RCL,Fouls,0.0,fra.1,,2.0,0.0,0.0,,,,
Florian Sotoca,RCL,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Fode Sylla,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Fode Sylla,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Fode Sylla,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Fode Sylla,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Fode Sylla,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Germán Valera,ELC,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Rayan Fofana,RCL,Goals,0.0,fra.1,,4.0,0.0,0.0,,,,
Rayan Fofana,RCL,Assists,0.0,fra.1,,4.0,0.0,0.0,,,,
Germán Valera,ELC,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Rayan Fofana,RCL,Yellow Cards,0.0,fra.1,,4.0,0.0,0.0,,,,
Andrija Bulatovic,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Andrija Bulatovic,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Andrija Bulatovic,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Andrija Bulatovic,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Andrija Bulatovic,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Erawan Garnier,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Erawan Garnier,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Erawan Garnier,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Erawan Garnier,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Erawan Garnier,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathieu Gorgelin,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathieu Gorgelin,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathieu Gorgelin,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathieu Gorgelin,RCL,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathieu Gorgelin,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathieu Gorgelin,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Anthony Bermont,RCL,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Bermont,RCL,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Bermont,RCL,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Bermont,RCL,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Bermont,RCL,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Jonathan Fischer,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,4.0,,,
Jonathan Fischer,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,4.0,,,
Jonathan Fischer,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,4.0,,,
Germán Valera,ELC,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Jonathan Fischer,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,4.0,,,
Jonathan Fischer,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,4.0,,,
Jean-Philippe Gbamin,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Jean-Philippe Gbamin,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Jean-Philippe Gbamin,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Germán Valera,ELC,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Buba Sangaré,ELC,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Maxime Colin,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Maxime Colin,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Maxime Colin,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Maxime Colin,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Maxime Colin,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Sadibou Sané,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Sadibou Sané,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Sadibou Sané,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Sadibou Sané,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Sadibou Sané,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Buba Sangaré,ELC,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Fodé Ballo-Touré,METZ,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Fodé Ballo-Touré,METZ,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Buba Sangaré,ELC,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Fodé Ballo-Touré,METZ,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Rafa Mir,ELC,Goals,0.0,esp.1,,2.0,0.0,0.0,,,,
Bouna Sarr,METZ,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Bouna Sarr,METZ,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Bouna Sarr,METZ,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Bouna Sarr,METZ,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Believe Munongo,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Believe Munongo,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Believe Munongo,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Believe Munongo,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Believe Munongo,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Rafa Mir,ELC,Assists,0.0,esp.1,,2.0,0.0,0.0,,,,
Alpha Touré,METZ,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Alpha Touré,METZ,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Rafa Mir,ELC,Yellow Cards,0.0,esp.1,,2.0,0.0,0.0,,,,
Álvaro Rodríguez,ELC,Goals,0.0,esp.1,,5.0,0.0,0.0,,,,
Boubacar Traoré,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Boubacar Traoré,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Boubacar Traoré,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Rodríguez,ELC,Assists,0.0,esp.1,,5.0,0.0,0.0,,,,
Boubacar Traoré,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Habib Diallo,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Habib Diallo,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Habib Diallo,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Rodríguez,ELC,Yellow Cards,0.0,esp.1,,5.0,0.0,0.0,,,,
Habib Diallo,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Kvilitaia,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Kvilitaia,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Kvilitaia,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Pedro Bigas,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Giorgi Kvilitaia,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Jessy Deminguet,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Jessy Deminguet,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Jessy Deminguet,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Pedro Bigas,ELC,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Jessy Deminguet,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Abuashvili,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Abuashvili,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Abuashvili,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Abuashvili,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Abuashvili,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Ousmane Ba,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Ousmane Ba,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Ousmane Ba,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Ousmane Ba,METZ,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Ousmane Ba,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Ousmane Ba,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Terry Yegbe,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Terry Yegbe,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Terry Yegbe,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Terry Yegbe,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Terry Yegbe,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Urie-Michel Mboula,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Urie-Michel Mboula,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Urie-Michel Mboula,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Pedro Bigas,ELC,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Pedro Bigas,ELC,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Pedro Bigas,ELC,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Giorgi Tsitaishvili,METZ,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Giorgi Tsitaishvili,METZ,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Iñaki Peña,ELC,Shots,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Giorgi Tsitaishvili,METZ,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Koffi Kouao,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Koffi Kouao,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Koffi Kouao,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Koffi Kouao,METZ,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Koffi Kouao,METZ,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Nathan Mbala,METZ,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Nathan Mbala,METZ,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Nathan Mbala,METZ,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
