player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Mavrik Bourque,DAL,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Matt Duchene,DAL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Frank Nazar,CHI,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,3.0,0.0,1.0,,,
Mark Kastelic,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Tanner Jeannot,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Elias Lindholm,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Teuvo Teravainen,CHI,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,3.0,,,
Artyom Levshunov,CHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Artyom Levshunov,CHI,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Artyom Levshunov,CHI,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Artyom Levshunov,CHI,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Wyatt Kaiser,CHI,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Morgan Geekie,BOS,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Morgan Geekie,BOS,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Morgan Geekie,BOS,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Sam Rinzel,CHI,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Lenni Hameenaho,NJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Nico Hischier,NJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Pavel Buchnevich,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Pavel Buchnevich,STL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Pavel Buchnevich,STL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jonathan Drouin,STL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Jonathan Drouin,STL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Jordan Kyrou,STL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Gavin Brindley,COL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jordan Kyrou,STL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Dylan Holloway,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Dylan Holloway,STL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Dylan Holloway,STL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Dylan Holloway,STL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Oliver Moore,CHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Oliver Moore,CHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Ilya Mikheyev,CHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Landon Slaggert,CHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Zakhar Bardakov,COL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jared Spurgeon,MIN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jake Middleton,MIN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Pius Suter,STL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Pius Suter,STL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tyler Bertuzzi,CHI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,,,
Tyler Bertuzzi,CHI,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,,,
Connor Bedard,CHI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Connor Bedard,CHI,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Ryan Donato,CHI,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Andre Burakovsky,CHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Oliver Moore,CHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
David Pastrnak,BOS,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Casey Mittelstadt,BOS,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Casey Mittelstadt,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Luke Hughes,NJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Hampus Lindholm,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Jason Zucker,BUF,Assists,1.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Michael Kesselring,BUF,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,7.0,1.0,,,
Michael Kesselring,BUF,Points,1.0,0.0,0.0,1.0,1.0,,0.0,7.0,1.0,,,
Michael Kesselring,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,7.0,1.0,,,
Fraser Minten,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Rasmus Dahlin,BUF,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,
Jimmy Snuggerud,STL,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Jimmy Snuggerud,STL,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Jimmy Snuggerud,STL,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Jimmy Snuggerud,STL,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Jake Neighbours,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,1.0,,,
Jake Neighbours,STL,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,1.0,,,
Jake Neighbours,STL,Assists,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,1.0,,,
Jordan Kyrou,STL,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Pius Suter,STL,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Quinn Hughes,MIN,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,-2.0,,,
Quinn Hughes,MIN,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,-2.0,,,
Quinn Hughes,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,-2.0,,,
Brock Faber,MIN,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Brock Faber,MIN,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Brock Faber,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Alexey Toropchenko,STL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Robert Thomas,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,1.0,,,
Robert Thomas,STL,Points,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,1.0,,,
Robert Thomas,STL,Assists,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,1.0,,,
Mitch Marner,VGK,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Rasmus Dahlin,BUF,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,
Jason Zucker,BUF,Plus/Minus,1.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Jason Zucker,BUF,Blocked Shots,1.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
David Pastrnak,BOS,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Hampus Lindholm,BOS,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Cam Fowler,STL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Cam Fowler,STL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Philip Broberg,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Philip Broberg,STL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Logan Mailloux,STL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Matthew Kessel,STL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Zach Bogosian,MIN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Ryan McLeod,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Noah Ostlund,BUF,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,-1.0,,,
Noah Ostlund,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,-1.0,,,
Josh Norris,BUF,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Tage Thompson,BUF,Blocked Shots,1.0,0.0,0.0,4.0,4.0,,1.0,0.0,-1.0,,,
Jonathan Aspirot,BOS,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,2.0,-1.0,,,
Andrew Peeke,BOS,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Philip Broberg,STL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Philip Broberg,STL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Nico Sturm,MIN,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Nico Sturm,MIN,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Danila Yurov,MIN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jack Eichel,VGK,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Zach Benson,BUF,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Zach Benson,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Ryan McLeod,BUF,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Ryan McLeod,BUF,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Charlie McAvoy,BOS,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,-2.0,,,
Charlie McAvoy,BOS,Assists,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,-2.0,,,
Mason Lohrei,BOS,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Egor Chinakhov,PIT,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Noel Acciari,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Justin Holl,STL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Justin Holl,STL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Cam Fowler,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Connor Dewar,PIT,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Connor Dewar,PIT,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Connor Dewar,PIT,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Egor Chinakhov,PIT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Darren Raddysh,TB,Blocked Shots,1.0,0.0,0.0,3.0,3.0,,1.0,7.0,2.0,,,
J.J. Moser,TB,Goals,1.0,0.0,1.0,2.0,3.0,,0.0,0.0,2.0,,,
Sam Carrick,BUF,Points,1.0,0.0,1.0,0.0,1.0,,0.0,5.0,-2.0,,,
Sam Carrick,BUF,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,5.0,-2.0,,,
Noah Hanifin,VGK,Goals,1.0,0.0,1.0,0.0,1.0,,4.0,0.0,1.0,,,
Rasmus Andersson,VGK,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Zach Benson,BUF,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Leo Carlsson,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Tyler Tucker,STL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,17.0,1.0,,,
Ryan Poehling,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Frank Vatrano,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jeffrey Viel,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Trent Frederic,EDM,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Trent Frederic,EDM,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Leon Draisaitl,EDM,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Leon Draisaitl,EDM,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Kasperi Kapanen,EDM,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Kasperi Kapanen,EDM,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Kasperi Kapanen,EDM,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Kirill Kaprizov,MIN,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,-2.0,,,
Nico Sturm,MIN,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Vasily Podkolzin,EDM,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Vasily Podkolzin,EDM,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Corey Perry,TB,Points,1.0,0.0,1.0,0.0,1.0,,0.0,5.0,2.0,,,
Corey Perry,TB,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,5.0,2.0,,,
Nikita Kucherov,TB,Plus/Minus,1.0,0.0,2.0,1.0,3.0,,0.0,2.0,1.0,,,
Avery Hayes,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Connor Dewar,PIT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Yanni Gourde,TB,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Yanni Gourde,TB,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Yanni Gourde,TB,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Kucherov,TB,Assists,1.0,0.0,2.0,1.0,3.0,,0.0,2.0,1.0,,,
Brandon Hagel,TB,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,1.0,11.0,1.0,,,
Brandon Hagel,TB,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,11.0,1.0,,,
Brandon Hagel,TB,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,11.0,1.0,,,
Brayden Point,TB,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Brayden Point,TB,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Egor Chinakhov,PIT,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Egor Chinakhov,PIT,Points,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Brayden Point,TB,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Colton Dach,EDM,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Colton Dach,EDM,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Colton Dach,EDM,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Trent Frederic,EDM,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Joel Eriksson Ek,MIN,Points,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Parker Wotherspoon,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Ilya Solovyov,PIT,Points,1.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Ilya Solovyov,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Ryan Shea,PIT,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Shea,PIT,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Shea,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Anthony Cirelli,TB,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Anthony Cirelli,TB,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Rickard Rakell,PIT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Rickard Rakell,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Tommy Novak,PIT,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,4.0,,,
Ryan Nugent-Hopkins,EDM,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Connor McDavid,EDM,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Josh Samanski,EDM,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Jack Roslovic,EDM,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Nicolas Roy,COL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Marco Kasper,DET,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
James van Riemsdyk,DET,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
James van Riemsdyk,DET,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
James van Riemsdyk,DET,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
James van Riemsdyk,DET,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Dominik Shine,DET,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Dominik Shine,DET,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Dominik Shine,DET,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Dominik Shine,DET,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Ben Chiarot,DET,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Martin Necas,COL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Nathan MacKinnon,COL,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Nicolas Roy,COL,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Simon Edvinsson,DET,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Nick Bjugstad,NJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Kaedan Korczak,VGK,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Kaedan Korczak,VGK,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Kaedan Korczak,VGK,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Pavel Dorofeyev,VGK,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Joel Eriksson Ek,MIN,PIM,0.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Jeremy Lauzon,VGK,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-2.0,,,
Kaedan Korczak,VGK,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Matt Boldy,MIN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Shea Theodore,VGK,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Matt Boldy,MIN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Pavel Dorofeyev,VGK,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Pavel Dorofeyev,VGK,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Pavel Dorofeyev,VGK,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Pavel Dorofeyev,VGK,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nic Dowd,VGK,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nic Dowd,VGK,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nic Dowd,VGK,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nic Dowd,VGK,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nic Dowd,VGK,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nic Dowd,VGK,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nic Dowd,VGK,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nick Foligno,MIN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Nick Foligno,MIN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Nick Foligno,MIN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Nick Foligno,MIN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Jeremy Lauzon,VGK,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-2.0,,,
Erik Karlsson,PIT,Blocked Shots,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,PIM,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Kris Letang,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Kris Letang,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Kris Letang,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Kris Letang,PIT,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Ryan Shea,PIT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Bryan Rust,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bryan Rust,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Elmer Soderblom,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Elmer Soderblom,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Elmer Soderblom,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Elmer Soderblom,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Elmer Soderblom,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Elmer Soderblom,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Samuel Girard,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Rickard Rakell,PIT,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Rickard Rakell,PIT,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Bryan Rust,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bryan Rust,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bryan Rust,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Anthony Cirelli,TB,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Ryan Shea,PIT,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Shea,PIT,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Shea,PIT,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ilya Solovyov,PIT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Ilya Solovyov,PIT,Goals,0.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Ilya Solovyov,PIT,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Parker Wotherspoon,PIT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Parker Wotherspoon,PIT,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Erik Karlsson,PIT,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Goals,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Parker Wotherspoon,PIT,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Oliver Bjorkstrand,TB,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
