SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,PLAYER_NORM
2025-26,401810501,2026-01-25,ORL,5239561,Jase Richardson,15,4,1,2,0,0,1,1.0,4.0,0.0,3.0,2.0,2.0,jase richardson
2025-26,401810502,2026-01-25,BOS,4065804,Sam Hauser,24,8,4,3,2,0,0,3.0,7.0,2.0,6.0,0.0,0.0,sam hauser
2025-26,401810502,2026-01-25,BOS,4702745,Amari Williams,10,2,2,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,amari williams
2025-26,401810502,2026-01-25,BOS,3078576,Derrick White,39,15,7,7,1,1,0,5.0,18.0,3.0,11.0,2.0,2.0,derrick white
2025-26,401810502,2026-01-25,BOS,3917376,Jaylen Brown,37,33,8,5,1,1,2,14.0,28.0,2.0,8.0,3.0,4.0,jaylen brown
2025-26,401810502,2026-01-25,BOS,4066354,Payton Pritchard,30,10,3,7,0,0,1,4.0,10.0,1.0,3.0,1.0,1.0,payton pritchard
2025-26,401810502,2026-01-25,BOS,4277951,Luka Garza,14,4,2,1,0,1,1,2.0,4.0,0.0,2.0,0.0,0.0,luka garza
2025-26,401810502,2026-01-25,BOS,4397424,Neemias Queta,24,6,3,0,2,1,0,2.0,6.0,0.0,1.0,2.0,2.0,neemias queta
2025-26,401810502,2026-01-25,BOS,4351851,Anfernee Simons,28,21,4,5,2,0,2,8.0,16.0,5.0,11.0,0.0,0.0,anfernee simons
2025-26,401810502,2026-01-25,BOS,4593841,Baylor Scheierman,6,2,3,0,0,0,0,1.0,3.0,0.0,1.0,0.0,0.0,baylor scheierman
2025-26,401810502,2026-01-25,BOS,4683689,Jordan Walsh,18,7,1,0,0,0,0,3.0,5.0,1.0,3.0,0.0,0.0,jordan walsh
2025-26,401810502,2026-01-25,BOS,5175647,Hugo Gonzalez,11,3,1,0,2,0,0,1.0,1.0,1.0,1.0,0.0,0.0,hugo gonzalez
2025-26,401810502,2026-01-25,CHI,4397189,Jalen Smith,27,14,9,0,0,0,0,6.0,10.0,2.0,5.0,0.0,0.0,jalen smith
2025-26,401810502,2026-01-25,CHI,4432822,Isaac Okoro,27,12,2,1,0,2,0,5.0,9.0,2.0,6.0,0.0,1.0,isaac okoro
2025-26,401810502,2026-01-25,CHI,4711294,Matas Buzelis,32,14,8,5,0,1,2,5.0,13.0,4.0,10.0,0.0,0.0,matas buzelis
2025-26,401810502,2026-01-25,CHI,6478,Nikola Vucevic,35,16,7,6,1,2,1,7.0,10.0,2.0,2.0,0.0,0.0,nikola vucevic
2025-26,401810502,2026-01-25,CHI,4395651,Coby White,32,22,1,7,0,0,4,6.0,16.0,5.0,9.0,5.0,5.0,coby white
2025-26,401810502,2026-01-25,CHI,4431687,Patrick Williams,16,10,1,0,0,0,0,4.0,5.0,2.0,3.0,0.0,0.0,patrick williams
2025-26,401810502,2026-01-25,CHI,4066372,Kevin Huerter,24,12,6,3,1,0,0,5.0,7.0,2.0,3.0,0.0,0.0,kevin huerter
2025-26,401810502,2026-01-25,CHI,4397002,Ayo Dosunmu,23,10,2,0,0,1,3,4.0,9.0,2.0,5.0,0.0,0.0,ayo dosunmu
2025-26,401810502,2026-01-25,CHI,4871145,Josh Giddey,24,4,8,10,0,0,5,1.0,6.0,0.0,2.0,2.0,2.0,josh giddey
2025-26,401810503,2026-01-25,LAL,1966,LeBron James,37,17,8,5,1,1,1,8.0,16.0,1.0,3.0,0.0,0.0,lebron james
2025-26,401810503,2026-01-25,LAL,4592691,Jake LaRavia,30,13,6,1,0,1,4,4.0,8.0,2.0,6.0,3.0,4.0,jake laravia
2025-26,401810503,2026-01-25,LAL,4278129,Deandre Ayton,24,9,11,0,0,1,1,4.0,16.0,0.0,0.0,1.0,2.0,deandre ayton
2025-26,401810503,2026-01-25,LAL,2990992,Marcus Smart,32,13,7,3,0,2,3,4.0,10.0,2.0,4.0,3.0,5.0,marcus smart
2025-26,401810503,2026-01-25,LAL,3945274,Luka Doncic,39,33,8,11,1,1,5,8.0,15.0,3.0,8.0,14.0,15.0,luka doncic
2025-26,401810503,2026-01-25,LAL,4066648,Rui Hachimura,27,17,8,1,0,1,0,6.0,13.0,4.0,7.0,1.0,1.0,rui hachimura
2025-26,401810503,2026-01-25,LAL,4278077,Jarred Vanderbilt,12,8,4,2,1,0,0,3.0,6.0,2.0,3.0,0.0,2.0,jarred vanderbilt
2025-26,401810503,2026-01-25,LAL,4431695,Drew Timme,8,0,3,1,2,0,0,0.0,1.0,0.0,1.0,0.0,0.0,drew timme
2025-26,401810503,2026-01-25,LAL,4397077,Jaxson Hayes,15,6,1,1,0,1,0,3.0,3.0,0.0,0.0,0.0,0.0,jaxson hayes
2025-26,401810503,2026-01-25,LAL,3137259,Gabe Vincent,15,0,1,1,2,0,0,0.0,2.0,0.0,2.0,0.0,0.0,gabe vincent
2025-26,401810503,2026-01-25,DAL,2531367,Dwight Powell,24,0,7,2,2,1,0,0.0,2.0,0.0,0.0,0.0,0.0,dwight powell
2025-26,401810503,2026-01-25,DAL,3138160,Caleb Martin,24,17,3,1,1,2,0,6.0,10.0,3.0,4.0,2.0,2.0,caleb martin
2025-26,401810503,2026-01-25,DAL,4278594,Naji Marshall,37,21,11,2,1,0,3,7.0,15.0,0.0,3.0,7.0,10.0,naji marshall
2025-26,401810503,2026-01-25,DAL,5041939,Cooper Flagg,34,16,7,6,2,0,0,7.0,20.0,1.0,5.0,1.0,2.0,cooper flagg
2025-26,401810503,2026-01-25,DAL,4432582,Max Christie,35,24,2,3,1,0,0,8.0,18.0,4.0,10.0,4.0,4.0,max christie
2025-26,401810503,2026-01-25,DAL,4278049,Daniel Gafford,16,2,2,1,0,2,0,0.0,1.0,0.0,0.0,2.0,2.0,daniel gafford
2025-26,401810503,2026-01-25,DAL,4278078,P.J. Washington,26,2,3,0,1,1,1,1.0,5.0,0.0,1.0,0.0,0.0,p j washington
2025-26,401810503,2026-01-25,DAL,4432813,Jeremiah Robinson-Earl,3,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,jeremiah robinson earl
2025-26,401810503,2026-01-25,DAL,6475,Klay Thompson,14,6,3,1,2,0,3,2.0,5.0,2.0,5.0,0.0,2.0,klay thompson
2025-26,401810503,2026-01-25,DAL,4397040,Brandon Williams,23,20,4,4,0,0,2,8.0,17.0,0.0,1.0,4.0,5.0,brandon williams
2025-26,401810503,2026-01-25,DAL,4433629,Ryan Nembhard,4,2,0,2,0,0,1,0.0,1.0,0.0,0.0,2.0,2.0,ryan nembhard
2025-26,401810504,2026-01-25,MIA,3059319,Andrew Wiggins,27,17,6,6,1,0,1,6.0,12.0,2.0,5.0,3.0,3.0,andrew wiggins
2025-26,401810504,2026-01-25,MIA,4066261,Bam Adebayo,31,26,15,2,0,1,3,8.0,19.0,4.0,10.0,6.0,6.0,bam adebayo
2025-26,401810504,2026-01-25,MIA,2595516,Norman Powell,25,13,4,6,0,0,0,3.0,11.0,0.0,4.0,7.0,10.0,norman powell
2025-26,401810504,2026-01-25,MIA,4601025,Pelle Larsson,25,20,2,3,0,1,2,7.0,11.0,3.0,6.0,3.0,3.0,pelle larsson
2025-26,401810504,2026-01-25,MIA,5214640,Kasparas Jakucionis,17,12,5,1,0,0,0,4.0,6.0,2.0,3.0,2.0,2.0,kasparas jakucionis
2025-26,401810504,2026-01-25,MIA,3899664,Simone Fontecchio,24,14,6,2,2,0,0,5.0,12.0,4.0,9.0,0.0,0.0,simone fontecchio
2025-26,401810504,2026-01-25,MIA,4431772,Myron Gardner,10,2,6,4,0,2,0,1.0,4.0,0.0,1.0,0.0,2.0,myron gardner
2025-26,401810504,2026-01-25,MIA,4431786,Keshad Johnson,3,5,0,0,0,0,1,1.0,1.0,1.0,1.0,2.0,2.0,keshad johnson
2025-26,401810504,2026-01-25,MIA,4432848,Jaime Jaquez Jr.,28,9,7,5,1,0,3,4.0,10.0,0.0,0.0,1.0,1.0,jaime jaquez
2025-26,401810504,2026-01-25,MIA,4997528,Nikola Jovic,25,23,3,1,1,1,3,6.0,12.0,3.0,6.0,8.0,11.0,nikola jovic
2025-26,401810504,2026-01-25,MIA,4066993,Dru Smith,26,6,10,5,5,1,0,2.0,10.0,0.0,2.0,2.0,2.0,dru smith
2025-26,401810504,2026-01-25,UTAH,4895758,Cody Williams,30,5,1,1,1,3,1,2.0,5.0,0.0,1.0,1.0,2.0,cody williams
2025-26,401810504,2026-01-25,UTAH,3102530,Jusuf Nurkic,31,17,10,12,1,1,3,8.0,13.0,1.0,1.0,0.0,2.0,jusuf nurkic
2025-26,401810504,2026-01-25,UTAH,3133602,Svi Mykhailiuk,17,8,3,1,1,0,2,3.0,4.0,0.0,0.0,2.0,2.0,svi mykhailiuk
2025-26,401810504,2026-01-25,UTAH,4433627,Keyonte George,36,19,2,5,2,0,2,6.0,19.0,0.0,8.0,7.0,8.0,keyonte george
2025-26,401810504,2026-01-25,UTAH,4873138,Ace Bailey,28,12,2,2,1,2,0,6.0,15.0,0.0,5.0,0.0,0.0,ace bailey
2025-26,401810504,2026-01-25,UTAH,2993874,Kyle Anderson,15,2,1,0,1,1,1,1.0,2.0,0.0,0.0,0.0,0.0,kyle anderson
2025-26,401810504,2026-01-25,UTAH,4684793,Kyle Filipowski,16,9,4,3,1,0,0,4.0,6.0,1.0,1.0,0.0,0.0,kyle filipowski
2025-26,401810504,2026-01-25,UTAH,5105839,Brice Sensabaugh,23,23,4,1,0,0,2,7.0,15.0,4.0,7.0,5.0,6.0,brice sensabaugh
2025-26,401810504,2026-01-25,UTAH,4683766,Isaiah Collier,28,16,6,9,0,1,2,6.0,10.0,0.0,0.0,4.0,6.0,isaiah collier
2025-26,401810504,2026-01-25,UTAH,4896372,Walter Clayton Jr.,15,5,1,2,1,2,1,1.0,3.0,1.0,2.0,2.0,2.0,walter clayton
2025-26,401810505,2026-01-25,SAC,4431679,Precious Achiuwa,17,4,4,1,0,0,1,2.0,4.0,0.0,1.0,0.0,0.0,precious achiuwa
2025-26,401810505,2026-01-25,SAC,3155942,Domantas Sabonis,25,12,7,8,2,0,2,6.0,7.0,0.0,0.0,0.0,1.0,domantas sabonis
2025-26,401810505,2026-01-25,SAC,3468,Russell Westbrook,22,13,2,4,2,0,4,4.0,9.0,2.0,3.0,3.0,3.0,russell westbrook
2025-26,401810505,2026-01-25,SAC,3978,DeMar DeRozan,19,16,0,4,0,0,2,6.0,12.0,0.0,1.0,4.0,6.0,demar derozan
2025-26,401810505,2026-01-25,SAC,4702384,Nique Clifford,33,15,3,1,0,1,0,6.0,13.0,2.0,4.0,1.0,4.0,nique clifford
2025-26,401810505,2026-01-25,SAC,4433174,Dylan Cardwell,27,4,9,5,1,2,0,2.0,2.0,0.0,0.0,0.0,2.0,dylan cardwell
2025-26,401810505,2026-01-25,SAC,4898371,Maxime Raynaud,22,2,4,0,0,1,2,1.0,6.0,0.0,3.0,0.0,0.0,maxime raynaud
2025-26,401810505,2026-01-25,SAC,3032979,Dennis Schroder,25,15,1,7,1,0,7,5.0,10.0,1.0,2.0,4.0,6.0,dennis schroder
2025-26,401810505,2026-01-25,SAC,4066262,Malik Monk,22,19,1,2,1,3,0,7.0,11.0,3.0,5.0,2.0,2.0,malik monk
2025-26,401810505,2026-01-25,SAC,4433188,Devin Carter,7,2,2,0,0,0,0,0.0,1.0,0.0,0.0,2.0,2.0,devin carter
2025-26,401810505,2026-01-25,SAC,4702177,Keon Ellis,21,14,0,0,0,0,1,5.0,9.0,3.0,6.0,1.0,2.0,keon ellis
2025-26,401810505,2026-01-25,DET,6440,Tobias Harris,24,16,2,3,2,0,1,6.0,12.0,4.0,6.0,0.0,0.0,tobias harris
2025-26,401810505,2026-01-25,DET,3157465,Duncan Robinson,24,13,0,1,0,0,1,5.0,9.0,3.0,6.0,0.0,0.0,duncan robinson
2025-26,401810505,2026-01-25,DET,4433621,Jalen Duren,24,18,6,1,2,1,0,7.0,8.0,0.0,0.0,4.0,5.0,jalen duren
2025-26,401810505,2026-01-25,DET,4432166,Cade Cunningham,30,29,5,11,3,1,5,13.0,22.0,3.0,5.0,0.0,1.0,cade cunningham
2025-26,401810505,2026-01-25,DET,4684742,Ausar Thompson,20,5,5,6,2,0,2,2.0,5.0,0.0,0.0,1.0,2.0,ausar thompson
2025-26,401810505,2026-01-25,DET,4278562,Paul Reed,5,2,4,1,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0,paul reed
2025-26,401810505,2026-01-25,DET,4432810,Isaiah Stewart,24,8,8,0,0,2,0,2.0,6.0,0.0,1.0,4.0,5.0,isaiah stewart
2025-26,401810505,2026-01-25,DET,4683771,Ronald Holland II,21,11,4,2,1,0,2,3.0,7.0,1.0,2.0,4.0,4.0,ronald holland
2025-26,401810505,2026-01-25,DET,4906923,Bobi Klintman,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,bobi klintman
2025-26,401810505,2026-01-25,DET,2596112,Javonte Green,15,11,4,0,4,0,1,1.0,4.0,0.0,3.0,9.0,9.0,javonte green
2025-26,401810505,2026-01-25,DET,4432107,Marcus Sasser,4,2,0,0,0,0,0,1.0,2.0,0.0,1.0,0.0,0.0,marcus sasser
2025-26,401810505,2026-01-25,DET,4433218,Jaden Ivey,17,11,2,0,0,0,4,4.0,6.0,3.0,4.0,0.0,0.0,jaden ivey
2025-26,401810505,2026-01-25,DET,4700852,Chaz Lanier,5,2,2,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0,chaz lanier
2025-26,401810505,2026-01-25,DET,5107199,Daniss Jenkins,23,11,1,6,1,1,0,4.0,6.0,2.0,3.0,1.0,2.0,daniss jenkins
2025-26,401857824,2026-01-25,GS,6589,Draymond Green,23,2,5,5,2,0,1,1.0,5.0,0.0,3.0,0.0,0.0,draymond green
2025-26,401857824,2026-01-25,GS,3213,Al Horford,23,10,5,2,1,1,0,4.0,7.0,2.0,5.0,0.0,0.0,al horford
2025-26,401857824,2026-01-25,GS,3975,Stephen Curry,28,26,2,7,4,0,2,7.0,18.0,3.0,10.0,9.0,9.0,stephen curry
2025-26,401857824,2026-01-25,GS,4432171,Moses Moody,28,19,8,2,0,2,1,7.0,15.0,5.0,9.0,0.0,0.0,moses moody
2025-26,401857824,2026-01-25,GS,4709138,Brandin Podziemski,22,12,5,6,4,0,2,6.0,10.0,0.0,2.0,0.0,0.0,brandin podziemski
2025-26,401857824,2026-01-25,GS,4431684,Trayce Jackson-Davis,3,1,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0,trayce jackson davis
2025-26,401857824,2026-01-25,GS,4997536,Gui Santos,21,7,6,2,2,0,0,3.0,6.0,1.0,3.0,0.0,0.0,gui santos
2025-26,401857824,2026-01-25,GS,4593016,Quinten Post,16,5,4,0,1,0,1,1.0,5.0,1.0,4.0,2.0,2.0,quinten post
2025-26,401857824,2026-01-25,GS,2990984,Buddy Hield,17,4,2,0,0,1,1,2.0,5.0,0.0,3.0,0.0,0.0,buddy hield
2025-26,401857824,2026-01-25,GS,3134903,Gary Payton II,9,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,gary payton
2025-26,401857824,2026-01-25,GS,4066436,De'Anthony Melton,21,12,3,4,1,0,3,4.0,13.0,1.0,5.0,3.0,3.0,de anthony melton
2025-26,401857824,2026-01-25,GS,4433149,L.J. Cryer,3,3,1,0,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0,l j cryer
2025-26,401857824,2026-01-25,GS,4592714,Pat Spencer,3,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,pat spencer
2025-26,401857824,2026-01-25,GS,4897262,Will Richard,24,10,2,1,3,0,1,4.0,9.0,2.0,5.0,0.0,0.0,will richard
2025-26,401857824,2026-01-25,MIN,3064514,Julius Randle,35,11,5,6,3,1,1,3.0,11.0,0.0,4.0,5.0,6.0,julius randle
2025-26,401857824,2026-01-25,MIN,4431671,Jaden McDaniels,28,3,3,1,1,0,4,1.0,8.0,1.0,1.0,0.0,0.0,jaden mcdaniels
2025-26,401857824,2026-01-25,MIN,3032976,Rudy Gobert,24,4,5,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,rudy gobert
2025-26,401857824,2026-01-25,MIN,3934673,Donte DiVincenzo,32,22,7,0,1,0,5,7.0,19.0,6.0,15.0,2.0,2.0,donte divincenzo
2025-26,401857824,2026-01-25,MIN,4594268,Anthony Edwards,34,32,11,2,0,1,8,13.0,20.0,4.0,7.0,2.0,3.0,anthony edwards
2025-26,401857824,2026-01-25,MIN,2968436,Joe Ingles,5,3,0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,joe ingles
2025-26,401857824,2026-01-25,MIN,5044385,Leonard Miller,5,0,2,0,0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,leonard miller
2025-26,401857824,2026-01-25,MIN,5279133,Joan Beringer,5,0,2,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2.0,joan beringer
2025-26,401857824,2026-01-25,MIN,4396971,Naz Reid,25,0,10,1,0,1,2,0.0,4.0,0.0,2.0,0.0,2.0,naz reid
2025-26,401857824,2026-01-25,MIN,3195,Mike Conley,16,2,3,1,1,0,1,0.0,0.0,0.0,0.0,2.0,2.0,mike conley
2025-26,401857824,2026-01-25,MIN,4432247,Jaylen Clark,9,0,0,1,0,0,1,0.0,3.0,0.0,2.0,0.0,0.0,jaylen clark
2025-26,401857824,2026-01-25,MIN,4592492,Bones Hyland,16,5,1,3,0,0,0,2.0,5.0,0.0,3.0,1.0,3.0,bones hyland
2025-26,401857824,2026-01-25,MIN,4684275,Rob Dillingham,5,3,1,0,0,0,0,1.0,4.0,1.0,2.0,0.0,0.0,rob dillingham
2025-26,401810508,2026-01-26,TOR,3913176,Brandon Ingram,36,13,5,4,0,2,1,5.0,18.0,0.0,3.0,3.0,4.0,brandon ingram
2025-26,401810508,2026-01-26,TOR,4278580,Sandro Mamukelashvili,32,10,5,3,1,1,1,3.0,8.0,0.0,2.0,4.0,8.0,sandro mamukelashvili
2025-26,401810508,2026-01-26,TOR,4395625,RJ Barrett,21,14,6,2,2,0,2,6.0,12.0,2.0,3.0,0.0,0.0,rj barrett
2025-26,401810508,2026-01-26,TOR,4433134,Scottie Barnes,32,10,11,8,1,3,2,3.0,8.0,0.0,2.0,4.0,4.0,scottie barnes
2025-26,401810508,2026-01-26,TOR,4395724,Immanuel Quickley,32,23,11,2,2,0,1,7.0,14.0,6.0,10.0,3.0,4.0,immanuel quickley
2025-26,401810508,2026-01-26,TOR,4397018,Ochai Agbaji,15,5,3,1,0,0,1,2.0,2.0,0.0,0.0,1.0,2.0,ochai agbaji
2025-26,401810508,2026-01-26,TOR,4432241,Jamal Shead,24,9,4,5,1,0,1,4.0,9.0,1.0,5.0,0.0,2.0,jamal shead
2025-26,401810508,2026-01-26,TOR,4684272,Ja'Kobe Walter,28,9,3,2,3,0,1,3.0,8.0,1.0,6.0,2.0,2.0,ja kobe walter
2025-26,401810508,2026-01-26,TOR,5106258,Gradey Dick,21,10,3,1,0,0,1,4.0,7.0,2.0,3.0,0.0,0.0,gradey dick
2025-26,401810508,2026-01-26,OKC,4432823,Jaylin Williams,21,5,3,1,1,1,0,2.0,7.0,1.0,3.0,0.0,0.0,jaylin williams
2025-26,401810508,2026-01-26,OKC,4433255,Chet Holmgren,29,11,10,0,0,0,2,5.0,10.0,0.0,3.0,1.0,2.0,chet holmgren
2025-26,401810508,2026-01-26,OKC,4278073,Shai Gilgeous-Alexander,35,24,3,6,1,2,2,8.0,11.0,0.0,1.0,8.0,10.0,shai gilgeous alexander
2025-26,401810508,2026-01-26,OKC,4397020,Luguentz Dort,36,19,8,2,2,0,1,6.0,10.0,4.0,8.0,3.0,5.0,luguentz dort
2025-26,401810508,2026-01-26,OKC,4683692,Cason Wallace,16,3,1,1,0,0,1,1.0,3.0,0.0,2.0,1.0,2.0,cason wallace
2025-26,401810508,2026-01-26,OKC,4684208,Brooks Barnhizer,3,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,brooks barnhizer
2025-26,401810508,2026-01-26,OKC,4997526,Ousmane Dieng,20,3,2,4,0,0,0,1.0,3.0,1.0,3.0,0.0,0.0,ousmane dieng
2025-26,401810508,2026-01-26,OKC,3133626,Kenrich Williams,28,15,5,1,0,0,1,4.0,11.0,1.0,7.0,6.0,6.0,kenrich williams
2025-26,401810508,2026-01-26,OKC,4395702,Isaiah Joe,22,10,1,2,1,0,0,3.0,9.0,2.0,7.0,2.0,2.0,isaiah joe
2025-26,401810508,2026-01-26,OKC,4397183,Aaron Wiggins,29,11,3,4,0,2,3,3.0,10.0,2.0,9.0,3.0,4.0,aaron wiggins
2025-26,401810509,2026-01-26,NO,4277813,Herbert Jones,28,9,3,2,0,2,0,4.0,10.0,1.0,4.0,0.0,0.0,herbert jones
2025-26,401810509,2026-01-26,NO,4395628,Zion Williamson,33,24,10,4,0,1,1,10.0,18.0,0.0,0.0,4.0,5.0,zion williamson
2025-26,401810509,2026-01-26,NO,4397688,Trey Murphy III,38,17,6,9,0,0,1,7.0,22.0,3.0,11.0,0.0,1.0,trey murphy
2025-26,401810509,2026-01-26,NO,4869780,Derik Queen,17,4,4,1,0,0,4,2.0,7.0,0.0,1.0,0.0,0.0,derik queen
2025-26,401810509,2026-01-26,NO,4397136,Saddiq Bey,33,24,10,4,1,0,0,7.0,15.0,3.0,7.0,7.0,9.0,saddiq bey
2025-26,401810509,2026-01-26,NO,4997538,Karlo Matkovic,12,2,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,karlo matkovic
2025-26,401810509,2026-01-26,NO,5061589,Yves Missi,30,10,14,2,1,2,1,4.0,11.0,0.0,0.0,2.0,2.0,yves missi
2025-26,401810509,2026-01-26,NO,4277869,Jose Alvarado,13,6,5,1,0,0,0,2.0,5.0,2.0,5.0,0.0,0.0,jose alvarado
2025-26,401810509,2026-01-26,NO,4432185,Micah Peavy,18,0,2,0,1,0,0,0.0,4.0,0.0,3.0,0.0,0.0,micah peavy
2025-26,401810509,2026-01-26,NO,5144091,Jeremiah Fears,16,8,3,0,0,0,2,4.0,9.0,0.0,3.0,0.0,0.0,jeremiah fears
2025-26,401810509,2026-01-26,SA,6578,Harrison Barnes,19,5,1,3,0,0,0,1.0,2.0,1.0,2.0,2.0,2.0,harrison barnes
2025-26,401810509,2026-01-26,SA,4592479,Julian Champagnie,29,13,4,1,0,0,0,3.0,9.0,1.0,7.0,6.0,6.0,julian champagnie
2025-26,401810509,2026-01-26,SA,5104157,Victor Wembanyama,31,16,16,0,0,4,3,6.0,16.0,2.0,10.0,2.0,6.0,victor wembanyama
2025-26,401810509,2026-01-26,SA,4066259,De'Aaron Fox,35,12,2,7,0,0,4,4.0,8.0,3.0,5.0,1.0,4.0,de aaron fox
2025-26,401810509,2026-01-26,SA,4845367,Stephon Castle,29,5,4,5,1,0,2,1.0,6.0,0.0,2.0,3.0,4.0,stephon castle
2025-26,401810509,2026-01-26,SA,4395723,Keldon Johnson,28,15,2,1,0,0,0,6.0,12.0,1.0,5.0,2.0,4.0,keldon johnson
2025-26,401810509,2026-01-26,SA,5061568,Carter Bryant,7,6,2,0,0,0,0,2.0,5.0,2.0,5.0,0.0,0.0,carter bryant
2025-26,401810509,2026-01-26,SA,3064560,Luke Kornet,20,5,8,1,0,1,0,2.0,5.0,0.0,0.0,1.0,2.0,luke kornet
2025-26,401810509,2026-01-26,SA,4395630,Devin Vassell,25,13,1,1,1,0,1,5.0,12.0,2.0,8.0,1.0,3.0,devin vassell
2025-26,401810509,2026-01-26,SA,5037871,Dylan Harper,17,5,6,3,0,0,1,2.0,6.0,0.0,0.0,1.0,1.0,dylan harper
2025-26,401810510,2026-01-26,MIA,3059319,Andrew Wiggins,24,10,10,3,0,0,0,5.0,12.0,0.0,4.0,0.0,0.0,andrew wiggins
2025-26,401810510,2026-01-26,MIA,4066261,Bam Adebayo,32,22,7,1,2,1,1,6.0,16.0,2.0,6.0,8.0,8.0,bam adebayo
2025-26,401810510,2026-01-26,MIA,2595516,Norman Powell,31,16,10,1,1,0,2,5.0,21.0,2.0,10.0,4.0,4.0,norman powell
2025-26,401810510,2026-01-26,MIA,4601025,Pelle Larsson,35,10,7,2,0,0,3,4.0,9.0,0.0,0.0,2.0,3.0,pelle larsson
2025-26,401810510,2026-01-26,MIA,5214640,Kasparas Jakucionis,23,7,6,3,2,1,0,2.0,5.0,1.0,3.0,2.0,2.0,kasparas jakucionis
2025-26,401810510,2026-01-26,MIA,3899664,Simone Fontecchio,15,1,5,3,0,0,1,0.0,1.0,0.0,1.0,1.0,2.0,simone fontecchio
2025-26,401810510,2026-01-26,MIA,4431772,Myron Gardner,3,2,1,1,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,myron gardner
2025-26,401810510,2026-01-26,MIA,4432848,Jaime Jaquez Jr.,36,20,5,6,0,1,2,8.0,11.0,1.0,3.0,3.0,4.0,jaime jaquez
2025-26,401810510,2026-01-26,MIA,4997528,Nikola Jovic,18,12,6,1,0,0,0,4.0,10.0,2.0,5.0,2.0,4.0,nikola jovic
2025-26,401810510,2026-01-26,MIA,4066993,Dru Smith,23,11,2,0,1,0,1,5.0,8.0,1.0,3.0,0.0,0.0,dru smith
2025-26,401810510,2026-01-26,PHX,2583632,Royce O'Neale,31,8,5,5,2,0,2,2.0,10.0,0.0,7.0,4.0,4.0,royce o neale
2025-26,401810510,2026-01-26,PHX,3155526,Dillon Brooks,36,26,5,2,1,2,0,11.0,23.0,2.0,5.0,2.0,2.0,dillon brooks
2025-26,401810510,2026-01-26,PHX,4701232,Mark Williams,24,11,8,1,0,1,1,4.0,6.0,0.0,0.0,3.0,4.0,mark williams
2025-26,401810510,2026-01-26,PHX,3135045,Grayson Allen,35,18,6,3,0,0,1,4.0,18.0,1.0,11.0,9.0,10.0,grayson allen
2025-26,401810510,2026-01-26,PHX,4278585,Collin Gillespie,31,11,4,0,0,0,2,4.0,12.0,3.0,6.0,0.0,0.0,collin gillespie
2025-26,401810510,2026-01-26,PHX,3059409,Nigel Hayes-Davis,3,0,1,0,1,0,0,0.0,2.0,0.0,1.0,0.0,0.0,nigel hayes davis
2025-26,401810510,2026-01-26,PHX,4277957,Isaiah Livers,15,9,5,0,2,1,0,4.0,4.0,1.0,1.0,0.0,0.0,isaiah livers
2025-26,401810510,2026-01-26,PHX,4601023,Oso Ighodaro,17,6,7,1,0,2,0,3.0,5.0,0.0,0.0,0.0,2.0,oso ighodaro
2025-26,401810510,2026-01-26,PHX,4888725,Ryan Dunn,8,4,5,0,0,0,0,2.0,6.0,0.0,0.0,0.0,0.0,ryan dunn
2025-26,401810510,2026-01-26,PHX,5105977,Rasheer Fleming,3,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,rasheer fleming
2025-26,401810510,2026-01-26,PHX,5203685,Khaman Maluach,3,2,1,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,khaman maluach
2025-26,401810510,2026-01-26,PHX,4278402,Jordan Goodwin,22,2,5,2,0,1,2,1.0,7.0,0.0,2.0,0.0,0.0,jordan goodwin
2025-26,401810510,2026-01-26,PHX,4280245,Jamaree Bouyea,13,5,2,0,0,0,2,2.0,6.0,0.0,2.0,1.0,2.0,jamaree bouyea
2025-26,401810511,2026-01-26,BKN,4278104,Michael Porter Jr.,22,9,2,4,0,0,1,3.0,11.0,0.0,4.0,3.0,3.0,michael porter
2025-26,401810511,2026-01-26,BKN,4278067,Nic Claxton,24,6,6,1,2,1,1,3.0,6.0,0.0,0.0,0.0,0.0,nic claxton
