nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
1642847,Jeremiah Fears,G,NOP,GSW,2.5,Rebounds,reb,Goblin,10085179,10085179,269525,130431,2026-02-24T20:00:00.000-05:00,,,4.0,2,https://static.prizepicks.com/images/players/NBA/Jeremiah_Fears_NBA_player_XmcikvK4vv7HtCJjtCl2VOBG.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,10,4,1,2,2,4,4,2,5.2,4,3.846,4,1,0,0.8,0.8,0.2,0.6,0.4,OK
1642852,Derik Queen,C,NOP,GSW,2.5,Blocked Shots,blk,Demon,10086359,10086359,273035,130431,2026-02-24T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Derik_Queen_NBA_player_zbMwjSLU2T5nAN719awCc9tY.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,1,2,1,1,1,0.846,0,5,0,0,0,1,0,1,OK
1631121,Bryce McGowens,G,NOP,GSW,2.5,FG Made,fgm,Goblin,10087173,10087173,283643,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Bryce_McGowens_NBA_player_ci0gyZZGnHzbXcbdBupar0nQ.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,2,3,4,1,,,,,3.6,3.167,3.167,4,1,0,0.8,0.8,0.2,0.667,0.333,OK
1630611,Gui Santos,F,GSW,NOP,2.5,Free Throws Attempted,freethrowsattempted,Demon,10091093,10091093,191823,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,4,5,0,1,3,0,2.2,2,1.538,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
1630311,Pat Spencer,G,GSW,NOP,2.5,Two Pointers Made,twopointersmade,Goblin,10091096,10091096,194382,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,7,4,0,2,0,0,2,3.4,2.1,1.846,3,2,0,0.6,0.6,0.4,0.3,0.7,OK
201143,Al Horford,C-F,GSW,NOP,1.5,3-PT Made,3ptmade,Goblin,10078073,10078073,269529,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Al Horford.png,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,0,1,0,2,2,1,1,2,1.6,1.6,1.583,1,4,0,0.2,0.2,0.8,0.4,0.6,OK
201143,Al Horford,C-F,GSW,NOP,1.5,Blocked Shots,blk,Demon,10078083,10078083,269529,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Al Horford.png,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,2,1,1,1,3,1,1,1.2,1.083,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
201143,Al Horford,C-F,GSW,NOP,1.5,Personal Fouls,personalfouls,Goblin,10078087,10078087,269529,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Al Horford.png,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
201143,Al Horford,C-F,GSW,NOP,1.5,Steals,stl,Demon,10078111,10078111,269529,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Al Horford.png,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,1,0,0,2,1,1,1,0.9,0.917,1,4,0,0.2,0.2,0.8,0.2,0.8,OK
201143,Al Horford,C-F,GSW,NOP,1.5,Turnovers,tov,Demon,10078112,10078112,269529,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Al Horford.png,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,3,2,0,1,1,0,1.6,1.2,1.167,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
1641764,Brandin Podziemski,G,GSW,NOP,1.5,3-PT Made,3ptmade,Goblin,10078115,10078115,173745,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,2,0,2,1,1,0,1.6,1.2,1.143,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1641764,Brandin Podziemski,G,GSW,NOP,1.5,Blks+Stls,stocks,Demon,10078123,10078123,173745,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,0,1,2,2,0,1.4,1.2,1.5,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
1641764,Brandin Podziemski,G,GSW,NOP,1.5,Steals,stl,Demon,10078151,10078151,173745,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,0,0,2,1,0,1.2,0.9,1.214,1,4,0,0.2,0.2,0.8,0.2,0.8,OK
1641764,Brandin Podziemski,G,GSW,NOP,1.5,Turnovers,tov,Standard,10078153,10078153,173745,130431,2026-02-24T20:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,1,1,4,4,2,3,1.2,2,1.929,1,4,0,0.2,0.2,0.8,0.5,0.5,OK
1629001,De'Anthony Melton,G,GSW,NOP,1.5,3-PT Made,3ptmade,Goblin,10078156,10078156,217540,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,0,1,2,0,1,2,1,2,1.6,1.417,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1629001,De'Anthony Melton,G,GSW,NOP,1.5,Assists,ast,Goblin,10078161,10078161,217540,130431,2026-02-24T20:00:00.000-05:00,,,2.5,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,7,2,1,1,6,3,2,4,2.6,2.9,3,3,2,0,0.6,0.6,0.4,0.7,0.3,OK
1629001,De'Anthony Melton,G,GSW,NOP,1.5,Blks+Stls,stocks,Standard,10078165,10078165,217540,130431,2026-02-24T20:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,5,3,1,2,4,1,2,2.1,2.083,2,3,0,0.4,0.4,0.6,0.5,0.5,OK
1629001,De'Anthony Melton,G,GSW,NOP,1.5,Personal Fouls,personalfouls,Goblin,10078170,10078170,217540,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1629001,De'Anthony Melton,G,GSW,NOP,1.5,Steals,stl,Demon,10078195,10078195,217540,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,5,3,1,2,4,1,2,2.1,2,2,3,0,0.4,0.4,0.6,0.5,0.5,OK
1629001,De'Anthony Melton,G,GSW,NOP,1.5,Turnovers,tov,Goblin,10078196,10078196,217540,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,3,2,2,2,3,3,1.8,2.1,2.25,4,1,0,0.8,0.8,0.2,0.9,0.1,OK
1642852,Derik Queen,C,NOP,GSW,1.5,Blocked Shots,blk,Demon,10078209,10078209,273035,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Derik_Queen_NBA_player_zbMwjSLU2T5nAN719awCc9tY.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,1,2,1,1,1,0.846,1,4,0,0.2,0.2,0.8,0.2,0.8,OK
1642852,Derik Queen,C,NOP,GSW,1.5,Steals,stl,Demon,10078236,10078236,273035,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Derik_Queen_NBA_player_zbMwjSLU2T5nAN719awCc9tY.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,3,0,0,3,0,0,2,1.2,1.1,1.154,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
203110,Draymond Green,F,GSW,NOP,1.5,3-PT Made,3ptmade,Standard,10078242,10078242,54811,130431,2026-02-24T20:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,2,1,2,4,0,0,0,1.8,1.5,1.364,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
203110,Draymond Green,F,GSW,NOP,1.5,Blks+Stls,stocks,Demon,10078249,10078249,54811,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,3,2,3,0.6,1.1,1,1,4,0,0.2,0.2,0.8,0.4,0.6,OK
203110,Draymond Green,F,GSW,NOP,1.5,Blocked Shots,blk,Demon,10078251,10078251,54811,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0.3,0.273,0,5,0,0,0,1,0.1,0.9,OK
203110,Draymond Green,F,GSW,NOP,1.5,Steals,stl,Demon,10078276,10078276,54811,130431,2026-02-24T20:00:00.000-05:00,,,0.5,1,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,1,2,2,0.6,0.8,0.727,1,4,0,0.2,0.2,0.8,0.3,0.7,OK
203110,Draymond Green,F,GSW,NOP,1.5,Two Pointers Made,twopointersmade,Standard,10078279,10078279,54811,130431,2026-02-24T20:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,1,0,0,1,0,1,1,1.2,0.9,1.091,1,4,0,0.2,0.2,0.8,0.1,0.9,OK
1630611,Gui Santos,F,GSW,NOP,1.5,Assists,ast,Goblin,10078284,10078284,191823,130431,2026-02-24T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,6,2,3,7,3,1,4,2,4,3.7,3.154,5,0,0,1,1,0,0.9,0.1,OK
1630611,Gui Santos,F,GSW,NOP,1.5,Blocked Shots,blk,Demon,10078289,10078289,191823,130431,2026-02-24T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,1,2,1,0,0.7,0.615,0,5,0,0,0,1,0.2,0.8,OK
1630611,Gui Santos,F,GSW,NOP,1.5,Steals,stl,Demon,10078316,10078316,191823,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.199999999999996,58.39999999999999,26,29,29,26,25,8,19,19,14,14,23.946236559139784,26,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,1,1,1,2,2,1,1,1.8,1.6,1.385,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
1630529,Herbert Jones,F,NOP,GSW,1.5,3-PT Made,3ptmade,Demon,10078323,10078323,56913,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,0,1,4,1,1,1,1,1.3,1.167,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1630529,Herbert Jones,F,NOP,GSW,1.5,Assists,ast,Goblin,10078326,10078326,56913,130431,2026-02-24T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,6,5,2,2,5,1,5,3.8,3.4,3.417,5,0,0,1,1,0,0.9,0.1,OK
1630529,Herbert Jones,F,NOP,GSW,1.5,Blocked Shots,blk,Demon,10078331,10078331,56913,130431,2026-02-24T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,2,0.6,0.6,0.833,0,5,0,0,0,1,0.1,0.9,OK
1630529,Herbert Jones,F,NOP,GSW,1.5,Free Throws Attempted,freethrowsattempted,Standard,10078334,10078334,56913,130431,2026-02-24T20:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,0,2,0,0,2,2,1.2,1.2,1,3,2,0,0.6,0.6,0.4,0.6,0.4,OK
1630529,Herbert Jones,F,NOP,GSW,1.5,Two Pointers Made,twopointersmade,Goblin,10078349,10078349,56913,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,1,1,0,1,6,2,2,2,1.917,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1642847,Jeremiah Fears,G,NOP,GSW,1.5,Free Throws Made,freethrowsmade,Goblin,10078357,10078357,269525,130431,2026-02-24T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jeremiah_Fears_NBA_player_XmcikvK4vv7HtCJjtCl2VOBG.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,2,0,2,2,2,0,0,1.4,1.3,1.462,3,2,0,0.6,0.6,0.4,0.6,0.4,OK
1642847,Jeremiah Fears,G,NOP,GSW,1.5,Personal Fouls,personalfouls,Standard,10078358,10078358,269525,130431,2026-02-24T20:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/Jeremiah_Fears_NBA_player_XmcikvK4vv7HtCJjtCl2VOBG.webp,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
