cx,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,D,-0.75,Thomas Haugh,FLA,ARK,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Weak,02/28 08:30PM,3pm,
CBB,D,-0.75,Boogie Fland,FLA,ARK,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Weak,02/28 08:30PM,3pm,
CBB,D,-0.76,Karon Boyd,WICH,MEM,Fantasy Score,Demon,26,OVER,-6.229999999999997,19.77,0.25,18.44,21.1,1,4,Avg,02/26 09:05PM,fantasy score,
CBB,D,-0.76,Jordan Mason,TEM,FAU,Pts+Rebs+Asts,Demon,23.5,OVER,-5.300000000000001,18.2,0.25,18,18.4,1,4,Avg,02/26 07:00PM,pra,
CBB,D,-0.76,Derrian Ford,TEM,FAU,Rebounds,Demon,6.5,OVER,-2.45,4.05,0.1,3.8,4.3,0,5,Avg,02/26 07:00PM,reb,
CBB,D,-0.76,Trey Kaufman-Renn,PUR,MSU,Steals,Demon,1.5,OVER,-1.3,0.2,0,0.2,0.2,0,5,Elite,02/26 08:00PM,stl,
CBB,D,-0.76,Rueben Chinyelu,FLA,ARK,Points,Demon,14.5,OVER,-5.35,9.15,0.2,8,10.3,1,4,Weak,02/28 08:30PM,pts,
CBB,D,-0.77,Coen Carr,MSU,PUR,Pts+Rebs+Asts,Demon,21.5,OVER,-2.200000000000003,19.3,0.4,19.4,19.2,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.77,Aiden Tobiason,TEM,FAU,Pts+Rebs+Asts,Demon,26.5,OVER,-5.149999999999999,21.35,0.2,20.6,22.1,1,4,Avg,02/26 07:00PM,pra,
CBB,D,-0.77,Isaiah Elohim,FAU,TEM,Fantasy Score,Demon,27,OVER,-3,24,0.35,24.08,23.92,2,3,Above Avg,02/26 07:05PM,fantasy score,
CBB,D,-0.78,Jaxon Kohler,MSU,PUR,Assists,Demon,2.5,OVER,-1.65,0.8500000000000001,0,0.8,0.9,0,5,Elite,02/26 08:00PM,ast,
CBB,D,-0.78,Aiden Tobiason,TEM,FAU,Points,Demon,18.5,OVER,-3.300000000000001,15.2,0.25,14.2,16.2,1,4,Avg,02/26 07:00PM,pts,
CBB,D,-0.78,Xaivian Lee,FLA,ARK,Points,Demon,19.5,OVER,-6.899999999999999,12.6,0.15,14.4,10.8,1,4,Weak,02/28 08:30PM,pts,
CBB,D,-0.78,Kylan Boswell,ILL,MICH,Pts+Rebs+Asts,Demon,23.5,OVER,-2.5,21,0.4,21,21,2,3,Elite,02/27 08:00PM,pra,
CBB,D,-0.78,Boogie Fland,FLA,ARK,Points,Demon,19.5,OVER,-7.599999999999998,11.9,0.15,12.4,11.4,1,4,Weak,02/28 08:30PM,pts,
CBB,D,-0.79,Karon Boyd,WICH,MEM,Steals,Demon,2.5,OVER,-2,0.5,0,0.6,0.4,0,5,Avg,02/26 09:00PM,stl,
CBB,D,-0.79,Oscar Cluff,PUR,MSU,Points,Demon,8.5,OVER,-2.050000000000001,6.449999999999999,0.25,5.8,7.1,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.79,Karon Boyd,WICH,MEM,Pts+Rebs+Asts,Demon,23.5,OVER,-6.75,16.75,0.2,15.8,17.7,1,4,Avg,02/26 09:00PM,pra,
CBB,D,-0.79,Isaiah Elohim,FAU,TEM,Pts+Rebs+Asts,Demon,24.5,OVER,-4.050000000000001,20.45,0.35,20.4,20.5,2,3,Above Avg,02/26 07:00PM,pra,
CBB,D,-0.79,Jordan Scott,MSU,PUR,Fantasy Score,Demon,22,OVER,-2.349999999999998,19.65,0.35,21.78,17.52,2,3,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.79,Kanaan Carlyle,FAU,TEM,Fantasy Score,Standard,21.5,UNDER,-2.489000000000001,19.011,0.55,18.76,19.262,3,2,Above Avg,02/26 07:00PM,fantasy score,
CBB,D,-0.79,Jordan Mason,TEM,FAU,Points,Demon,16.5,OVER,-4.15,12.35,0.25,12.2,12.5,1,4,Avg,02/26 07:00PM,pts,
CBB,D,-0.79,Aiden Tobiason,TEM,FAU,Points,Demon,20.5,OVER,-5.300000000000001,15.2,0.25,14.2,16.2,1,4,Avg,02/26 07:00PM,pts,
CBB,D,-0.79,Derrian Ford,TEM,FAU,Points,Demon,21.5,OVER,-3.299999999999997,18.2,0.2,17.8,18.6,1,4,Avg,02/26 07:00PM,pts,
CBB,D,-0.79,Tomislav Ivisic,ILL,MICH,Rebounds,Demon,8.5,OVER,-2.1,6.4,0.2,5.8,7,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.8,Jordan Scott,MSU,PUR,Points,Demon,12.5,OVER,-2.1,10.4,0.15,11.8,9,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.8,Nimari Burnett,MICH,ILL,Points,Demon,9.5,OVER,-2.25,7.25,0.2,6.2,8.3,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.81,Trey Kaufman-Renn,PUR,MSU,Assists,Demon,4.5,OVER,-2.05,2.45,0.2,2.2,2.7,1,4,Elite,02/26 08:00PM,ast,
CBB,D,-0.81,Isaiah Elohim,FAU,TEM,Rebounds,Demon,7.5,OVER,-2.25,5.25,0.15,5.4,5.1,1,4,Above Avg,02/26 07:00PM,reb,
CBB,D,-0.81,Karon Boyd,WICH,MEM,Points,Demon,14.5,OVER,-4.949999999999999,9.55,0.25,8,11.1,1,4,Avg,02/26 09:00PM,pts,
CBB,D,-0.81,Derrian Ford,TEM,FAU,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.81,Aiden Tobiason,TEM,FAU,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.81,Curtis Givens,MEM,WICH,Pts+Rebs+Asts,Demon,21.5,OVER,-3.75,17.75,0.3,18.2,17.3,2,3,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.81,Alex Condon,FLA,ARK,Points,Demon,24.5,OVER,-8.05,16.45,0.05,18.6,14.3,0,5,Weak,02/28 08:30PM,pts,
CBB,D,-0.81,Fletcher Loyer,PUR,MSU,Points,Demon,17.5,OVER,-3.199999999999999,14.3,0.5,15.4,13.2,3,2,Elite,02/26 08:00PM,pts,
CBB,D,-0.81,C.J. Cox,PUR,MSU,Pts+Rebs+Asts,Demon,12.5,OVER,-2.35,10.15,0.35,9.8,10.5,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.81,David Mirkovic,ILL,MICH,Points,Demon,16.5,OVER,-2.299999999999999,14.2,0.35,14.4,14,2,3,Elite,02/27 08:00PM,pts,
CBB,D,-0.81,Trevon Brazile,ARK,FLA,Points,Demon,14.5,OVER,-2.299999999999999,12.2,0.1,12.4,12,0,5,Above Avg,02/28 08:30PM,pts,
CBB,D,-0.81,Karon Boyd,WICH,MEM,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Avg,02/26 09:00PM,3pm,
CBB,D,-0.81,Yaxel Lendeborg,MICH,ILL,Points,Demon,16.5,OVER,-2.449999999999999,14.05,0.4,13.8,14.3,2,3,Elite,02/27 08:00PM,pts,
CBB,D,-0.81,Trey Kaufman-Renn,PUR,MSU,Pts+Rebs+Asts,Demon,28.5,OVER,-1.850000000000001,26.65,0.35,29,24.3,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.81,Andrej Stojakovic,ILL,MICH,Rebounds,Demon,6.5,OVER,-2.300000000000001,4.199999999999999,0.25,3.8,4.6,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.81,Derrian Ford,TEM,FAU,Fantasy Score,Demon,33.5,OVER,-6.715,26.785,0.05,26.36,27.21,0,5,Avg,02/26 07:05PM,fantasy score,
CBB,D,-0.82,Kanaan Carlyle,FAU,TEM,Points,Demon,14.5,OVER,-3.862499999999999,10.6375,0.3875,10.4,10.875,2,3,Above Avg,02/26 07:00PM,pts,
CBB,D,-0.82,Karon Boyd,WICH,MEM,Points,Demon,16.5,OVER,-6.949999999999999,9.55,0.25,8,11.1,1,4,Avg,02/26 09:00PM,pts,
CBB,D,-0.82,Derrian Ford,TEM,FAU,Points,Demon,23.5,OVER,-5.299999999999997,18.2,0.15,17.8,18.6,1,4,Avg,02/26 07:00PM,pts,
CBB,D,-0.82,Thomas Haugh,FLA,ARK,Points,Demon,24.5,OVER,-10.25,14.25,0.05,12.6,15.9,0,5,Weak,02/28 08:30PM,pts,
CBB,D,-0.82,Fletcher Loyer,PUR,MSU,Pts+Rebs+Asts,Demon,21.5,OVER,-2.800000000000001,18.7,0.35,20,17.4,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.82,Jordan Scott,MSU,PUR,Pts+Rebs+Asts,Demon,18.5,OVER,-3.649999999999999,14.85,0.3,16.6,13.1,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.82,Oscar Cluff,PUR,MSU,Fantasy Score,Demon,23,OVER,-3.984999999999999,19.015,0.35,19.68,18.35,2,3,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.83,Trey Kaufman-Renn,PUR,MSU,Points,Demon,16.5,OVER,-2.100000000000001,14.4,0.35,15.4,13.4,2,3,Elite,02/26 08:00PM,pts,
CBB,D,-0.83,Coen Carr,MSU,PUR,Fantasy Score,Demon,26,OVER,-3.959999999999997,22.04,0.25,21.42,22.66,1,4,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.83,Curtis Givens,MEM,WICH,Fantasy Score,Demon,26,OVER,-6.044999999999998,19.955,0.25,19.86,20.05,1,4,Above Avg,02/26 09:05PM,fantasy score,
CBB,D,-0.83,Meleek Thomas,ARK,FLA,Points,Demon,19.5,OVER,-4.149999999999999,15.35,0.3,15.8,14.9,2,3,Above Avg,02/28 08:30PM,pts,
CBB,D,-0.83,Carson Cooper,MSU,PUR,Points,Demon,12.5,OVER,-2.399999999999999,10.1,0.25,9.4,10.8,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.83,Kanaan Carlyle,FAU,TEM,Pts+Rebs,Standard,16.5,UNDER,-3.025,13.475,0.3875,13.2,13.75,2,3,Above Avg,02/26 07:00PM,pr,
CBB,D,-0.83,Julius Thedford,MEM,WICH,Points,Demon,12.5,OVER,-2.350000000000001,10.15,0.15,11,9.3,1,4,Above Avg,02/26 09:00PM,pts,
CBB,D,-0.83,Karon Boyd,WICH,MEM,Rebounds,Demon,8.5,OVER,-2.9,5.6,0.15,6.2,5,1,4,Avg,02/26 09:00PM,reb,
CBB,D,-0.84,Fletcher Loyer,PUR,MSU,Pts+Rebs+Asts,Demon,23.5,OVER,-4.800000000000001,18.7,0.35,20,17.4,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.84,Trey Kaufman-Renn,PUR,MSU,Pts+Rebs+Asts,Demon,29.5,OVER,-2.850000000000001,26.65,0.3,29,24.3,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.84,Trey Kaufman-Renn,PUR,MSU,Pts+Rebs+Asts,Demon,30.5,OVER,-3.850000000000001,26.65,0.3,29,24.3,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.84,Elliot Cadeau,MICH,ILL,Points,Demon,13.5,OVER,-2.850000000000001,10.65,0.35,11.6,9.7,2,3,Elite,02/27 08:00PM,pts,
CBB,D,-0.84,Braden Smith,PUR,MSU,Pts+Rebs+Asts,Standard,28.5,UNDER,-2.149999999999999,26.35,0.25,25.6,27.1,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.84,Braden Smith,PUR,MSU,Rebounds,Demon,6.5,OVER,-2.35,4.15,0.3,4.4,3.9,2,3,Elite,02/26 08:00PM,reb,
CBB,D,-0.84,Xaivian Lee,FLA,ARK,3-PT Made,Demon,3.5,OVER,-3.5,0,0,0,0,0,5,Weak,02/28 08:30PM,3pm,
CBB,D,-0.84,Thomas Haugh,FLA,ARK,3-PT Made,Demon,3.5,OVER,-3.5,0,0,0,0,0,5,Weak,02/28 08:30PM,3pm,
CBB,D,-0.85,Braden Smith,PUR,MSU,Pts+Asts,Standard,24.5,UNDER,-2.300000000000001,22.2,0.3,21.2,23.2,1,4,Elite,02/26 08:00PM,pa,
CBB,D,-0.85,Jaxon Kohler,MSU,PUR,Rebounds,Demon,11.5,OVER,-2.25,9.25,0.15,10.4,8.1,1,4,Elite,02/26 08:00PM,reb,
CBB,D,-0.85,Dug McDaniel,MEM,WICH,Pts+Rebs+Asts,Demon,21.5,OVER,-4.549999999999997,16.95,0.2,16.6,17.3,1,4,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.85,Elliot Cadeau,MICH,ILL,Points,Demon,14.5,OVER,-3.850000000000001,10.65,0.35,11.6,9.7,2,3,Elite,02/27 08:00PM,pts,
CBB,D,-0.85,C.J. Cox,PUR,MSU,Pts+Rebs+Asts,Demon,14.5,OVER,-4.35,10.15,0.35,9.8,10.5,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.85,Coen Carr,MSU,PUR,Pts+Rebs+Asts,Demon,23.5,OVER,-4.200000000000003,19.3,0.2,19.4,19.2,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.86,Isaiah Elohim,FAU,TEM,Points,Demon,17.5,OVER,-3.5,14,0.25,13.8,14.2,1,4,Above Avg,02/26 07:00PM,pts,
CBB,D,-0.86,Alex Condon,FLA,ARK,Rebounds,Demon,11.5,OVER,-4.6,6.9,0,6.8,7,0,5,Weak,02/28 08:30PM,reb,
CBB,D,-0.86,Braden Smith,PUR,MSU,Pts+Rebs+Asts,Demon,30.5,OVER,-4.149999999999999,26.35,0.25,25.6,27.1,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.86,Rueben Chinyelu,FLA,ARK,Points,Demon,19.5,OVER,-10.35,9.15,0,8,10.3,0,5,Weak,02/28 08:30PM,pts,
CBB,D,-0.86,Jeremy Fears,MSU,PUR,Points,Demon,19.5,OVER,-2.450000000000003,17.05,0.25,15.4,18.7,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.86,Julius Thedford,MEM,WICH,Pts+Rebs+Asts,Demon,20.5,OVER,-3.899999999999999,16.6,0.15,17.8,15.4,1,4,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.87,Trevon Brazile,ARK,FLA,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Above Avg,02/28 08:30PM,3pm,
CBB,D,-0.87,Meleek Thomas,ARK,FLA,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Above Avg,02/28 08:30PM,3pm,
CBB,D,-0.87,Jaxon Kohler,MSU,PUR,Fantasy Score,Demon,28,OVER,-5.574999999999999,22.425,0.15,24.28,20.57,1,4,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.87,Trey Kaufman-Renn,PUR,MSU,Points,Demon,18.5,OVER,-4.100000000000001,14.4,0.35,15.4,13.4,2,3,Elite,02/26 08:00PM,pts,
CBB,D,-0.87,Jaxon Kohler,MSU,PUR,Pts+Rebs+Asts,Demon,22.5,OVER,-3.75,18.75,0.15,19.8,17.7,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.87,Curtis Givens,MEM,WICH,Pts+Rebs+Asts,Demon,23.5,OVER,-5.75,17.75,0.15,18.2,17.3,1,4,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.87,Aiden Tobiason,TEM,FAU,Rebounds,Demon,7.5,OVER,-3.2,4.3,0.15,4.8,3.8,1,4,Avg,02/26 07:00PM,reb,
CBB,D,-0.87,Braden Smith,PUR,MSU,Fantasy Score,Demon,41,OVER,-6.019999999999996,34.98,0.2,35.28,34.68,1,4,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.87,Keaton Wagler,ILL,MICH,Points,Demon,24.5,OVER,-3.850000000000001,20.65,0.25,19.4,21.9,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.87,Jordan Mason,TEM,FAU,Points,Demon,18.5,OVER,-6.15,12.35,0.05,12.2,12.5,0,5,Avg,02/26 07:00PM,pts,
CBB,D,-0.87,Dug McDaniel,MEM,WICH,Fantasy Score,Demon,29,OVER,-5.364999999999998,23.635,0.1,23.3,23.97,0,5,Above Avg,02/26 09:05PM,fantasy score,
CBB,D,-0.87,Julius Thedford,MEM,WICH,Pts+Rebs+Asts,Demon,22.5,OVER,-5.899999999999999,16.6,0.15,17.8,15.4,1,4,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.88,Jaxon Kohler,MSU,PUR,Pts+Rebs+Asts,Demon,23.5,OVER,-4.75,18.75,0.15,19.8,17.7,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.88,Kanaan Carlyle,FAU,TEM,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Above Avg,02/26 07:00PM,3pm,
CBB,D,-0.88,Isaiah Elohim,FAU,TEM,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Above Avg,02/26 07:00PM,3pm,
CBB,D,-0.88,Yaxel Lendeborg,MICH,ILL,Rebounds,Demon,9.5,OVER,-2.6,6.9,0.25,6.2,7.6,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.88,Jaxon Kohler,MSU,PUR,Pts+Rebs+Asts,Demon,24.5,OVER,-5.75,18.75,0.15,19.8,17.7,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.88,Dug McDaniel,MEM,WICH,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.88,Curtis Givens,MEM,WICH,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.88,Oscar Cluff,PUR,MSU,Pts+Rebs+Asts,Demon,17.5,OVER,-3.25,14.25,0.2,14.2,14.3,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.88,C.J. Cox,PUR,MSU,Points,Demon,9.5,OVER,-3.05,6.45,0.35,6.4,6.5,2,3,Elite,02/26 08:00PM,pts,
CBB,D,-0.88,Braden Smith,PUR,MSU,Points,Demon,18.5,OVER,-3.900000000000002,14.6,0.3,13.2,16,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.89,Jordan Scott,MSU,PUR,Rebounds,Demon,5.5,OVER,-2.25,3.25,0,3.4,3.1,0,5,Elite,02/26 08:00PM,reb,
CBB,D,-0.89,Morez Johnson,MICH,ILL,Points,Demon,14.5,OVER,-2.600000000000001,11.9,0.2,11.6,12.2,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.89,Trey Kaufman-Renn,PUR,MSU,Fantasy Score,Demon,35.5,OVER,-5.814999999999998,29.685,0.15,32.18,27.19,1,4,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.89,Jaxon Kohler,MSU,PUR,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.89,Jordan Scott,MSU,PUR,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.89,Jeremy Fears,MSU,PUR,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.89,Elliot Cadeau,MICH,ILL,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.89,Yaxel Lendeborg,MICH,ILL,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.89,Dug McDaniel,MEM,WICH,Points,Demon,14.5,OVER,-4.199999999999999,10.3,0.2,9.8,10.8,1,4,Above Avg,02/26 09:00PM,pts,
CBB,D,-0.89,Fletcher Loyer,PUR,MSU,Rebounds,Demon,4.5,OVER,-2.1,2.4,0,2.4,2.4,0,5,Elite,02/26 08:00PM,reb,
CBB,D,-0.89,C.J. Cox,PUR,MSU,Points,Demon,10.5,OVER,-4.05,6.45,0.35,6.4,6.5,2,3,Elite,02/26 08:00PM,pts,
CBB,D,-0.89,Oscar Cluff,PUR,MSU,Pts+Rebs+Asts,Demon,19.5,OVER,-5.25,14.25,0.2,14.2,14.3,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.9,Trevon Brazile,ARK,FLA,Rebounds,Demon,11.5,OVER,-3.300000000000001,8.2,0.2,8,8.4,1,4,Above Avg,02/28 08:30PM,reb,
CBB,D,-0.9,Keaton Wagler,ILL,MICH,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.9,Kylan Boswell,ILL,MICH,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.9,David Mirkovic,ILL,MICH,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.9,C.J. Cox,PUR,MSU,Rebounds,Demon,4.5,OVER,-2.2,2.3,0.05,2,2.6,0,5,Elite,02/26 08:00PM,reb,
CBB,D,-0.9,Jaxon Kohler,MSU,PUR,Pts+Rebs,Demon,24.5,OVER,-6.600000000000001,17.9,0.15,19,16.8,1,4,Elite,02/26 08:00PM,pr,
CBB,D,-0.9,Kanaan Carlyle,FAU,TEM,Rebounds,Demon,5.5,OVER,-2.6625,2.8375,0.1625,2.8,2.875,1,4,Above Avg,02/26 07:00PM,reb,
CBB,D,-0.9,Kenyon Giles,WICH,MEM,3-PT Made,Demon,3.5,OVER,-3.5,0,0,0,0,0,5,Avg,02/26 09:00PM,3pm,
CBB,D,-0.9,Yaxel Lendeborg,MICH,ILL,Points,Demon,19.5,OVER,-5.449999999999999,14.05,0.2,13.8,14.3,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.9,Curtis Givens,MEM,WICH,Points,Demon,15.5,OVER,-3.9,11.6,0.15,12,11.2,1,4,Above Avg,02/26 09:00PM,pts,
CBB,D,-0.91,Dug McDaniel,MEM,WICH,Points,Demon,16.5,OVER,-6.199999999999999,10.3,0.2,9.8,10.8,1,4,Above Avg,02/26 09:00PM,pts,
CBB,D,-0.91,Dug McDaniel,MEM,WICH,Pts+Rebs+Asts,Demon,23.5,OVER,-6.549999999999997,16.95,0.05,16.6,17.3,0,5,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.91,L.J. Cason,MICH,ILL,Points,Demon,14.5,OVER,-3.200000000000001,11.3,0.15,13,9.6,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.91,Derrian Ford,TEM,FAU,Rebounds,Demon,7.5,OVER,-3.45,4.05,0.05,3.8,4.3,0,5,Avg,02/26 07:00PM,reb,
CBB,D,-0.91,Andrej Stojakovic,ILL,MICH,Points,Demon,19.5,OVER,-6,13.5,0.2,14.4,12.6,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.91,Kylan Boswell,ILL,MICH,Points,Demon,13.5,OVER,-2.300000000000001,11.2,0,11.2,11.2,0,5,Elite,02/27 08:00PM,pts,
CBB,D,-0.91,Trey Kaufman-Renn,PUR,MSU,Pts+Rebs,Demon,29.5,OVER,-5.299999999999997,24.2,0.15,26.8,21.6,1,4,Elite,02/26 08:00PM,pr,
CBB,D,-0.91,Coen Carr,MSU,PUR,Points,Demon,16.5,OVER,-4,12.5,0.15,12.8,12.2,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.92,Braden Smith,PUR,MSU,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.92,C.J. Cox,PUR,MSU,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.92,Curtis Givens,MEM,WICH,Points,Demon,17.5,OVER,-5.9,11.6,0.15,12,11.2,1,4,Above Avg,02/26 09:00PM,pts,
CBB,D,-0.92,Jordan Scott,MSU,PUR,Points,Demon,14.5,OVER,-4.1,10.4,0.15,11.8,9,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.92,Trey McKenney,MICH,ILL,Points,Demon,12.5,OVER,-3.5,9,0.15,8.2,9.8,1,4,Elite,02/27 08:00PM,pts,
CBB,D,-0.92,Carson Cooper,MSU,PUR,Rebounds,Demon,10.5,OVER,-2.800000000000001,7.699999999999999,0.2,7.8,7.6,1,4,Elite,02/26 08:00PM,reb,
CBB,D,-0.92,Yaxel Lendeborg,MICH,ILL,Rebounds,Demon,11.5,OVER,-4.6,6.9,0.25,6.2,7.6,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.93,Kylan Boswell,ILL,MICH,Pts+Rebs+Asts,Demon,25.5,OVER,-4.5,21,0,21,21,0,5,Elite,02/27 08:00PM,pra,
CBB,D,-0.93,Jordan Scott,MSU,PUR,Pts+Rebs+Asts,Demon,19.5,OVER,-4.649999999999999,14.85,0,16.6,13.1,0,5,Elite,02/26 08:00PM,pra,
CBB,D,-0.93,Jaxon Kohler,MSU,PUR,Points,Demon,11.5,OVER,-2.85,8.65,0.1,8.6,8.7,0,5,Elite,02/26 08:00PM,pts,
CBB,D,-0.93,Braden Smith,PUR,MSU,Pts+Rebs+Asts,Demon,32.5,OVER,-6.149999999999999,26.35,0.05,25.6,27.1,0,5,Elite,02/26 08:00PM,pra,
CBB,D,-0.94,Tomislav Ivisic,ILL,MICH,Rebounds,Demon,9.5,OVER,-3.1,6.4,0.2,5.8,7,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.94,Oscar Cluff,PUR,MSU,Points,Demon,9.5,OVER,-3.050000000000001,6.449999999999999,0.2,5.8,7.1,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.94,Keaton Wagler,ILL,MICH,Rebounds,Demon,7.5,OVER,-2.7,4.8,0.15,4.8,4.8,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.94,Aday Mara,MICH,ILL,Rebounds,Demon,9.5,OVER,-2.75,6.75,0.15,7,6.5,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.94,David Mirkovic,ILL,MICH,Rebounds,Demon,8.5,OVER,-2.55,5.95,0.05,5.4,6.5,0,5,Elite,02/27 08:00PM,reb,
CBB,D,-0.94,Braden Smith,PUR,MSU,Assists,Demon,10.5,OVER,-2.899999999999999,7.600000000000001,0.2,8,7.2,1,4,Elite,02/26 08:00PM,ast,
CBB,D,-0.94,Oscar Cluff,PUR,MSU,Rebounds,Demon,8.5,OVER,-2.550000000000001,5.949999999999999,0.15,6.4,5.5,1,4,Elite,02/26 08:00PM,reb,
CBB,D,-0.95,Kanaan Carlyle,FAU,TEM,Points,Demon,16.5,OVER,-5.862499999999999,10.6375,0.0625,10.4,10.875,0,5,Above Avg,02/26 07:00PM,pts,
CBB,D,-0.95,Kylan Boswell,ILL,MICH,Rebounds,Demon,7.5,OVER,-2.5,5,0,5,5,0,5,Elite,02/27 08:00PM,reb,
CBB,D,-0.95,Coen Carr,MSU,PUR,Pts+Rebs,Demon,24.5,OVER,-6.300000000000001,18.2,0,18.4,18,0,5,Elite,02/26 08:00PM,pr,
CBB,D,-0.95,Aday Mara,MICH,ILL,Points,Demon,14.5,OVER,-3.65,10.85,0.05,10.2,11.5,0,5,Elite,02/27 08:00PM,pts,
CBB,D,-0.95,Dug McDaniel,MEM,WICH,Assists,Demon,6.5,OVER,-2.65,3.85,0,3.8,3.9,0,5,Above Avg,02/26 09:00PM,ast,
